key,mean,std,min,max,skew,kurt,trend_slope,max_drawdown,std_cm,skew_cm,kurt_cm,trend_slope_cm,max_drawdown_cm,date,stock_id
20240618-6640,607.962,41.0574258542566,526.0,680.0,-0.3179904228652474,0.26071113678152846,10.860000000000003,-0.07086814268924113,高波動,分布略偏左,接近常態,明顯上升,股價小幅回調,20240618,6640
20240618-6643,1159.3719999999998,99.09993853569125,1030.81,1330.0,0.8665009041369789,-0.6286305580713121,-10.405939393939397,-0.22495488721804516,高波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20240618,6643
20240619-2486,128.2,8.024961059095554,117.5,138.0,-0.2705149766114598,-1.6550003429222993,2.1575757575757586,-0.05434782608695652,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價小幅回調,20240619,2486
20240620-3379,29.105,1.9293709395090979,27.85,33.9,2.175701102654744,1.9248378229705603,0.46030303030303027,-0.019366197183098493,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20240620,3379
20240620-6187,270.15,14.161861930315961,256.5,300.0,1.191543562972838,-0.04341219704331989,4.293939393939395,-0.007736943907156673,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20240620,6187
20240620-6451,265.15,8.124209363241322,255.0,276.0,0.3387988191796665,-1.3813658861902562,1.1909090909090911,-0.07608695652173914,高波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價小幅回調,20240620,6451
20240620-6535,233.25,7.948619726440276,221.0,243.0,-0.44574863492689687,-1.2638549844948153,2.4333333333333336,-0.017094017094017096,高波動,分布略偏左,分布平坦（較均勻）,明顯上升,股價一路上漲,20240620,6535
20240621-2438,61.06,5.375499976746351,55.0,70.3,0.6447905206148565,-1.1700162609829587,1.483636363636364,-0.07539118065433852,高波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價小幅回調,20240621,2438
20240621-3363,154.25,7.087743724988307,146.0,165.5,0.2505717555652617,-1.220097947753707,2.1484848484848484,-0.020134228187919462,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價一路上漲,20240621,3363
20240624-6598,30.24,0.7873302286136922,28.8,31.0,-0.736585360677664,-0.9229822830930119,-0.0945454545454546,-0.07096774193548384,低波動,分布略偏左,接近常態,略有下降,股價小幅回調,20240624,6598
20240626-2438,64.95,5.871636152820702,55.0,72.1,-0.6344728271309165,-1.0803067647944193,1.723030303030303,-0.07539118065433852,高波動,分布略偏左,分布平坦（較均勻）,明顯上升,股價小幅回調,20240626,2438
20240626-4526,32.565,1.5457917784172008,31.0,35.65,0.8638512140555998,-0.589067033004099,0.37969696969696975,-0.06030855539971946,中等波動,分布略偏右,接近常態,明顯上升,股價小幅回調,20240626,4526
20240626-6431,16.55,0.4594682917363407,15.95,17.2,0.11920242991116482,-1.4442520775623289,-0.06969696969696965,-0.06997084548104952,低波動,分布接近對稱,分布平坦（較均勻）,略有下降,股價小幅回調,20240626,6431
20240627-3297,34.660000000000004,2.9409748950532273,31.1,39.6,0.8876977763086367,-0.7975084027489863,-0.06545454545454524,-0.21464646464646464,中等波動,分布略偏右,接近常態,略有下降,股價有明顯跌幅,20240627,3297
20240627-6869,254.05,10.988504093925714,231.0,271.0,-0.7686844199332749,0.2721674768831881,1.4030303030303026,-0.0996309963099631,高波動,分布略偏左,接近常態,明顯上升,股價小幅回調,20240627,6869
20240628-3581,48.96,4.10107032099887,42.85,55.8,-0.05090226637212523,-0.7876981625539146,0.561818181818182,-0.15412186379928305,高波動,分布接近對稱,接近常態,明顯上升,股價有明顯跌幅,20240628,3581
20240628-3652,47.42,1.7761068536424114,44.2,50.5,-0.08317451855103046,-0.3148576866518842,-0.22181818181818175,-0.1247524752475247,中等波動,分布接近對稱,接近常態,明顯下降,股價有明顯跌幅,20240628,3652
20240628-5345,27.885,2.9012497307195053,23.35,33.2,0.40274261010848095,-0.5930601945389307,0.08333333333333336,-0.21686746987951813,中等波動,分布略偏右,接近常態,略有上升,股價有明顯跌幅,20240628,5345
20240628-6144,46.31,5.523072816225889,40.3,54.0,0.3618888428799122,-1.614253482097474,1.692727272727273,-0.03241296518607446,高波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價一路上漲,20240628,6144
20240701-4304,9.583,1.1048182354275897,8.26,11.65,0.6582796809274595,-0.7903478940487583,-0.24684848484848484,-0.2909871244635194,中等波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20240701,4304
20240701-8440,57.86,1.6269945024833699,55.7,61.1,0.9115200515820845,-0.2776395041136652,-0.4315151515151514,-0.08837970540098197,中等波動,分布略偏右,接近常態,明顯下降,股價小幅回調,20240701,8440
20240702-3686,30.294999999999998,1.0361386651087445,29.0,32.5,0.8914884558650659,0.09019590082017759,0.11060606060606057,-0.1076923076923077,中等波動,分布略偏右,接近常態,略有上升,股價有明顯跌幅,20240702,3686
20240702-6869,257.0,6.599663291074449,244.0,266.0,-0.7548361668016699,-0.2709775874635576,1.454545454545455,-0.04873294346978557,高波動,分布略偏左,接近常態,明顯上升,股價一路上漲,20240702,6869
20240702-6895,261.3,8.018035226219007,249.0,275.0,0.3353165853872792,-0.7071904016620465,-0.606060606060606,-0.09454545454545454,高波動,分布略偏右,接近常態,明顯下降,股價小幅回調,20240702,6895
20240702-8089,124.3,2.11081869319834,120.0,128.0,-0.37081852450847214,0.38086827818234914,0.38787878787878793,-0.03125,中等波動,分布略偏左,接近常態,明顯上升,股價一路上漲,20240702,8089
20240703-1784,141.65,4.842233185444735,133.0,147.5,-0.5561333531741911,-0.8762044146761596,0.7848484848484848,-0.0576271186440678,高波動,分布略偏左,接近常態,明顯上升,股價小幅回調,20240703,1784
20240703-2429,37.075,2.1119040908357762,33.85,41.4,0.9668613223603405,0.22998915982864476,-0.32454545454545464,-0.18236714975845406,中等波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20240703,2429
20240703-5345,28.01,2.5756121171049378,25.45,33.2,1.081573614193415,-0.46458812804295535,-0.7048484848484851,-0.23343373493975914,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯下降,股價有明顯跌幅,20240703,5345
20240703-6661,31.54,2.439467154933636,29.05,36.3,0.8120432271608476,-0.7321612554253365,-0.618181818181818,-0.199724517906336,中等波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20240703,6661
20240704-1587,56.470000000000006,2.110845012469335,54.4,61.4,1.494387942976512,0.9652285008855475,-0.42484848484848453,-0.11400651465798047,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯下降,股價有明顯跌幅,20240704,1587
20240704-2349,17.14,1.2142212868062123,16.2,19.95,1.619869897141179,0.7752081841459746,-0.26484848484848467,-0.1879699248120301,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯下降,股價有明顯跌幅,20240704,2349
20240704-4304,9.463,0.94020151504286,8.26,11.25,0.5384599942775105,-0.667821582588819,0.21024242424242423,-0.14226375908618907,低波動,分布略偏右,接近常態,明顯上升,股價有明顯跌幅,20240704,4304
20240704-6658,73.25,3.888230102930296,67.0,80.0,0.10053831587233444,-0.6284407743267546,-0.13393939393939389,-0.1625,高波動,分布接近對稱,接近常態,略有下降,股價有明顯跌幅,20240704,6658
20240704-8440,55.75,2.3339284955247064,50.6,58.0,-1.3725645942900944,0.31419940236966504,-0.6248484848484848,-0.1275862068965517,中等波動,分布明顯左偏（偶爾有低價）,接近常態,明顯下降,股價有明顯跌幅,20240704,8440
20240705-2467,205.9,4.965436089162317,196.0,215.0,-0.2557335808755068,0.43336736420130295,1.2363636363636366,-0.021791767554479417,高波動,分布接近對稱,接近常態,明顯上升,股價一路上漲,20240705,2467
20240705-3018,25.75,1.3186693629901642,24.7,28.5,1.314451314305102,-0.2372873051679596,0.34969696969696956,-0.025641025641025723,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20240705,3018
20240705-3492,31.65,1.8032378286478663,29.35,34.65,0.6063435348401962,-0.9138925019548201,2.933556771171093e-16,-0.15295815295815288,中等波動,分布略偏右,接近常態,趨勢相對平穩,股價有明顯跌幅,20240705,3492
20240705-4534,27.93,0.6334210465576766,26.6,28.8,-0.870443077043353,0.05893895855465514,0.05030303030303036,-0.07638888888888887,低波動,分布略偏左,接近常態,略有上升,股價小幅回調,20240705,4534
20240705-5484,82.57000000000001,11.10265733957416,73.8,107.0,1.5113798982066033,0.33500197450335545,-3.0806060606060606,-0.3102803738317757,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯下降,股價大幅波動（腰斬級）,20240705,5484
20240705-6541,69.25,1.4660983747499512,67.9,72.9,2.0102833806846485,1.9701078771215776,-0.04787878787878905,-0.05898491083676284,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,趨勢相對平穩,股價小幅回調,20240705,6541
20240705-6698,49.37,2.0956568845538066,45.2,52.4,-0.4963664270377232,-0.22412546117221188,-0.5769696969696965,-0.13740458015267168,中等波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20240705,6698
20240705-8104,51.855,1.5553581223913957,49.35,54.8,0.2894619656332099,-0.3871162738848777,-0.046363636363636385,-0.09945255474452548,中等波動,分布接近對稱,接近常態,趨勢相對平穩,股價小幅回調,20240705,8104
20240708-2486,133.3,7.814516406449386,121.0,144.0,-0.49613395654677694,-1.1652710506410353,-1.7757575757575759,-0.1597222222222222,高波動,分布略偏左,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20240708,2486
20240708-4562,64.1,2.9582276976445088,60.6,70.9,1.38244122659076,0.84798621910307,-0.6824242424242432,-0.14527503526093094,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯下降,股價有明顯跌幅,20240708,4562
20240708-5345,26.985000000000003,1.3019323245767338,25.45,29.8,1.2719076703983487,0.24412714125342827,0.13303030303030308,-0.10701754385964915,中等波動,分布明顯右偏（偶爾有高價）,接近常態,略有上升,股價有明顯跌幅,20240708,5345
20240708-8374,111.52000000000001,6.145784463082531,103.5,125.0,1.0106459870173503,0.3808386017303782,1.2157575757575758,-0.10156250000000003,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價有明顯跌幅,20240708,8374
20240709-2349,16.455000000000002,0.332039154317679,15.9,16.95,0.10904013239899614,-0.8629276743591276,0.0069696969696969695,-0.06194690265486719,低波動,分布接近對稱,接近常態,趨勢相對平穩,股價小幅回調,20240709,2349
20240709-4510,30.105,1.1658211221662125,28.6,32.0,0.28751739520193254,-1.1917619399860417,0.0051515151515151136,-0.09999999999999998,中等波動,分布接近對稱,分布平坦（較均勻）,趨勢相對平穩,股價小幅回調,20240709,4510
20240710-6133,21.91,0.9137225448071693,20.25,23.45,-0.5309318864311459,-0.11584844657642224,-0.24484848484848482,-0.1364605543710021,低波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20240710,6133
20240710-6231,472.2,23.35498994980635,435.0,511.0,0.09061890945666375,-0.8365589030231417,0.3393939393939395,-0.11839530332681017,高波動,分布接近對稱,接近常態,明顯上升,股價有明顯跌幅,20240710,6231
20240710-8906,58.3,1.551343503762681,56.7,62.1,1.7735498520333841,1.6908914654328022,0.2606060606060606,-0.04222972972972973,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20240710,8906
20240711-3047,40.989999999999995,1.945050699139285,37.25,43.3,-0.7872402931555079,-0.51154261918603,-0.4672727272727273,-0.13972286374133944,中等波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20240711,3047
20240711-6187,264.2,11.523406132254859,243.5,285.0,0.04373667609778513,-0.20455010975176702,-1.0787878787878786,-0.1456140350877193,高波動,分布接近對稱,接近常態,明顯下降,股價有明顯跌幅,20240711,6187
20240711-6218,31.5,2.3028967265887808,27.0,34.15,-0.8021488107536591,-0.6574459730073423,-0.6824242424242423,-0.20937042459736455,中等波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20240711,6218
20240711-6937,296.35,17.207960044377394,273.0,316.0,-0.1258549354544353,-1.5034402045701287,-5.263636363636364,-0.1360759493670886,高波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20240711,6937
20240711-8937,36.964999999999996,1.957755233821518,34.85,40.8,1.0862528751867768,-0.3099790739530168,0.38030303030303014,-0.06693440428380187,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20240711,8937
20240712-3593,18.919999999999998,0.665081448646203,18.0,20.0,0.24788596347877942,-1.1829971566144961,-0.15636363636363657,-0.1,低波動,分布接近對稱,分布平坦（較均勻）,略有下降,股價有明顯跌幅,20240712,3593
20240712-4510,29.910000000000004,1.5047701928644563,27.0,32.0,-0.5370159065172605,-0.5276914872990432,-0.4151515151515152,-0.15625,中等波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20240712,4510
20240715-3363,165.45,4.474930167052888,157.0,172.0,-0.45000318637011627,-0.45958307883398763,-0.9606060606060608,-0.0872093023255814,高波動,分布略偏左,接近常態,明顯下降,股價小幅回調,20240715,3363
20240715-3535,72.95,5.032615842901407,66.6,81.4,0.5025019978031897,-1.1517103312785553,-0.0006060606060598854,-0.15482233502538076,高波動,分布略偏右,分布平坦（較均勻）,趨勢相對平穩,股價有明顯跌幅,20240715,3535
20240716-2243,28.630000000000003,1.3932775108434865,26.3,31.35,0.4253120398319937,-0.053357416831008475,-0.0030303030303032285,-0.16108452950558216,中等波動,分布略偏右,接近常態,趨勢相對平穩,股價有明顯跌幅,20240716,2243
20240716-4927,52.96,1.242041330498573,51.5,55.5,0.8250977696013811,-0.25765579077612344,0.27878787878787864,-0.03013182674199626,中等波動,分布略偏右,接近常態,明顯上升,股價一路上漲,20240716,4927
20240716-5484,73.61,4.157309493196555,68.8,82.8,1.1632804636848535,0.35587400773536126,0.2745454545454544,-0.10416666666666667,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價有明顯跌幅,20240716,5484
20240717-3379,43.510000000000005,1.2857768944191756,42.0,46.1,1.0556529426944117,-0.23325283889049597,0.24787878787878811,-0.054203539823008906,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20240717,3379
20240717-4804,5.58,0.7291242844825723,4.5,6.83,0.2784523580018708,-1.0390084495633478,-0.19260606060606064,-0.3411420204978038,低波動,分布接近對稱,分布平坦（較均勻）,略有下降,股價大幅波動（腰斬級）,20240717,4804
20240717-6442,470.85,43.33016014022772,411.0,543.0,0.5132871858935136,-0.835115748515761,-6.0636363636363635,-0.2430939226519337,高波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20240717,6442
20240719-2243,27.71,1.8098188982449173,23.9,30.0,-1.015066519574018,-0.043902984701905456,-0.20606060606060625,-0.2033333333333334,中等波動,分布明顯左偏（偶爾有低價）,接近常態,明顯下降,股價有明顯跌幅,20240719,2243
20240719-6492,53.92999999999999,3.1860982756691967,47.7,56.9,-1.2682104609559963,-0.2815567074574399,-0.7339393939393942,-0.1616871704745166,高波動,分布明顯左偏（偶爾有低價）,接近常態,明顯下降,股價有明顯跌幅,20240719,6492
20240722-3073,84.3,8.101028741256679,71.6,101.0,0.6734258790713219,0.09956034027895644,-2.0121212121212126,-0.2910891089108911,高波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20240722,3073
20240722-6692,47.175,5.227026454453389,38.4,53.9,-0.5522514288042472,-1.0412196440131598,-1.6069696969696972,-0.287569573283859,高波動,分布略偏左,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20240722,6692
20240723-8089,110.87,6.804581789745295,97.7,119.0,-1.012058303622651,-0.4686664584193241,-1.0696969696969696,-0.17899159663865544,高波動,分布明顯左偏（偶爾有低價）,接近常態,明顯下降,股價有明顯跌幅,20240723,8089
20240726-6144,81.44,3.257879337510491,75.2,86.0,-0.4845249188981413,-0.5662074214023574,0.15757575757575762,-0.10369487485101314,高波動,分布略偏左,接近常態,略有上升,股價有明顯跌幅,20240726,6144
20240729-8085,43.769999999999996,3.090235517813418,38.7,48.4,-0.016685939121417987,-1.1001645573727739,-0.5860606060606064,-0.20041322314049578,高波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20240729,8085
20240730-3228,250.7,26.359902208552377,202.5,277.0,-0.7330856990411803,-1.0245777403687923,0.854545454545455,-0.26895306859205775,高波動,分布略偏左,分布平坦（較均勻）,明顯上升,股價有明顯跌幅,20240730,3228
20240730-6228,66.03,6.154501514248651,57.8,75.8,0.2934329509289559,-1.1926971107911202,-1.2345454545454548,-0.237467018469657,高波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20240730,6228
20240802-2524,107.75999999999999,8.9708416550511,93.6,124.0,0.6500426013765327,-0.28181222452275057,2.5503030303030307,-0.10000000000000006,高波動,分布略偏右,接近常態,明顯上升,股價有明顯跌幅,20240802,2524
20240802-6199,56.81,6.716885852503047,43.4,62.7,-1.2159562596503806,-0.41536286521774457,1.9133333333333336,-0.051036682615630026,高波動,分布明顯左偏（偶爾有低價）,接近常態,明顯上升,股價小幅回調,20240802,6199
20240806-6640,763.6,88.37445583676566,651.0,879.0,0.2730968777893683,-1.6174773268171831,27.090909090909097,-0.07659574468085106,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價小幅回調,20240806,6640
20240807-6199,60.260000000000005,1.780886171420159,57.2,62.7,-0.6298017577041273,-0.7222490822130903,-0.03151515151515179,-0.08133971291866031,中等波動,分布略偏左,接近常態,趨勢相對平穩,股價小幅回調,20240807,6199
20240808-1540,38.485,1.1399439557373945,37.05,40.6,0.9787307008104398,-0.5199714165833669,-0.2609090909090913,-0.0874384236453203,中等波動,分布略偏右,接近常態,明顯下降,股價小幅回調,20240808,1540
20240808-4510,39.38,1.2545915670049774,37.65,41.15,0.32961938113356504,-1.3988858015173469,0.18727272727272712,-0.06439854191980555,中等波動,分布略偏右,分布平坦（較均勻）,略有上升,股價小幅回調,20240808,4510
20240809-6643,969.1,67.48077915640539,860.0,1050.0,-0.7776811519651382,-1.0932196301945898,16.939393939393934,-0.05619047619047619,高波動,分布略偏左,分布平坦（較均勻）,明顯上升,股價小幅回調,20240809,6643
20240815-3230,42.04,5.056338156764792,33.25,48.85,-0.16690543706205913,-0.8227029451902541,1.5303030303030307,-0.09142857142857143,高波動,分布接近對稱,接近常態,明顯上升,股價小幅回調,20240815,3230
20240815-3303,61.6,2.3837412238374838,59.2,65.8,0.8476715609512632,-0.9444947722241857,0.5757575757575756,-0.03495440729483278,中等波動,分布略偏右,接近常態,明顯上升,股價一路上漲,20240815,3303
20240815-6754,86.22,2.0449395535755537,82.1,89.0,-0.9177784562870221,-0.28075045588588665,-0.27757575757575753,-0.07752808988764051,中等波動,分布略偏左,接近常態,明顯下降,股價小幅回調,20240815,6754
20240816-3219,56.5,1.171893055416463,54.6,58.2,0.1988318879960082,-0.9420774813837305,0.12969696969696973,-0.060240963855421686,中等波動,分布接近對稱,接近常態,略有上升,股價小幅回調,20240816,3219
20240816-3284,62.470000000000006,3.5106346371497494,55.9,67.7,-0.5228124727350888,-0.5523833453198446,-0.5181818181818184,-0.17429837518463817,高波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20240816,3284
20240816-6187,348.5,20.271764709675494,320.0,381.5,0.24769466270166557,-1.244991936396066,6.296969696969698,-0.05056179775280899,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價小幅回調,20240816,6187
20240819-1225,161.6,1.9264244369066494,159.0,165.5,0.6550872298581379,-0.2132202660547109,-0.39393939393939403,-0.03927492447129909,中等波動,分布略偏右,接近常態,明顯下降,股價一路上漲,20240819,1225
20240820-3230,46.42,4.711522518724117,39.75,54.3,0.08195581464342291,-1.081169179864316,1.4206060606060609,-0.09142857142857143,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價小幅回調,20240820,3230
20240821-2070,82.55,3.42060748340928,74.6,87.1,-1.430593792930248,1.0947135881133594,-0.3460606060606067,-0.14351320321469577,高波動,分布明顯左偏（偶爾有低價）,常有極端值,明顯下降,股價有明顯跌幅,20240821,2070
20240821-2438,61.220000000000006,2.230495709727122,58.6,65.5,0.641809177767386,-0.6751944182303231,-0.604848484848485,-0.10534351145038166,中等波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20240821,2438
20240821-6570,69.13,2.65206418558157,63.0,73.0,-1.1964049674089345,1.1969931177232933,-0.609090909090909,-0.136986301369863,中等波動,分布明顯左偏（偶爾有低價）,常有極端值,明顯下降,股價有明顯跌幅,20240821,6570
20240822-5905,23.69,0.9831355733343982,21.8,24.85,-0.6359432339421744,-0.7102062739987027,-0.25696969696969707,-0.12273641851106643,低波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20240822,5905
20240823-4729,26.910000000000004,1.4143706884846168,24.9,29.95,0.6196594442956794,0.5990638247660907,0.3709090909090911,-0.03642987249544627,中等波動,分布略偏右,接近常態,明顯上升,股價一路上漲,20240823,4729
20240827-3073,90.26,1.1871534582072072,88.0,92.0,-0.40786687205166205,-0.3639689988534265,0.013333333333333095,-0.043478260869565216,中等波動,分布略偏左,接近常態,趨勢相對平穩,股價一路上漲,20240827,3073
20240827-8080,35.56,2.8315484574110097,29.5,38.8,-1.1913108415731803,0.13733549547010426,0.47575757575757593,-0.09793814432989684,中等波動,分布明顯左偏（偶爾有低價）,接近常態,明顯上升,股價小幅回調,20240827,8080
20240828-4741,57.5,4.545082813082482,48.5,62.5,-0.9558836271940858,-0.418881675274986,-0.7672727272727276,-0.224,高波動,分布略偏左,接近常態,明顯下降,股價有明顯跌幅,20240828,4741
20240829-2424,50.315000000000005,2.4187979108088675,48.45,56.0,1.8564308627336368,1.125314524992568,0.6639393939393938,0.0,中等波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價一路上漲,20240829,2424
20240829-3550,23.39,1.231033892484055,21.3,25.05,-0.08050293409135881,-0.9904030602865133,-0.34424242424242424,-0.1497005988023952,中等波動,分布接近對稱,接近常態,明顯下降,股價有明顯跌幅,20240829,3550
20240829-5364,45.665,1.2025551500404839,43.65,47.0,-0.4642385899992324,-0.9994452759738741,0.186969696969697,-0.05314533622559659,中等波動,分布略偏左,接近常態,略有上升,股價小幅回調,20240829,5364
20240829-8039,66.66,2.301303978182807,63.0,69.2,-0.3012106385146706,-1.3653101924955082,-0.42909090909090886,-0.08959537572254339,中等波動,分布略偏左,分布平坦（較均勻）,明顯下降,股價小幅回調,20240829,8039
20240830-5386,90.72,5.422955323847365,85.0,100.5,0.9747918450675355,-0.5239263665642171,-1.1151515151515157,-0.15422885572139303,高波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20240830,5386
20240830-8080,36.65,1.2596295751794129,35.0,38.8,0.27268921096034116,-1.0421506838029346,-0.2642424242424243,-0.09793814432989684,中等波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價小幅回調,20240830,8080
20240902-2425,39.339999999999996,1.055093466107258,37.8,41.25,0.3788177118550918,-0.6629834295973489,0.00787878787878824,-0.0836363636363637,中等波動,分布略偏右,接近常態,趨勢相對平穩,股價小幅回調,20240902,2425
20240902-4526,36.225,1.0919528886866465,34.25,37.8,-0.4310268708185742,-0.6990797089233145,-0.04212121212121186,-0.09391534391534384,中等波動,分布略偏左,接近常態,趨勢相對平穩,股價小幅回調,20240902,4526
20240902-4583,627.9,59.00555529401917,568.0,764.0,1.692763639608891,0.8987153313423062,14.733333333333336,-0.05804311774461028,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20240902,4583
20240902-8111,28.15,1.271263588368326,26.7,30.8,1.1900180155770212,-0.05841781902538434,0.26787878787878805,-0.05319148936170213,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20240902,8111
20240903-3081,202.25,10.187819524641505,187.5,214.5,-0.38995607233775054,-1.6237517823431045,2.554545454545455,-0.09198113207547169,高波動,分布略偏左,分布平坦（較均勻）,明顯上升,股價小幅回調,20240903,3081
20240903-3450,167.05,8.858298055746626,155.0,179.5,0.04539477295876981,-1.392873618252402,2.621212121212121,-0.03064066852367688,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價一路上漲,20240903,3450
20240904-8080,36.56,1.473808369874153,35.0,39.0,0.6501757325654831,-1.1681296660848925,0.17333333333333328,-0.07894736842105263,中等波動,分布略偏右,分布平坦（較均勻）,略有上升,股價小幅回調,20240904,8080
20240905-1735,24.915,1.6581532565544783,22.8,28.0,0.5577221796050874,-0.7808542554658358,0.42939393939393944,-0.08064516129032258,中等波動,分布略偏右,接近常態,明顯上升,股價小幅回調,20240905,1735
20240906-4569,229.4,16.540858502508264,198.0,248.0,-0.7329255733561844,-0.5595382723807365,4.806060606060607,-0.04852320675105485,高波動,分布略偏左,接近常態,明顯上升,股價一路上漲,20240906,4569
20240911-4569,238.55,8.69690238597117,225.5,248.0,-0.5303316350337336,-1.2957300397118097,1.7363636363636366,-0.04852320675105485,高波動,分布略偏左,分布平坦（較均勻）,明顯上升,股價一路上漲,20240911,4569
20240913-4950,13.865,0.42755766342746765,13.3,14.6,0.27819566676327745,-0.8279942158730269,-0.03242424242424249,-0.08904109589041088,低波動,分布接近對稱,接近常態,趨勢相對平穩,股價小幅回調,20240913,4950
20240913-6231,520.3,8.819800955174044,508.0,535.0,0.2058061480933092,-0.9720305428646765,-0.2,-0.05046728971962617,高波動,分布接近對稱,接近常態,明顯下降,股價小幅回調,20240913,6231
20240916-8249,58.95,2.219734718884719,56.4,62.0,-0.003809653996301599,-1.6559283921169712,0.23333333333333342,-0.09032258064516131,中等波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價小幅回調,20240916,8249
20240918-5438,25.830000000000002,1.0298867251628538,23.25,27.05,-1.8584345362361572,2.179489949950251,-0.21030303030303032,-0.1404805914972274,中等波動,分布明顯左偏（偶爾有低價）,常有極端值,明顯下降,股價有明顯跌幅,20240918,5438
20240918-6187,480.75,7.605736139403094,470.0,494.5,0.2400728001447786,-0.810756187228793,1.0696969696969696,-0.03292181069958848,高波動,分布接近對稱,接近常態,明顯上升,股價一路上漲,20240918,6187
20240918-8032,42.31,2.172402663718984,38.25,46.5,0.17349128180683965,0.3205775244947966,-0.5715151515151515,-0.1774193548387097,中等波動,分布接近對稱,接近常態,明顯下降,股價有明顯跌幅,20240918,8032
20240919-4950,13.459999999999999,0.6077280093375107,12.1,14.0,-1.3828173000784585,0.4569105770525681,-0.1266666666666666,-0.13571428571428573,低波動,分布明顯左偏（偶爾有低價）,接近常態,略有下降,股價有明顯跌幅,20240919,4950
20240919-5314,215.45,7.980705900273902,206.0,225.0,0.019771614832364524,-1.7938598286445306,0.2454545454545453,-0.078125,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價小幅回調,20240919,5314
20240919-5443,144.85,4.3272393046837605,140.0,155.0,1.4959674133938856,1.0496672383300112,0.4333333333333335,-0.05084745762711865,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20240919,5443
20240919-8996,403.7,22.58834507734759,351.5,430.0,-1.28537680622083,1.0030255832022883,-3.2909090909090915,-0.18255813953488373,高波動,分布明顯左偏（偶爾有低價）,常有極端值,明顯下降,股價有明顯跌幅,20240919,8996
20240920-2033,22.495,0.624255111668654,21.1,23.1,-1.3025803138412442,0.38096830277448923,0.004545454545454519,-0.08658008658008658,低波動,分布明顯左偏（偶爾有低價）,接近常態,趨勢相對平穩,股價小幅回調,20240920,2033
20240920-3354,29.97,0.9214119599831553,27.75,31.0,-1.6231586163699956,1.4855586328933237,-0.15151515151515163,-0.10483870967741936,低波動,分布明顯左偏（偶爾有低價）,常有極端值,略有下降,股價有明顯跌幅,20240920,3354
