公布日期,證券代號,證券名稱,處置起始,處置結束,處置營業日數,撮合頻率(分鐘),開盤價,收盤價,short_return,公布日期_date,證券代號_str,broker_brought
2022-06-14,3494,誠研,2022-06-15,2022-06-28,10,5,8.4,8.13,0.0321,2022-06-14,3494,
2022-06-17,4911,德英,2022-06-20,2022-07-01,10,5,50.0,50.0,0.0,2022-06-17,4911,
2022-06-22,4911,德英,2022-06-23,2022-07-06,10,20,56.0,60.3,-0.0768,2022-06-22,4911,
2022-06-22,8467,波力-KY,2022-06-23,2022-07-06,10,5,55.43,55.61,-0.0032,2022-06-22,8467,
2022-06-23,8222,寶一,2022-06-24,2022-07-11,12,5,21.5,20.45,0.0488,2022-06-23,8222,
2022-06-28,3205,佰研,2022-06-29,2022-07-14,12,5,38.0,39.0,-0.0263,2022-06-28,3205,
2022-06-29,3508,位速,2022-06-30,2022-07-15,12,5,40.7,39.0,0.0418,2022-06-29,3508,
2022-07-01,3675,德微,2022-07-04,2022-07-19,12,5,191.58,179.03,0.0655,2022-07-01,3675,
2022-07-01,8097,常珵,2022-07-04,2022-07-15,10,20,66.04,59.75,0.0952,2022-07-01,8097,
2022-07-04,3228,金麗科,2022-07-05,2022-07-18,10,5,281.3,262.38,0.0673,2022-07-04,3228,
2022-07-06,3675,德微,2022-07-07,2022-07-20,10,20,163.98,147.66,0.0995,2022-07-06,3675,
2022-07-08,6143,振曜,2022-07-11,2022-07-22,10,5,38.74,38.83,-0.0023,2022-07-08,6143,
2022-07-08,6225,天瀚,2022-07-11,2022-07-22,10,45,13.15,13.15,0.0,2022-07-08,6225,
2022-07-13,6796,晉弘,2022-07-14,2022-07-27,10,5,82.51,84.07,-0.0189,2022-07-13,6796,
2022-07-21,3362,先進光,2022-07-22,2022-08-08,12,5,75.79,76.79,-0.0132,2022-07-21,3362,
2022-07-21,6133,金橋,2022-07-22,2022-08-08,12,5,16.33,17.74,-0.0863,2022-07-21,6133,
2022-07-22,2305,全友,2022-07-25,2022-08-09,12,5,21.05,22.65,-0.076,2022-07-22,2305,
2022-07-26,6225,天瀚,2022-07-27,2022-08-09,10,60,21.41,17.61,0.1775,2022-07-26,6225,
2022-07-27,2305,全友,2022-07-28,2022-08-10,10,20,24.05,23.45,0.0249,2022-07-27,2305,
2022-07-27,2388,威盛,2022-07-28,2022-08-12,12,5,72.17,72.87,-0.0097,2022-07-27,2388,
2022-07-28,2380,虹光,2022-07-29,2022-08-11,10,5,12.8,12.56,0.0188,2022-07-28,2380,
2022-08-05,9912,偉聯,2022-08-08,2022-08-19,10,5,12.9,13.85,-0.0736,2022-08-05,9912,
2022-08-08,6512,啟發電,2022-08-09,2022-08-22,10,5,26.86,27.35,-0.0182,2022-08-08,6512,
2022-08-10,3432,台端,2022-08-11,2022-08-24,10,5,42.89,41.78,0.0259,2022-08-10,3432,
2022-08-11,8097,常珵,2022-08-12,2022-08-25,10,20,70.08,70.98,-0.0128,2022-08-11,8097,
2022-08-15,6103,合邦,2022-08-16,2022-08-29,10,45,50.28,50.28,0.0,2022-08-15,6103,
2022-08-16,6643,M31,2022-08-17,2022-08-30,10,5,306.79,298.67,0.0265,2022-08-16,6643,
2022-08-17,4413,飛寶企業,2022-08-18,2022-08-31,10,5,30.32,28.96,0.0449,2022-08-17,4413,
2022-08-18,2364,倫飛,2022-08-19,2022-09-01,10,5,81.33,89.26,-0.0975,2022-08-18,2364,
2022-08-18,6472,保瑞,2022-08-19,2022-09-05,12,5,208.59,221.41,-0.0615,2022-08-18,6472,
2022-08-19,1449,佳和,2022-08-22,2022-09-02,10,5,19.46,18.76,0.036,2022-08-19,1449,
2022-08-22,1539,巨庭,2022-08-23,2022-09-05,10,5,42.14,41.74,0.0095,2022-08-22,1539,
2022-08-22,2468,華經,2022-08-23,2022-09-05,10,5,22.45,20.67,0.0793,2022-08-22,2468,
2022-08-23,2230,泰茂,2022-08-24,2022-09-06,10,5,25.86,28.12,-0.0874,2022-08-23,2230,
2022-08-23,5205,中茂,2022-08-24,2022-09-06,10,5,46.75,45.0,0.0374,2022-08-23,5205,
2022-08-23,6461,益得,2022-08-24,2022-09-06,10,5,41.32,39.43,0.0457,2022-08-23,6461,
2022-08-23,8478,東哥遊艇,2022-08-24,2022-09-08,12,5,289.01,317.02,-0.0969,2022-08-23,8478,
2022-08-24,3520,華盈,2022-08-25,2022-09-07,10,5,25.71,24.92,0.0307,2022-08-24,3520,
2022-08-24,6649,台生材,2022-08-25,2022-09-07,10,5,42.25,40.26,0.0471,2022-08-24,6649,
2022-08-25,3043,科風,2022-08-26,2022-09-08,10,45,40.55,38.5,0.0506,2022-08-25,3043,
2022-08-25,4743,合一,2022-08-26,2022-09-08,10,5,217.01,228.43,-0.0526,2022-08-25,4743,
2022-08-25,4768,晶呈科技,2022-08-26,2022-09-08,10,5,155.58,153.33,0.0145,2022-08-25,4768,
2022-08-25,6767,台微醫,2022-08-26,2022-09-08,10,5,40.6,41.2,-0.0148,2022-08-25,6767,
2022-08-25,9928,中視,2022-08-26,2022-09-08,10,5,31.1,31.1,0.0,2022-08-25,9928,
2022-08-26,2230,泰茂,2022-08-29,2022-09-12,10,20,30.07,29.62,0.015,2022-08-26,2230,
2022-08-26,4770,上品,2022-08-29,2022-09-12,10,5,345.1,353.98,-0.0257,2022-08-26,4770,
2022-08-30,3043,科風,2022-08-31,2022-09-14,10,60,43.0,42.45,0.0128,2022-08-30,3043,
2022-08-30,4743,合一,2022-08-31,2022-09-14,10,20,253.47,249.07,0.0174,2022-08-30,4743,
2022-09-01,6666,羅麗芬-KY,2022-09-02,2022-09-16,10,5,77.57,74.81,0.0356,2022-09-01,6666,
2022-09-01,6683,雍智科技,2022-09-02,2022-09-16,10,5,233.75,231.34,0.0103,2022-09-01,6683,
2022-09-02,3383,新世紀,2022-09-05,2022-09-19,10,45,1.43,1.73,-0.2098,2022-09-02,3383,
2022-09-06,4168,醣聯,2022-09-07,2022-09-21,10,5,46.9,41.8,0.1087,2022-09-06,4168,
2022-09-07,3373,熱映,2022-09-08,2022-09-22,10,5,29.76,28.73,0.0346,2022-09-07,3373,
2022-09-12,2364,倫飛,2022-09-13,2022-09-26,10,20,60.62,57.05,0.0589,2022-09-12,2364,
2022-09-12,3205,佰研,2022-09-13,2022-09-26,10,5,64.1,64.3,-0.0031,2022-09-12,3205,
2022-09-12,3523,迎輝,2022-09-13,2022-09-26,10,10,17.6,17.75,-0.0085,2022-09-12,3523,
2022-09-15,8426,紅木-KY,2022-09-16,2022-09-29,10,5,22.0,22.1,-0.0045,2022-09-15,8426,
2022-09-20,8426,紅木-KY,2022-09-21,2022-10-04,10,20,25.1,27.0,-0.0757,2022-09-20,8426,
2022-09-27,5703,亞都,2022-09-28,2022-10-12,10,5,19.3,18.6,0.0363,2022-09-27,5703,
2022-09-28,4304,勝昱,2022-09-29,2022-10-13,10,5,12.75,12.6,0.0118,2022-09-28,4304,
2022-10-03,6550,北極星藥業-KY,2022-10-04,2022-10-20,12,5,126.0,119.5,0.0516,2022-10-03,6550,
2022-10-05,2364,倫飛,2022-10-06,2022-10-24,12,20,93.6,92.0,0.0171,2022-10-05,2364,
2022-10-06,3228,金麗科,2022-10-07,2022-10-21,10,5,244.44,244.92,-0.002,2022-10-06,3228,
2022-10-11,2540,愛山林,2022-10-12,2022-10-25,10,5,69.84,70.2,-0.0052,2022-10-11,2540,
2022-10-13,3228,金麗科,2022-10-14,2022-10-27,10,20,201.76,188.18,0.0673,2022-10-13,3228,
2022-10-13,6287,元隆,2022-10-14,2022-10-27,10,45,23.0,20.7,0.1,2022-10-13,6287,
2022-10-14,3686,達能,2022-10-17,2022-10-28,10,5,11.55,11.6,-0.0043,2022-10-14,3686,
2022-10-17,3219,倚強科,2022-10-18,2022-10-31,10,5,39.33,35.34,0.1014,2022-10-17,3219,
2022-10-18,3228,金麗科,2022-10-19,2022-11-01,10,20,143.56,144.04,-0.0033,2022-10-18,3228,
2022-10-20,6247,淇譽電,2022-10-21,2022-11-03,10,5,15.25,15.35,-0.0066,2022-10-20,6247,
2022-11-04,3272,東碩,2022-11-07,2022-11-22,12,5,44.85,45.62,-0.0172,2022-11-04,3272,
2022-11-04,9928,中視,2022-11-07,2022-11-18,10,5,19.85,19.75,0.005,2022-11-04,9928,
2022-11-07,3228,金麗科,2022-11-08,2022-11-23,12,20,169.26,172.17,-0.0172,2022-11-07,3228,
2022-11-08,8033,雷虎,2022-11-09,2022-11-22,10,5,35.08,33.33,0.0499,2022-11-08,8033,
2022-11-09,6556,勝品,2022-11-10,2022-11-23,10,5,110.8,109.84,0.0087,2022-11-09,6556,
2022-11-17,6472,保瑞,2022-11-18,2022-12-05,12,5,324.1,326.77,-0.0082,2022-11-17,6472,
2022-11-18,3095,及成,2022-11-21,2022-12-02,10,5,40.8,38.5,0.0564,2022-11-18,3095,
2022-11-23,4943,康控-KY,2022-11-24,2022-12-07,10,45,11.11,11.11,0.0,2022-11-23,4943,
2022-11-28,1795,美時,2022-11-29,2022-12-14,12,5,232.76,243.63,-0.0467,2022-11-28,1795,
2022-11-28,1810,和成,2022-11-29,2022-12-14,12,5,18.62,21.39,-0.1488,2022-11-28,1810,
2022-11-30,8222,寶一,2022-12-01,2022-12-16,12,5,35.7,31.9,0.1064,2022-11-30,8222,
2022-12-02,2719,燦星旅,2022-12-05,2022-12-16,10,5,36.6,37.25,-0.0178,2022-12-02,2719,
2022-12-05,4979,華星光,2022-12-06,2022-12-21,12,5,51.41,52.4,-0.0193,2022-12-05,4979,
2022-12-08,1342,八貫,2022-12-09,2022-12-26,12,5,120.51,125.16,-0.0386,2022-12-08,1342,
2022-12-15,3228,金麗科,2022-12-16,2022-12-29,10,20,202.24,194.0,0.0407,2022-12-15,3228,
2022-12-15,3693,營邦,2022-12-16,2023-01-03,12,5,111.78,113.26,-0.0132,2022-12-15,3693,
2022-12-16,1701,中化,2022-12-19,2022-12-30,10,5,27.98,30.11,-0.0761,2022-12-16,1701,
2022-12-26,4747,強生,2022-12-27,2023-01-10,10,5,52.81,52.9,-0.0017,2022-12-26,4747,
2022-12-26,4943,康控-KY,2022-12-27,2023-01-10,10,60,18.66,19.83,-0.0627,2022-12-26,4943,
2022-12-29,4943,康控-KY,2022-12-30,2023-01-13,10,60,22.18,22.9,-0.0325,2022-12-29,4943,
2023-01-04,4943,康控-KY,2023-01-05,2023-01-30,10,60,30.29,30.29,0.0,2023-01-04,4943,
2023-01-09,5340,建榮,2023-01-10,2023-02-02,10,5,40.25,39.95,0.0075,2023-01-09,5340,
2023-02-02,6612,奈米醫材,2023-02-03,2023-02-16,10,5,123.56,121.11,0.0198,2023-02-02,6612,
2023-02-06,2482,連宇,2023-02-07,2023-02-22,12,5,37.13,37.56,-0.0116,2023-02-06,2482,
2023-02-10,8227,巨有科技,2023-02-13,2023-02-24,10,5,127.93,123.46,0.0349,2023-02-10,8227,
2023-02-13,6472,保瑞,2023-02-14,2023-03-03,12,5,417.9,404.17,0.0329,2023-02-13,6472,
2023-02-14,6865,偉康科技,2023-02-15,2023-03-02,10,5,105.02,105.49,-0.0045,2023-02-14,6865,
2023-02-15,2453,凌群,2023-02-16,2023-03-07,12,5,38.11,39.27,-0.0304,2023-02-15,2453,
2023-02-17,2754,亞洲藏壽司,2023-02-20,2023-03-09,12,5,185.67,192.11,-0.0347,2023-02-17,2754,
2023-02-20,6874,倍力,2023-02-21,2023-03-08,10,5,83.84,87.91,-0.0485,2023-02-20,6874,
2023-02-22,2719,燦星旅,2023-02-23,2023-03-10,10,5,54.4,60.1,-0.1048,2023-02-22,2719,
2023-02-22,8940,新天地,2023-02-23,2023-03-10,10,5,23.0,25.9,-0.1261,2023-02-22,8940,
2023-02-23,3058,立德,2023-02-24,2023-03-13,10,5,13.21,14.35,-0.0863,2023-02-23,3058,
2023-02-23,6874,倍力,2023-02-24,2023-03-13,10,20,103.22,115.34,-0.1174,2023-02-23,6874,
2023-02-24,2739,寒舍,2023-03-01,2023-03-14,10,5,53.9,54.0,-0.0019,2023-02-24,2739,
2023-02-24,5701,劍湖山,2023-03-01,2023-03-14,10,45,12.31,10.68,0.1324,2023-02-24,5701,
2023-02-24,6791,虎門科技,2023-03-01,2023-03-14,10,5,81.22,74.6,0.0815,2023-02-24,6791,
2023-03-02,6874,倍力,2023-03-03,2023-03-16,10,20,106.62,116.31,-0.0909,2023-03-02,6874,
2023-03-02,8996,高力,2023-03-03,2023-03-20,12,5,241.1,236.68,0.0183,2023-03-02,8996,
2023-03-03,2739,寒舍,2023-03-06,2023-03-17,10,20,65.0,62.5,0.0385,2023-03-03,2739,
2023-03-03,6751,智聯服務,2023-03-06,2023-03-17,10,5,66.99,70.63,-0.0543,2023-03-03,6751,
2023-03-06,6752,叡揚,2023-03-07,2023-03-20,10,5,143.41,140.31,0.0216,2023-03-06,6752,
2023-03-06,8033,雷虎,2023-03-07,2023-03-20,10,5,57.0,61.5,-0.0789,2023-03-06,8033,
2023-03-07,6811,宏碁資訊,2023-03-08,2023-03-21,10,5,201.73,201.25,0.0024,2023-03-07,6811,
2023-03-09,3362,先進光,2023-03-10,2023-03-27,12,5,114.73,115.23,-0.0044,2023-03-09,3362,
2023-03-10,2429,銘旺科,2023-03-13,2023-03-24,10,5,16.95,16.55,0.0236,2023-03-10,2429,
2023-03-10,7402,邑錡,2023-03-13,2023-03-24,10,5,57.7,64.37,-0.1156,2023-03-10,7402,
2023-03-14,8227,巨有科技,2023-03-15,2023-03-30,12,20,221.14,217.67,0.0157,2023-03-14,8227,
2023-03-16,2754,亞洲藏壽司,2023-03-17,2023-03-30,10,20,150.52,145.57,0.0329,2023-03-16,2754,
2023-03-16,6291,沛亨,2023-03-17,2023-03-30,10,5,148.74,133.86,0.1,2023-03-16,6291,
2023-03-23,6751,智聯服務,2023-03-24,2023-04-11,10,20,91.65,95.97,-0.0471,2023-03-23,6751,
2023-03-24,1435,中福,2023-03-27,2023-04-12,10,5,32.6,32.25,0.0107,2023-03-24,1435,
2023-03-24,6874,倍力,2023-03-27,2023-04-12,10,20,157.02,146.35,0.068,2023-03-24,6874,
2023-03-27,4763,材料-KY,2023-03-28,2023-04-13,10,5,262.89,273.93,-0.042,2023-03-27,4763,
2023-03-27,6160,欣技,2023-03-28,2023-04-13,10,5,27.95,27.85,0.0036,2023-03-27,6160,
2023-03-27,8033,雷虎,2023-03-28,2023-04-13,10,20,61.4,64.9,-0.057,2023-03-27,8033,
2023-03-27,8478,東哥遊艇,2023-03-28,2023-04-17,12,5,475.78,519.04,-0.0909,2023-03-27,8478,
2023-03-27,8996,高力,2023-03-28,2023-04-13,10,20,210.65,219.0,-0.0396,2023-03-27,8996,
2023-03-28,3629,地心引力,2023-03-29,2023-04-14,10,5,60.7,58.0,0.0445,2023-03-28,3629,
2023-03-28,5381,合正,2023-03-29,2023-04-14,10,10,13.4,13.15,0.0187,2023-03-28,5381,
2023-03-29,6517,保勝光學,2023-03-30,2023-04-17,10,5,107.55,108.54,-0.0092,2023-03-29,6517,
2023-03-30,6472,保瑞,2023-03-31,2023-04-20,12,5,595.59,576.52,0.032,2023-03-30,6472,
2023-03-31,5381,合正,2023-04-06,2023-04-19,10,25,15.25,15.7,-0.0295,2023-03-31,5381,
2023-04-06,6517,保勝光學,2023-04-07,2023-04-20,10,20,138.14,143.57,-0.0393,2023-04-06,6517,
2023-04-07,2482,連宇,2023-04-10,2023-04-21,10,5,63.6,63.7,-0.0016,2023-04-07,2482,
2023-04-07,3664,安瑞-KY,2023-04-10,2023-04-21,10,5,27.0,27.6,-0.0222,2023-04-07,3664,
2023-04-11,8227,巨有科技,2023-04-12,2023-04-25,10,20,195.36,181.97,0.0685,2023-04-11,8227,
2023-04-12,3664,安瑞-KY,2023-04-13,2023-04-26,10,20,27.45,29.5,-0.0747,2023-04-12,3664,
2023-04-12,4763,材料-KY,2023-04-13,2023-04-26,10,20,368.22,370.77,-0.0069,2023-04-12,4763,
2023-04-13,2358,廷鑫,2023-04-14,2023-04-27,10,10,8.4,10.15,-0.2083,2023-04-13,2358,
2023-04-13,4804,大略-KY,2023-04-14,2023-04-27,10,10,5.87,6.73,-0.1465,2023-04-13,4804,
2023-04-13,5314,世紀,2023-04-14,2023-04-27,10,5,26.8,27.0,-0.0075,2023-04-13,5314,
2023-04-14,3308,聯德,2023-04-17,2023-04-28,10,5,33.4,33.46,-0.0018,2023-04-14,3308,
2023-04-14,3494,誠研,2023-04-17,2023-04-28,10,10,7.19,7.35,-0.0223,2023-04-14,3494,
2023-04-17,3693,營邦,2023-04-18,2023-05-04,12,5,178.55,183.0,-0.0249,2023-04-17,3693,
2023-04-17,6465,威潤,2023-04-18,2023-05-02,10,5,25.45,25.2,0.0098,2023-04-17,6465,
2023-04-19,1529,樂事綠能,2023-04-20,2023-05-04,10,5,40.28,40.56,-0.007,2023-04-19,1529,
2023-04-19,1584,精剛,2023-04-20,2023-05-08,12,5,40.96,41.67,-0.0173,2023-04-19,1584,
2023-04-19,2630,亞航,2023-04-20,2023-05-04,10,5,24.25,24.07,0.0074,2023-04-19,2630,
2023-04-19,3308,聯德,2023-04-20,2023-05-04,10,20,35.3,36.81,-0.0428,2023-04-19,3308,
2023-04-19,4728,雙美,2023-04-20,2023-05-04,10,5,219.82,225.1,-0.024,2023-04-19,4728,
2023-04-20,1810,和成,2023-04-21,2023-05-05,10,5,28.13,26.84,0.0459,2023-04-20,1810,
2023-04-20,8033,雷虎,2023-04-21,2023-05-05,10,20,76.6,74.6,0.0261,2023-04-20,8033,
2023-04-21,3058,立德,2023-04-24,2023-05-08,10,5,24.23,21.66,0.1061,2023-04-21,3058,
2023-04-24,4728,雙美,2023-04-25,2023-05-09,10,20,254.38,266.86,-0.0491,2023-04-24,4728,
2023-04-24,6235,華孚,2023-04-25,2023-05-09,10,5,91.49,92.08,-0.0064,2023-04-24,6235,
2023-04-24,6791,虎門科技,2023-04-25,2023-05-09,10,5,117.5,124.03,-0.0556,2023-04-24,6791,
2023-04-25,3629,地心引力,2023-04-26,2023-05-10,10,20,85.3,86.5,-0.0141,2023-04-25,3629,
2023-04-26,4147,中裕,2023-04-27,2023-05-11,10,5,112.49,110.52,0.0175,2023-04-26,4147,
2023-04-26,6874,倍力,2023-04-27,2023-05-15,12,20,194.82,174.46,0.1045,2023-04-26,6874,
2023-04-27,4741,泓瀚,2023-04-28,2023-05-12,10,5,38.48,37.08,0.0364,2023-04-27,4741,
2023-04-28,1727,中華化,2023-05-02,2023-05-15,10,5,41.8,40.8,0.0239,2023-04-28,1727,
2023-05-03,8227,巨有科技,2023-05-04,2023-05-19,12,20,190.9,184.95,0.0312,2023-05-03,8227,
2023-05-05,6148,驊宏資,2023-05-08,2023-05-23,12,5,39.8,40.04,-0.006,2023-05-05,6148,
2023-05-05,6752,叡揚,2023-05-08,2023-05-19,10,5,162.12,165.75,-0.0224,2023-05-05,6752,
2023-05-08,2424,隴華,2023-05-09,2023-05-22,10,5,34.7,34.05,0.0187,2023-05-08,2424,
2023-05-08,3664,安瑞-KY,2023-05-09,2023-05-22,10,20,42.0,41.9,0.0024,2023-05-08,3664,
2023-05-08,6111,大宇資,2023-05-09,2023-05-24,12,5,78.22,77.07,0.0147,2023-05-08,6111,
2023-05-10,4160,創源,2023-05-11,2023-05-24,10,5,47.74,51.14,-0.0712,2023-05-10,4160,
2023-05-11,6276,安鈦克,2023-05-12,2023-05-25,10,5,42.57,41.51,0.0249,2023-05-11,6276,
2023-05-12,2230,泰茂,2023-05-15,2023-05-26,10,5,69.52,71.12,-0.023,2023-05-12,2230,
2023-05-12,8033,雷虎,2023-05-15,2023-05-26,10,20,68.9,68.3,0.0087,2023-05-12,8033,
2023-05-16,6276,安鈦克,2023-05-17,2023-06-01,12,20,47.38,48.18,-0.0169,2023-05-16,6276,
2023-05-17,2743,山富,2023-05-18,2023-05-31,10,5,97.5,98.0,-0.0051,2023-05-17,2743,
2023-05-18,2745,五福,2023-05-19,2023-06-01,10,5,65.3,63.3,0.0306,2023-05-18,2745,
2023-05-18,6198,瑞築,2023-05-19,2023-06-01,10,5,29.16,31.95,-0.0957,2023-05-18,6198,
2023-05-19,8426,紅木-KY,2023-05-22,2023-06-02,10,5,72.5,67.4,0.0703,2023-05-19,8426,
2023-05-22,2427,三商電,2023-05-23,2023-06-05,10,5,23.3,23.94,-0.0275,2023-05-22,2427,
2023-05-22,2743,山富,2023-05-23,2023-06-07,12,20,116.0,121.0,-0.0431,2023-05-22,2743,
2023-05-23,2745,五福,2023-05-24,2023-06-06,10,20,71.0,77.2,-0.0873,2023-05-23,2745,
2023-05-23,6697,東捷資訊,2023-05-24,2023-06-06,10,5,60.03,64.73,-0.0783,2023-05-23,6697,
2023-05-24,2719,燦星旅,2023-05-25,2023-06-07,10,5,70.3,76.4,-0.0868,2023-05-24,2719,
2023-05-26,6697,東捷資訊,2023-05-29,2023-06-09,10,20,63.58,65.12,-0.0242,2023-05-26,6697,
2023-05-29,2736,富野,2023-05-30,2023-06-14,12,5,35.96,36.99,-0.0286,2023-05-29,2736,
2023-05-30,5301,寶得利,2023-05-31,2023-06-13,10,5,18.0,17.95,0.0028,2023-05-30,5301,
2023-05-30,6643,M31,2023-05-31,2023-06-13,10,5,764.26,783.21,-0.0248,2023-05-30,6643,
2023-05-31,8227,巨有科技,2023-06-01,2023-06-14,10,20,189.41,193.87,-0.0235,2023-05-31,8227,
2023-06-01,6291,沛亨,2023-06-02,2023-06-15,10,5,246.41,239.46,0.0282,2023-06-01,6291,
2023-06-02,4543,萬在,2023-06-05,2023-06-16,10,5,51.65,49.0,0.0513,2023-06-02,4543,
2023-06-07,8996,高力,2023-06-08,2023-06-21,10,5,264.82,277.17,-0.0466,2023-06-07,8996,
2023-06-08,2734,易飛網,2023-06-09,2023-06-26,10,5,68.0,67.0,0.0147,2023-06-08,2734,
2023-06-08,4946,辣椒,2023-06-09,2023-06-26,10,10,65.8,66.3,-0.0076,2023-06-08,4946,
2023-06-09,2745,五福,2023-06-12,2023-06-27,10,20,107.0,105.5,0.014,2023-06-09,2745,
2023-06-12,2432,倚天酷碁-創,2023-06-13,2023-06-28,10,5,58.44,58.44,0.0,2023-06-12,2432,
2023-06-12,6625,必應,2023-06-13,2023-06-30,12,5,114.48,112.29,0.0191,2023-06-12,6625,
2023-06-13,5703,亞都,2023-06-14,2023-06-29,10,5,34.8,37.95,-0.0905,2023-06-13,5703,
2023-06-13,6577,勁豐,2023-06-14,2023-06-29,10,5,115.36,124.49,-0.0791,2023-06-13,6577,
2023-06-13,8034,榮群,2023-06-14,2023-06-29,10,5,21.65,21.89,-0.0111,2023-06-13,8034,
2023-06-14,2743,山富,2023-06-15,2023-07-04,12,20,180.0,166.0,0.0778,2023-06-14,2743,
2023-06-14,4533,協易機,2023-06-15,2023-06-30,10,5,22.61,23.65,-0.046,2023-06-14,4533,
2023-06-19,4533,協易機,2023-06-20,2023-07-05,10,20,24.64,23.95,0.028,2023-06-19,4533,
2023-06-19,5381,合正,2023-06-20,2023-07-05,10,10,19.4,20.4,-0.0515,2023-06-19,5381,
2023-06-19,6235,華孚,2023-06-20,2023-07-07,12,5,165.27,161.34,0.0238,2023-06-19,6235,
2023-06-20,2468,華經,2023-06-21,2023-07-06,10,5,42.06,41.62,0.0105,2023-06-20,2468,
2023-06-26,2722,夏都,2023-06-27,2023-07-12,12,5,114.43,105.05,0.082,2023-06-26,2722,
2023-06-26,6120,達運,2023-06-27,2023-07-10,10,5,15.48,15.13,0.0226,2023-06-26,6120,
2023-06-26,6125,廣運,2023-06-27,2023-07-10,10,5,61.75,62.71,-0.0155,2023-06-26,6125,
2023-06-27,6643,M31,2023-06-28,2023-07-11,10,20,855.4,851.79,0.0042,2023-06-27,6643,
2023-06-28,1471,首利,2023-06-29,2023-07-12,10,5,14.0,13.85,0.0107,2023-06-28,1471,
2023-06-28,2059,川湖,2023-06-29,2023-07-12,10,5,652.04,619.78,0.0495,2023-06-28,2059,
2023-06-28,3073,天方能源,2023-06-29,2023-07-12,10,5,49.35,41.6,0.157,2023-06-28,3073,
2023-06-28,9950,萬國通,2023-06-29,2023-07-12,10,45,23.6,22.0,0.0678,2023-06-28,9950,
2023-06-29,1519,華城,2023-06-30,2023-07-13,10,5,150.21,151.69,-0.0099,2023-06-29,1519,
2023-06-29,3089,億杰,2023-06-30,2023-07-13,10,10,105.5,112.0,-0.0616,2023-06-29,3089,
2023-07-03,2059,川湖,2023-07-04,2023-07-17,10,20,657.91,693.1,-0.0535,2023-07-03,2059,
2023-07-03,3664,安瑞-KY,2023-07-04,2023-07-17,10,5,36.55,35.35,0.0328,2023-07-03,3664,
2023-07-04,3089,億杰,2023-07-05,2023-07-18,10,25,145.5,140.0,0.0378,2023-07-04,3089,
2023-07-04,8996,高力,2023-07-05,2023-07-18,10,20,374.99,367.58,0.0198,2023-07-04,8996,
2023-07-05,2230,泰茂,2023-07-06,2023-07-21,12,5,113.36,103.18,0.0898,2023-07-05,2230,
2023-07-05,6451,訊芯-KY,2023-07-06,2023-07-19,10,5,120.68,125.13,-0.0369,2023-07-05,6451,
2023-07-06,3013,晟銘電,2023-07-07,2023-07-20,10,5,41.84,43.92,-0.0497,2023-07-06,3013,
2023-07-07,3564,其陽,2023-07-10,2023-07-21,10,5,63.2,60.5,0.0427,2023-07-07,3564,
2023-07-07,4905,台聯電,2023-07-10,2023-07-21,10,5,88.2,87.0,0.0136,2023-07-07,4905,
2023-07-07,6117,迎廣,2023-07-10,2023-07-21,10,5,25.3,26.4,-0.0435,2023-07-07,6117,
2023-07-07,6125,廣運,2023-07-10,2023-07-21,10,20,84.27,81.33,0.0349,2023-07-07,6125,
2023-07-07,8048,德勝,2023-07-10,2023-07-21,10,5,80.6,81.9,-0.0161,2023-07-07,8048,
2023-07-10,3018,隆銘綠能,2023-07-11,2023-07-24,10,45,28.4,24.0,0.1549,2023-07-10,3018,
2023-07-10,4979,華星光,2023-07-11,2023-07-26,12,5,143.35,133.96,0.0655,2023-07-10,4979,
2023-07-10,8093,保銳,2023-07-11,2023-07-24,10,5,26.75,25.8,0.0355,2023-07-10,8093,
2023-07-11,2743,山富,2023-07-12,2023-07-27,12,20,157.5,151.5,0.0381,2023-07-11,2743,
2023-07-11,6538,倉和,2023-07-12,2023-07-25,10,5,145.33,145.82,-0.0034,2023-07-11,6538,
2023-07-13,3231,緯創,2023-07-14,2023-07-27,10,5,130.0,132.0,-0.0154,2023-07-13,3231,
2023-07-13,6419,京晨科,2023-07-14,2023-07-27,10,5,42.82,39.76,0.0715,2023-07-13,6419,
2023-07-14,2745,五福,2023-07-17,2023-07-28,10,20,87.5,90.5,-0.0343,2023-07-14,2745,
2023-07-14,3089,億杰,2023-07-17,2023-07-28,10,25,90.5,90.5,0.0,2023-07-14,3089,
2023-07-14,3191,和進,2023-07-17,2023-07-28,10,10,26.4,23.9,0.0947,2023-07-14,3191,
2023-07-14,6703,軒郁,2023-07-17,2023-07-28,10,5,250.83,270.02,-0.0765,2023-07-14,6703,
2023-07-17,1519,華城,2023-07-18,2023-07-31,10,20,202.58,214.94,-0.061,2023-07-17,1519,
2023-07-17,2388,威盛,2023-07-18,2023-07-31,10,5,125.5,130.0,-0.0359,2023-07-17,2388,
2023-07-17,4419,元勝,2023-07-18,2023-07-31,10,45,38.0,39.1,-0.0289,2023-07-17,4419,
2023-07-18,6569,醫揚,2023-07-19,2023-08-01,10,5,221.5,214.0,0.0339,2023-07-18,6569,
2023-07-19,2356,英業達,2023-07-20,2023-08-02,10,5,69.0,63.6,0.0783,2023-07-19,2356,
2023-07-19,3363,上詮,2023-07-20,2023-08-04,12,5,71.22,68.43,0.0392,2023-07-19,3363,
2023-07-19,3483,力致,2023-07-20,2023-08-02,10,5,131.4,127.56,0.0292,2023-07-19,3483,
