key,stock_id,T+n,date,close
20210412-6668,6668,-9,2021-03-26,61.99
20210412-6668,6668,-10,2021-03-25,62.85
20210412-6668,6668,-11,2021-03-24,65.42
20210412-6668,6668,-12,2021-03-23,64.85
20210412-6668,6668,-13,2021-03-22,58.95
20210412-6668,6668,-14,2021-03-19,60.85
20210412-6668,6668,-15,2021-03-18,60.28
20210412-6668,6668,-16,2021-03-17,58.57
20210412-6668,6668,-17,2021-03-16,59.24
20210412-6668,6668,-18,2021-03-15,58.38
20210412-6668,6668,-19,2021-03-12,57.62
20210412-6668,6668,-20,2021-03-11,57.62
20210412-6668,6668,1,2021-04-13,90.8
20210412-6668,6668,2,2021-04-14,85.1
20210412-6668,6668,3,2021-04-15,87.95
20210412-6668,6668,4,2021-04-16,86.72
20210412-6668,6668,5,2021-04-19,93.18
20210412-6668,6668,6,2021-04-20,91.47
20210412-6668,6668,7,2021-04-21,86.62
20210412-6668,6668,8,2021-04-22,81.2
20210412-6668,6668,9,2021-04-23,83.86
20210412-6668,6668,10,2021-04-26,82.82
20210413-1418,1418,0,2021-04-13,12.35
20210413-1418,1418,-1,2021-04-12,11.3
20210413-1418,1418,-2,2021-04-09,10.3
20210413-1418,1418,-3,2021-04-08,9.4
20210413-1418,1418,-4,2021-04-07,8.55
20210413-1418,1418,-5,2021-04-06,7.78
20210413-1418,1418,-6,2021-03-31,7.08
20210413-1418,1418,-7,2021-03-30,7.08
20210413-1418,1418,-8,2021-03-29,6.8
20210413-1418,1418,-9,2021-03-26,7.03
20210413-1418,1418,-10,2021-03-18,7.3
20210413-1418,1418,-11,2021-03-17,7.1
20210413-1418,1418,-12,2021-03-16,7.16
20210413-1418,1418,-13,2021-03-15,7.15
20210413-1418,1418,-14,2021-03-11,7.23
20210413-1418,1418,-15,2021-03-03,7.21
20210413-1418,1418,-16,2021-03-02,7.2
20210413-1418,1418,-17,2021-02-26,7.19
20210413-1418,1418,-18,2021-02-25,7.2
20210413-1418,1418,-19,2021-02-22,7.4
20210413-1418,1418,-20,2021-02-18,7.25
20210413-1418,1418,1,2021-04-14,12.4
20210413-1418,1418,2,2021-04-15,11.5
20210413-1418,1418,3,2021-04-16,11.4
20210413-1418,1418,4,2021-04-19,11.45
20210413-1418,1418,5,2021-04-20,11.6
20210413-1418,1418,6,2021-04-21,12.3
20210413-1418,1418,7,2021-04-22,12.25
20210413-1418,1418,8,2021-04-23,12.3
20210413-1418,1418,9,2021-04-26,12.5
20210413-1418,1418,10,2021-04-27,12.2
20210413-2108,2108,0,2021-04-13,124.81
20210413-2108,2108,-1,2021-04-12,138.66
20210413-2108,2108,-2,2021-04-09,130.23
20210413-2108,2108,-3,2021-04-08,118.54
20210413-2108,2108,-4,2021-04-07,108.11
20210413-2108,2108,-5,2021-04-06,98.51
20210413-2108,2108,-6,2021-04-01,89.63
20210413-2108,2108,-7,2021-03-31,88.82
20210413-2108,2108,-8,2021-03-30,80.75
20210413-2108,2108,-9,2021-03-29,79.94
20210413-2108,2108,-10,2021-03-26,77.27
20210413-2108,2108,-11,2021-03-25,70.89
20210413-2108,2108,-12,2021-03-24,69.28
20210413-2108,2108,-13,2021-03-23,69.68
20210413-2108,2108,-14,2021-03-22,65.48
20210413-2108,2108,-15,2021-03-19,61.69
20210413-2108,2108,-16,2021-03-18,60.27
20210413-2108,2108,-17,2021-03-17,62.5
20210413-2108,2108,-18,2021-03-16,61.04
20210413-2108,2108,-19,2021-03-15,58.14
20210413-2108,2108,-20,2021-03-12,58.94
20210413-2108,2108,1,2021-04-14,112.7
20210413-2108,2108,2,2021-04-15,115.62
20210413-2108,2108,3,2021-04-16,120.21
20210413-2108,2108,4,2021-04-19,116.46
20210413-2108,2108,5,2021-04-20,113.95
20210413-2108,2108,6,2021-04-21,119.38
20210413-2108,2108,7,2021-04-22,112.28
20210413-2108,2108,8,2021-04-23,114.37
20210413-2108,2108,9,2021-04-26,122.72
20210413-2108,2108,10,2021-04-27,119.38
20210413-3006,3006,0,2021-04-13,121.03
20210413-3006,3006,-1,2021-04-12,119.89
20210413-3006,3006,-2,2021-04-09,115.75
20210413-3006,3006,-3,2021-04-08,119.71
20210413-3006,3006,-4,2021-04-07,109.15
20210413-3006,3006,-5,2021-04-06,102.11
20210413-3006,3006,-6,2021-04-01,92.86
20210413-3006,3006,-7,2021-03-31,91.54
20210413-3006,3006,-8,2021-03-30,89.34
20210413-3006,3006,-9,2021-03-29,84.24
20210413-3006,3006,-10,2021-03-26,82.48
20210413-3006,3006,-11,2021-03-25,79.75
20210413-3006,3006,-12,2021-03-24,83.88
20210413-3006,3006,-13,2021-03-23,83.88
20210413-3006,3006,-14,2021-03-22,82.56
20210413-3006,3006,-15,2021-03-19,82.48
20210413-3006,3006,-16,2021-03-18,82.26
20210413-3006,3006,-17,2021-03-17,79.22
20210413-3006,3006,-18,2021-03-16,78.78
20210413-3006,3006,-19,2021-03-15,79.31
20210413-3006,3006,-20,2021-03-12,76.32
20210413-3006,3006,1,2021-04-14,121.47
20210413-3006,3006,2,2021-04-15,120.59
20210413-3006,3006,3,2021-04-16,122.79
20210413-3006,3006,4,2021-04-19,124.99
20210413-3006,3006,5,2021-04-20,129.39
20210413-3006,3006,6,2021-04-21,134.67
20210413-3006,3006,7,2021-04-22,127.63
20210413-3006,3006,8,2021-04-23,132.03
20210413-3006,3006,9,2021-04-26,142.16
20210413-3006,3006,10,2021-04-27,144.8
20210413-6643,6643,0,2021-04-13,420.26
20210413-6643,6643,-1,2021-04-12,428.85
20210413-6643,6643,-2,2021-04-09,403.93
20210413-6643,6643,-3,2021-04-08,375.14
20210413-6643,6643,-4,2021-04-07,341.19
20210413-6643,6643,-5,2021-04-06,310.25
20210413-6643,6643,-6,2021-04-01,282.32
20210413-6643,6643,-7,2021-03-31,275.87
20210413-6643,6643,-8,2021-03-30,275.02
20210413-6643,6643,-9,2021-03-29,278.45
20210413-6643,6643,-10,2021-03-26,275.02
20210413-6643,6643,-11,2021-03-25,265.13
20210413-6643,6643,-12,2021-03-24,265.56
20210413-6643,6643,-13,2021-03-23,266.42
20210413-6643,6643,-14,2021-03-22,264.7
20210413-6643,6643,-15,2021-03-19,265.99
20210413-6643,6643,-16,2021-03-18,264.27
20210413-6643,6643,-17,2021-03-17,264.27
20210413-6643,6643,-18,2021-03-16,260.83
20210413-6643,6643,-19,2021-03-15,264.27
20210413-6643,6643,-20,2021-03-12,266.42
20210413-6643,6643,1,2021-04-14,393.62
20210413-6643,6643,2,2021-04-15,398.34
20210413-6643,6643,3,2021-04-16,386.74
20210413-6643,6643,4,2021-04-19,348.07
20210413-6643,6643,5,2021-04-20,359.67
20210413-6643,6643,6,2021-04-21,346.35
20210413-6643,6643,7,2021-04-22,329.16
20210413-6643,6643,8,2021-04-23,349.79
20210413-6643,6643,9,2021-04-26,358.38
20210413-6643,6643,10,2021-04-27,373.85
20210413-7402,7402,0,2021-04-13,38.13
20210413-7402,7402,-1,2021-04-12,42.36
20210413-7402,7402,-2,2021-04-09,38.87
20210413-7402,7402,-3,2021-04-08,35.34
20210413-7402,7402,-4,2021-04-07,32.14
20210413-7402,7402,-5,2021-04-06,29.23
20210413-7402,7402,-6,2021-04-01,27.38
20210413-7402,7402,-7,2021-03-31,27.05
20210413-7402,7402,-8,2021-03-30,27.5
20210413-7402,7402,-9,2021-03-29,26.6
20210413-7402,7402,-10,2021-03-26,26.52
20210413-7402,7402,-11,2021-03-25,26.19
20210413-7402,7402,-12,2021-03-24,27.13
20210413-7402,7402,-13,2021-03-23,28.2
20210413-7402,7402,-14,2021-03-22,26.19
20210413-7402,7402,-15,2021-03-19,26.11
20210413-7402,7402,-16,2021-03-18,26.19
20210413-7402,7402,-17,2021-03-17,26.27
20210413-7402,7402,-18,2021-03-16,26.03
20210413-7402,7402,-19,2021-03-15,25.98
20210413-7402,7402,-20,2021-03-12,25.98
20210413-7402,7402,1,2021-04-14,36.12
20210413-7402,7402,2,2021-04-15,37.35
20210413-7402,7402,3,2021-04-16,37.6
20210413-7402,7402,4,2021-04-19,35.22
20210413-7402,7402,5,2021-04-20,36.94
20210413-7402,7402,6,2021-04-21,35.47
20210413-7402,7402,7,2021-04-22,35.47
20210413-7402,7402,8,2021-04-23,36.82
20210413-7402,7402,9,2021-04-26,37.93
20210413-7402,7402,10,2021-04-27,37.77
20210414-4726,4726,0,2021-04-14,50.4
20210414-4726,4726,-1,2021-04-13,47.3
20210414-4726,4726,-2,2021-04-12,49.4
20210414-4726,4726,-3,2021-04-09,44.95
20210414-4726,4726,-4,2021-04-08,40.9
20210414-4726,4726,-5,2021-04-07,37.2
20210414-4726,4726,-6,2021-04-06,33.85
20210414-4726,4726,-7,2021-04-01,33.75
20210414-4726,4726,-8,2021-03-31,34.5
20210414-4726,4726,-9,2021-03-30,35.15
20210414-4726,4726,-10,2021-03-29,35.1
20210414-4726,4726,-11,2021-03-26,34.65
20210414-4726,4726,-12,2021-03-25,35.15
20210414-4726,4726,-13,2021-03-24,34.8
20210414-4726,4726,-14,2021-03-23,32.8
20210414-4726,4726,-15,2021-03-22,31.7
20210414-4726,4726,-16,2021-03-19,32.25
20210414-4726,4726,-17,2021-03-18,32.55
20210414-4726,4726,-18,2021-03-17,32.35
20210414-4726,4726,-19,2021-03-16,32.0
20210414-4726,4726,-20,2021-03-15,33.1
20210414-4726,4726,1,2021-04-15,49.8
20210414-4726,4726,2,2021-04-16,49.1
20210414-4726,4726,3,2021-04-19,46.05
20210414-4726,4726,4,2021-04-20,46.9
20210414-4726,4726,5,2021-04-21,45.2
20210414-4726,4726,6,2021-04-22,43.45
20210414-4726,4726,7,2021-04-23,43.9
20210414-4726,4726,8,2021-04-26,45.55
20210414-4726,4726,9,2021-04-27,47.0
20210414-4726,4726,10,2021-04-28,45.05
20210415-3228,3228,0,2021-04-15,344.35
20210415-3228,3228,-1,2021-04-14,382.18
20210415-3228,3228,-2,2021-04-13,424.37
20210415-3228,3228,-3,2021-04-12,434.56
20210415-3228,3228,-4,2021-04-09,449.59
20210415-3228,3228,-5,2021-04-08,496.64
20210415-3228,3228,-6,2021-04-07,535.44
20210415-3228,3228,-7,2021-04-06,548.05
20210415-3228,3228,-8,2021-04-01,549.02
20210415-3228,3228,-9,2021-03-31,499.55
20210415-3228,3228,-10,2021-03-30,472.87
20210415-3228,3228,-11,2021-03-29,456.87
20210415-3228,3228,-12,2021-03-26,499.55
20210415-3228,3228,-13,2021-03-25,475.78
20210415-3228,3228,-14,2021-03-24,478.21
20210415-3228,3228,-15,2021-03-23,469.48
20210415-3228,3228,-16,2021-03-22,468.02
20210415-3228,3228,-17,2021-03-19,463.17
20210415-3228,3228,-18,2021-03-18,480.15
20210415-3228,3228,-19,2021-03-17,484.03
20210415-3228,3228,-20,2021-03-16,468.51
20210415-3228,3228,1,2021-04-16,309.91
20210415-3228,3228,2,2021-04-19,279.36
20210415-3228,3228,3,2021-04-20,307.0
20210415-3228,3228,4,2021-04-21,300.7
20210415-3228,3228,5,2021-04-22,270.63
20210415-3228,3228,6,2021-04-23,243.95
20210415-3228,3228,7,2021-04-26,232.8
20210415-3228,3228,8,2021-04-27,256.08
20210415-3228,3228,9,2021-04-28,264.32
20210415-3228,3228,10,2021-04-29,264.81
20210415-3661,3661,0,2021-04-15,520.33
20210415-3661,3661,-1,2021-04-14,577.82
20210415-3661,3661,-2,2021-04-13,641.15
20210415-3661,3661,-3,2021-04-12,705.3
20210415-3661,3661,-4,2021-04-09,791.21
20210415-3661,3661,-5,2021-04-08,878.91
20210415-3661,3661,-6,2021-04-07,896.45
20210415-3661,3661,-7,2021-04-06,886.7
20210415-3661,3661,-8,2021-04-01,892.55
20210415-3661,3661,-9,2021-03-31,876.96
20210415-3661,3661,-10,2021-03-30,872.09
20210415-3661,3661,-11,2021-03-29,879.88
20210415-3661,3661,-12,2021-03-26,909.11
20210415-3661,3661,-13,2021-03-25,872.09
20210415-3661,3661,-14,2021-03-24,852.6
20210415-3661,3661,-15,2021-03-23,856.49
20210415-3661,3661,-16,2021-03-22,868.19
20210415-3661,3661,-17,2021-03-19,908.14
20210415-3661,3661,-18,2021-03-18,916.59
20210415-3661,3661,-19,2021-03-17,923.73
20210415-3661,3661,-20,2021-03-16,890.6
20210415-3661,3661,1,2021-04-16,506.69
20210415-3661,3661,2,2021-04-19,474.53
20210415-3661,3661,3,2021-04-20,488.17
20210415-3661,3661,4,2021-04-21,477.45
20210415-3661,3661,5,2021-04-22,430.68
20210415-3661,3661,6,2021-04-23,399.5
20210415-3661,3661,7,2021-04-26,407.79
20210415-3661,3661,8,2021-04-27,448.22
20210415-3661,3661,9,2021-04-28,493.04
20210415-3661,3661,10,2021-04-29,484.28
20210416-3138,3138,0,2021-04-16,220.42
20210416-3138,3138,-1,2021-04-15,244.55
20210416-3138,3138,-2,2021-04-14,271.46
20210416-3138,3138,-3,2021-04-13,301.16
20210416-3138,3138,-4,2021-04-12,328.1
20210416-3138,3138,-5,2021-04-09,357.31
20210416-3138,3138,-6,2021-04-08,380.97
20210416-3138,3138,-7,2021-04-07,377.73
20210416-3138,3138,-8,2021-04-06,359.16
20210416-3138,3138,-9,2021-04-01,391.65
20210416-3138,3138,-10,2021-03-31,398.14
20210416-3138,3138,-11,2021-03-30,408.35
20210416-3138,3138,-12,2021-03-29,407.42
20210416-3138,3138,-13,2021-03-26,415.31
20210416-3138,3138,-14,2021-03-25,414.39
20210416-3138,3138,-15,2021-03-24,400.46
20210416-3138,3138,-16,2021-03-23,412.06
20210416-3138,3138,-17,2021-03-22,419.49
20210416-3138,3138,-18,2021-03-19,435.73
20210416-3138,3138,-19,2021-03-18,439.59
20210416-3138,3138,-20,2021-03-17,448.26
20210416-3138,3138,1,2021-04-19,198.61
20210416-3138,3138,2,2021-04-20,218.1
20210416-3138,3138,3,2021-04-21,232.02
20210416-3138,3138,4,2021-04-22,219.03
20210416-3138,3138,5,2021-04-23,213.92
20210416-3138,3138,6,2021-04-26,194.9
20210416-3138,3138,7,2021-04-27,204.18
20210416-3138,3138,8,2021-04-28,195.82
20210416-3138,3138,9,2021-04-29,190.26
20210416-3138,3138,10,2021-05-03,189.33
20210419-3379,3379,0,2021-04-19,17.16
20210419-3379,3379,-1,2021-04-16,18.69
20210419-3379,3379,-2,2021-04-15,17.02
20210419-3379,3379,-3,2021-04-14,15.49
20210419-3379,3379,-4,2021-04-13,14.1
20210419-3379,3379,-5,2021-04-12,12.86
20210419-3379,3379,-6,2021-04-09,12.53
20210419-3379,3379,-7,2021-04-08,12.72
20210419-3379,3379,-8,2021-04-07,11.95
20210419-3379,3379,-9,2021-04-06,11.76
20210419-3379,3379,-10,2021-04-01,11.76
20210419-3379,3379,-11,2021-03-31,11.9
20210419-3379,3379,-12,2021-03-30,11.81
20210419-3379,3379,-13,2021-03-29,11.62
20210419-3379,3379,-14,2021-03-26,11.76
20210419-3379,3379,-15,2021-03-25,11.9
20210419-3379,3379,-16,2021-03-24,11.9
20210419-3379,3379,-17,2021-03-23,12.14
20210419-3379,3379,-18,2021-03-22,13.0
20210419-3379,3379,-19,2021-03-19,11.86
20210419-3379,3379,-20,2021-03-18,11.86
20210419-3379,3379,1,2021-04-20,16.49
20210419-3379,3379,2,2021-04-21,16.59
20210419-3379,3379,3,2021-04-22,15.35
20210419-3379,3379,4,2021-04-23,15.49
20210419-3379,3379,5,2021-04-26,16.26
20210419-3379,3379,6,2021-04-27,16.02
20210419-3379,3379,7,2021-04-28,17.21
20210419-3379,3379,8,2021-04-29,16.64
20210419-3379,3379,9,2021-05-03,15.78
20210419-3379,3379,10,2021-05-04,14.53
20210419-3687,3687,0,2021-04-19,70.0
20210419-3687,3687,-1,2021-04-16,70.19
20210419-3687,3687,-2,2021-04-15,65.05
20210419-3687,3687,-3,2021-04-14,59.14
20210419-3687,3687,-4,2021-04-13,61.37
20210419-3687,3687,-5,2021-04-12,55.84
20210419-3687,3687,-6,2021-04-09,50.8
20210419-3687,3687,-7,2021-04-08,49.15
20210419-3687,3687,-8,2021-04-07,47.6
20210419-3687,3687,-9,2021-04-06,47.75
20210419-3687,3687,-10,2021-04-01,47.51
20210419-3687,3687,-11,2021-03-31,47.31
20210419-3687,3687,-12,2021-03-30,46.92
20210419-3687,3687,-13,2021-03-29,46.59
20210419-3687,3687,-14,2021-03-26,46.59
20210419-3687,3687,-15,2021-03-25,46.54
20210419-3687,3687,-16,2021-03-24,46.44
20210419-3687,3687,-17,2021-03-23,46.34
20210419-3687,3687,-18,2021-03-22,47.65
20210419-3687,3687,-19,2021-03-19,46.88
20210419-3687,3687,-20,2021-03-18,47.02
20210419-3687,3687,1,2021-04-20,70.78
20210419-3687,3687,2,2021-04-21,67.87
20210419-3687,3687,3,2021-04-22,62.53
20210419-3687,3687,4,2021-04-23,65.93
20210419-3687,3687,5,2021-04-26,68.16
20210419-3687,3687,6,2021-04-27,66.22
20210419-3687,3687,7,2021-04-28,69.13
20210419-3687,3687,8,2021-04-29,70.87
20210419-3687,3687,9,2021-05-03,70.48
20210419-3687,3687,10,2021-05-04,67.96
20210420-3228,3228,0,2021-04-20,307.0
20210420-3228,3228,-1,2021-04-19,279.36
20210420-3228,3228,-2,2021-04-16,309.91
20210420-3228,3228,-3,2021-04-15,344.35
20210420-3228,3228,-4,2021-04-14,382.18
20210420-3228,3228,-5,2021-04-13,424.37
20210420-3228,3228,-6,2021-04-12,434.56
20210420-3228,3228,-7,2021-04-09,449.59
20210420-3228,3228,-8,2021-04-08,496.64
20210420-3228,3228,-9,2021-04-07,535.44
20210420-3228,3228,-10,2021-04-06,548.05
20210420-3228,3228,-11,2021-04-01,549.02
20210420-3228,3228,-12,2021-03-31,499.55
20210420-3228,3228,-13,2021-03-30,472.87
20210420-3228,3228,-14,2021-03-29,456.87
20210420-3228,3228,-15,2021-03-26,499.55
20210420-3228,3228,-16,2021-03-25,475.78
20210420-3228,3228,-17,2021-03-24,478.21
20210420-3228,3228,-18,2021-03-23,469.48
20210420-3228,3228,-19,2021-03-22,468.02
20210420-3228,3228,-20,2021-03-19,463.17
20210420-3228,3228,1,2021-04-21,300.7
20210420-3228,3228,2,2021-04-22,270.63
20210420-3228,3228,3,2021-04-23,243.95
20210420-3228,3228,4,2021-04-26,232.8
20210420-3228,3228,5,2021-04-27,256.08
20210420-3228,3228,6,2021-04-28,264.32
20210420-3228,3228,7,2021-04-29,264.81
20210420-3228,3228,8,2021-05-03,238.62
20210420-3228,3228,9,2021-05-04,214.85
20210420-3228,3228,10,2021-05-05,193.51
20210420-3661,3661,0,2021-04-20,488.17
20210420-3661,3661,-1,2021-04-19,474.53
20210420-3661,3661,-2,2021-04-16,506.69
20210420-3661,3661,-3,2021-04-15,520.33
20210420-3661,3661,-4,2021-04-14,577.82
20210420-3661,3661,-5,2021-04-13,641.15
20210420-3661,3661,-6,2021-04-12,705.3
20210420-3661,3661,-7,2021-04-09,791.21
20210420-3661,3661,-8,2021-04-08,878.91
20210420-3661,3661,-9,2021-04-07,896.45
20210420-3661,3661,-10,2021-04-06,886.7
20210420-3661,3661,-11,2021-04-01,892.55
20210420-3661,3661,-12,2021-03-31,876.96
20210420-3661,3661,-13,2021-03-30,872.09
20210420-3661,3661,-14,2021-03-29,879.88
20210420-3661,3661,-15,2021-03-26,909.11
20210420-3661,3661,-16,2021-03-25,872.09
20210420-3661,3661,-17,2021-03-24,852.6
20210420-3661,3661,-18,2021-03-23,856.49
20210420-3661,3661,-19,2021-03-22,868.19
20210420-3661,3661,-20,2021-03-19,908.14
20210420-3661,3661,1,2021-04-21,477.45
20210420-3661,3661,2,2021-04-22,430.68
20210420-3661,3661,3,2021-04-23,399.5
20210420-3661,3661,4,2021-04-26,407.79
20210420-3661,3661,5,2021-04-27,448.22
20210420-3661,3661,6,2021-04-28,493.04
20210420-3661,3661,7,2021-04-29,484.28
20210420-3661,3661,8,2021-05-03,436.04
20210420-3661,3661,9,2021-05-04,409.25
20210420-3661,3661,10,2021-05-05,393.17
20210421-1608,1608,0,2021-04-21,21.17
20210421-1608,1608,-1,2021-04-20,21.43
20210421-1608,1608,-2,2021-04-19,19.5
20210421-1608,1608,-3,2021-04-16,17.73
20210421-1608,1608,-4,2021-04-15,16.14
20210421-1608,1608,-5,2021-04-14,14.85
20210421-1608,1608,-6,2021-04-13,13.81
20210421-1608,1608,-7,2021-04-12,13.98
20210421-1608,1608,-8,2021-04-09,13.13
20210421-1608,1608,-9,2021-04-08,13.64
20210421-1608,1608,-10,2021-04-07,12.52
20210421-1608,1608,-11,2021-04-06,12.52
20210421-1608,1608,-12,2021-04-01,12.05
20210421-1608,1608,-13,2021-03-31,11.96
20210421-1608,1608,-14,2021-03-30,11.79
20210421-1608,1608,-15,2021-03-29,11.88
20210421-1608,1608,-16,2021-03-26,11.83
20210421-1608,1608,-17,2021-03-25,11.75
20210421-1608,1608,-18,2021-03-24,11.71
20210421-1608,1608,-19,2021-03-23,11.49
20210421-1608,1608,-20,2021-03-22,11.66
20210421-1608,1608,1,2021-04-22,21.65
20210421-1608,1608,2,2021-04-23,22.12
20210421-1608,1608,3,2021-04-26,24.06
20210421-1608,1608,4,2021-04-27,26.42
20210421-1608,1608,5,2021-04-28,28.88
20210421-1608,1608,6,2021-04-29,27.5
20210421-1608,1608,7,2021-05-03,24.79
20210421-1608,1608,8,2021-05-04,22.94
20210421-1608,1608,9,2021-05-05,25.22
20210421-1608,1608,10,2021-05-06,26.77
20210421-1905,1905,0,2021-04-21,25.37
20210421-1905,1905,-1,2021-04-20,23.1
20210421-1905,1905,-2,2021-04-19,22.33
20210421-1905,1905,-3,2021-04-16,20.3
20210421-1905,1905,-4,2021-04-15,19.39
20210421-1905,1905,-5,2021-04-14,18.66
20210421-1905,1905,-6,2021-04-13,18.95
20210421-1905,1905,-7,2021-04-12,17.26
20210421-1905,1905,-8,2021-04-09,15.72
20210421-1905,1905,-9,2021-04-08,15.38
20210421-1905,1905,-10,2021-04-07,13.99
20210421-1905,1905,-11,2021-04-06,14.08
20210421-1905,1905,-12,2021-04-01,13.31
20210421-1905,1905,-13,2021-03-31,12.73
20210421-1905,1905,-14,2021-03-30,12.88
20210421-1905,1905,-15,2021-03-29,13.12
20210421-1905,1905,-16,2021-03-26,12.68
20210421-1905,1905,-17,2021-03-25,12.83
20210421-1905,1905,-18,2021-03-24,12.64
20210421-1905,1905,-19,2021-03-23,12.06
20210421-1905,1905,-20,2021-03-22,11.86
20210421-1905,1905,1,2021-04-22,25.75
20210421-1905,1905,2,2021-04-23,24.31
20210421-1905,1905,3,2021-04-26,25.22
20210421-1905,1905,4,2021-04-27,26.04
20210421-1905,1905,5,2021-04-28,26.48
20210421-1905,1905,6,2021-04-29,25.08
20210421-1905,1905,7,2021-05-03,23.2
20210421-1905,1905,8,2021-05-04,20.88
20210421-1905,1905,9,2021-05-05,22.09
20210421-1905,1905,10,2021-05-06,22.28
20210421-2007,2007,0,2021-04-21,16.2
20210421-2007,2007,-1,2021-04-20,15.75
20210421-2007,2007,-2,2021-04-19,14.35
20210421-2007,2007,-3,2021-04-16,13.05
20210421-2007,2007,-4,2021-04-15,11.9
20210421-2007,2007,-5,2021-04-14,11.65
20210421-2007,2007,-6,2021-04-13,11.1
20210421-2007,2007,-7,2021-04-12,11.2
20210421-2007,2007,-8,2021-04-09,10.35
20210421-2007,2007,-9,2021-04-08,10.05
20210421-2007,2007,-10,2021-04-07,9.18
20210421-2007,2007,-11,2021-04-06,9.15
20210421-2007,2007,-12,2021-04-01,8.96
20210421-2007,2007,-13,2021-03-31,9.29
20210421-2007,2007,-14,2021-03-30,8.74
20210421-2007,2007,-15,2021-03-29,8.82
20210421-2007,2007,-16,2021-03-26,8.8
20210421-2007,2007,-17,2021-03-25,8.8
20210421-2007,2007,-18,2021-03-24,8.85
20210421-2007,2007,-19,2021-03-23,8.85
20210421-2007,2007,-20,2021-03-22,9.0
20210421-2007,2007,1,2021-04-22,15.7
20210421-2007,2007,2,2021-04-23,14.7
20210421-2007,2007,3,2021-04-26,15.2
20210421-2007,2007,4,2021-04-27,14.8
20210421-2007,2007,5,2021-04-28,15.1
20210421-2007,2007,6,2021-04-29,16.1
20210421-2007,2007,7,2021-05-03,16.1
20210421-2007,2007,8,2021-05-04,14.5
20210421-2007,2007,9,2021-05-05,14.85
20210421-2007,2007,10,2021-05-06,16.15
20210421-2022,2022,0,2021-04-21,20.06
20210421-2022,2022,-1,2021-04-20,18.28
20210421-2022,2022,-2,2021-04-19,16.64
20210421-2022,2022,-3,2021-04-16,15.15
20210421-2022,2022,-4,2021-04-15,13.78
20210421-2022,2022,-5,2021-04-14,12.53
20210421-2022,2022,-6,2021-04-13,12.84
20210421-2022,2022,-7,2021-04-12,12.59
20210421-2022,2022,-8,2021-04-09,11.45
20210421-2022,2022,-9,2021-04-08,11.22
20210421-2022,2022,-10,2021-04-07,10.21
20210421-2022,2022,-11,2021-04-06,10.26
20210421-2022,2022,-12,2021-04-01,10.0
20210421-2022,2022,-13,2021-03-31,9.93
20210421-2022,2022,-14,2021-03-30,9.67
20210421-2022,2022,-15,2021-03-29,9.7
20210421-2022,2022,-16,2021-03-26,9.7
20210421-2022,2022,-17,2021-03-25,9.67
20210421-2022,2022,-18,2021-03-24,9.54
20210421-2022,2022,-19,2021-03-23,9.67
20210421-2022,2022,-20,2021-03-22,9.73
20210421-2022,2022,1,2021-04-22,20.63
20210421-2022,2022,2,2021-04-23,19.63
20210421-2022,2022,3,2021-04-26,20.48
20210421-2022,2022,4,2021-04-27,20.34
20210421-2022,2022,5,2021-04-28,19.34
20210421-2022,2022,6,2021-04-29,21.12
20210421-2022,2022,7,2021-05-03,19.84
20210421-2022,2022,8,2021-05-04,18.14
20210421-2022,2022,9,2021-05-05,19.91
20210421-2022,2022,10,2021-05-06,21.91
20210421-5608,5608,0,2021-04-21,26.44
20210421-5608,5608,-1,2021-04-20,24.05
20210421-5608,5608,-2,2021-04-19,21.87
20210421-5608,5608,-3,2021-04-16,19.89
20210421-5608,5608,-4,2021-04-15,18.1
20210421-5608,5608,-5,2021-04-14,18.26
20210421-5608,5608,-6,2021-04-13,17.19
20210421-5608,5608,-7,2021-04-12,15.68
20210421-5608,5608,-8,2021-04-09,14.92
20210421-5608,5608,-9,2021-04-08,15.6
20210421-5608,5608,-10,2021-04-07,15.36
20210421-5608,5608,-11,2021-04-06,14.37
20210421-5608,5608,-12,2021-04-01,14.29
