公布日期,證券代號,證券名稱,處置起始,處置結束,處置營業日數,撮合頻率(分鐘),開盤價,收盤價,short_return,broker_bought,avg_vol_5T,max_vol_5T,vol_diff_5T,avg_vol_10T,max_vol_10T,vol_diff_10T,avg_vol_20T,max_vol_20T,vol_diff_20T
2022-04-20,8409,商之器,2022-04-21,2022-05-05,10,20,30.3,31.4,-0.0363,18,2501000.0,4545000.0,0.4497,1451700.0,4545000.0,0.6806,732450.0,4545000.0,0.8388
2022-04-22,4106,雃博,2022-04-25,2022-05-09,10,5,41.12,38.74,0.0579,29,24525419.2,47954948.0,0.4886,14051935.9,47954948.0,0.707,7465695.25,47954948.0,0.8443
2022-04-25,6199,天品,2022-04-26,2022-05-10,10,5,23.05,22.8,0.0108,10,372600.0,755000.0,0.5065,204300.0,755000.0,0.7294,110850.0,755000.0,0.8532
2022-04-26,8087,華鎂鑫,2022-04-27,2022-05-11,10,5,42.59,42.49,0.0023,19,1995200.0,3729000.0,0.465,1028400.0,3729000.0,0.7242,546700.0,3729000.0,0.8534
2022-04-29,1453,大將,2022-05-03,2022-05-16,10,20,23.66,21.91,0.074,28,13489214.4,18868147.0,0.2851,8072706.8,18868147.0,0.5722,6291490.95,18868147.0,0.6666
2022-05-04,4304,勝昱,2022-05-05,2022-05-18,10,5,9.39,8.75,0.0682,8,310000.0,837000.0,0.6296,439200.0,837000.0,0.4753,258450.0,837000.0,0.6912
2022-05-05,6241,易通展,2022-05-06,2022-05-19,10,20,39.8,42.4,-0.0653,22,2737800.0,4045000.0,0.3232,2102900.0,4045000.0,0.4801,1949600.0,4045000.0,0.518
2022-05-09,4116,明基醫,2022-05-10,2022-05-25,12,5,57.21,55.67,0.0269,27,21130800.0,33346000.0,0.3663,12508600.0,33346000.0,0.6249,6593150.0,33346000.0,0.8023
2022-05-10,4944,兆遠,2022-05-11,2022-05-24,10,45,18.34,18.72,-0.0207,4,341800.0,973000.0,0.6487,175600.0,973000.0,0.8195,144700.0,973000.0,0.8513
2022-05-12,4804,大略-KY,2022-05-13,2022-05-26,10,5,14.4,13.7,0.0486,22,5581400.0,8176000.0,0.3173,6300300.0,8935000.0,0.2949,6899900.0,10287000.0,0.3293
2022-05-12,6113,亞矽,2022-05-13,2022-05-26,10,5,19.4,18.25,0.0593,27,11234200.0,33290000.0,0.6625,5657000.0,33290000.0,0.8301,2999850.0,33290000.0,0.9099
2022-05-13,3629,地心引力,2022-05-16,2022-05-27,10,5,32.1,31.5,0.0187,1,30600.0,59000.0,0.4814,25300.0,59000.0,0.5712,15800.0,59000.0,0.7322
2022-05-13,4944,兆遠,2022-05-16,2022-05-27,10,60,16.62,16.28,0.0205,4,375400.0,973000.0,0.6142,232700.0,973000.0,0.7608,144350.0,973000.0,0.8516
2022-05-18,2482,連宇,2022-05-19,2022-06-01,10,5,17.91,17.95,-0.0022,24,9884540.0,17408516.0,0.4322,5239273.2,17408516.0,0.699,2736749.3,17408516.0,0.8428
2022-05-18,2743,山富,2022-05-19,2022-06-01,10,5,55.08,55.27,-0.0034,25,8418400.0,12302000.0,0.3157,9465600.0,17717000.0,0.4657,8686600.0,26480000.0,0.672
2022-05-19,3535,晶彩科,2022-05-20,2022-06-07,12,5,26.36,28.5,-0.0812,28,36644089.0,65374606.0,0.4395,23761850.2,65374606.0,0.6365,12255091.2,65374606.0,0.8125
2022-05-23,1453,大將,2022-05-24,2022-06-09,12,20,28.18,28.84,-0.0234,28,22633636.0,40761101.0,0.4447,11769448.5,40761101.0,0.7113,9609752.75,40761101.0,0.7642
2022-05-23,2482,連宇,2022-05-24,2022-06-07,10,20,20.25,19.62,0.0311,19,8730710.2,17408516.0,0.4985,7291066.1,17408516.0,0.5812,3757667.55,17408516.0,0.7841
2022-05-23,2929,淘帝-KY,2022-05-24,2022-06-07,10,5,13.45,13.4,0.0037,26,4443317.4,8735512.0,0.4914,2327364.5,8735512.0,0.7336,1254270.65,8735512.0,0.8564
2022-05-24,1524,耿鼎,2022-05-25,2022-06-10,12,5,18.57,18.53,0.0022,28,119010974.6,160136744.0,0.2568,77897110.1,160136744.0,0.5136,46996963.85,160136744.0,0.7065
2022-05-24,3466,致振,2022-05-25,2022-06-08,10,5,27.25,26.35,0.033,29,5569200.0,13371000.0,0.5835,3186300.0,13371000.0,0.7617,1838850.0,13371000.0,0.8625
2022-05-24,4944,兆遠,2022-05-25,2022-06-08,10,60,28.03,25.22,0.1002,2,177000.0,237000.0,0.2532,173600.0,237000.0,0.2675,174600.0,973000.0,0.8206
2022-05-26,1568,倉佑,2022-05-27,2022-06-10,10,5,24.46,24.15,0.0127,25,9804991.8,18601215.0,0.4729,4930481.2,18601215.0,0.7349,2515221.2,18601215.0,0.8648
2022-05-30,1539,巨庭,2022-05-31,2022-06-16,12,5,29.41,29.14,0.0092,28,25895135.6,43505705.0,0.4048,13597710.0,43505705.0,0.6874,7403531.15,43505705.0,0.8298
2022-05-31,8068,全達,2022-06-01,2022-06-15,10,5,36.88,37.66,-0.0211,16,615200.0,965000.0,0.3625,347500.0,965000.0,0.6399,188050.0,965000.0,0.8051
2022-06-01,5205,中茂,2022-06-02,2022-06-16,10,5,21.1,21.6,-0.0237,2,40400.0,57000.0,0.2912,37600.0,79000.0,0.5241,21800.0,79000.0,0.7241
2022-06-06,2364,倫飛,2022-06-07,2022-06-20,10,5,29.44,28.72,0.0245,25,1560131.8,3259689.0,0.5214,950841.6,3259689.0,0.7083,552838.8,3259689.0,0.8304
2022-06-06,5258,虹堡,2022-06-07,2022-06-22,12,5,57.75,52.71,0.0873,29,34665377.6,63022387.0,0.45,18496239.4,63022387.0,0.7065,10244996.35,63022387.0,0.8374
2022-06-06,8097,常珵,2022-06-07,2022-06-20,10,5,81.76,71.25,0.1285,28,5467200.0,9874000.0,0.4463,3884200.0,9874000.0,0.6066,2550100.0,9874000.0,0.7417
2022-06-07,2745,五福,2022-06-08,2022-06-21,10,5,55.08,54.12,0.0174,20,1577200.0,2100000.0,0.249,985000.0,2100000.0,0.531,666700.0,2100000.0,0.6825
2022-06-10,4402,福大,2022-06-13,2022-06-24,10,5,12.35,12.65,-0.0243,20,3681800.0,5135000.0,0.283,2095700.0,5135000.0,0.5919,1154100.0,5135000.0,0.7752
2022-06-14,3252,海灣,2022-06-15,2022-06-30,12,5,25.7,25.6,0.0039,27,10375600.0,15548000.0,0.3327,5970600.0,15548000.0,0.616,3031800.0,15548000.0,0.805
2022-06-14,3494,誠研,2022-06-15,2022-06-28,10,5,8.4,8.13,0.0321,22,5840877.2,9697509.0,0.3977,3017868.8,9697509.0,0.6888,1664880.05,9697509.0,0.8283
2022-06-17,4911,德英,2022-06-20,2022-07-01,10,5,50.0,50.0,0.0,18,544800.0,1918000.0,0.716,334800.0,1918000.0,0.8254,174950.0,1918000.0,0.9088
2022-06-22,4911,德英,2022-06-23,2022-07-06,10,20,56.0,60.3,-0.0768,12,820200.0,1918000.0,0.5724,509100.0,1918000.0,0.7346,276400.0,1918000.0,0.8559
2022-06-22,8467,波力-KY,2022-06-23,2022-07-06,10,5,55.43,55.61,-0.0032,11,706228.8,1201971.0,0.4124,440781.9,1201971.0,0.6333,223697.0,1201971.0,0.8139
2022-06-23,8222,寶一,2022-06-24,2022-07-11,12,5,21.5,20.45,0.0488,26,23513338.4,47553744.0,0.5055,12100485.5,47553744.0,0.7455,6159165.2,47553744.0,0.8705
2022-06-28,3205,佰研,2022-06-29,2022-07-14,12,5,38.0,39.0,-0.0263,28,9250400.0,16049000.0,0.4236,5052500.0,16049000.0,0.6852,2559200.0,16049000.0,0.8405
2022-06-29,3508,位速,2022-06-30,2022-07-15,12,5,40.7,39.0,0.0418,28,37703600.0,69229000.0,0.4554,20988800.0,69229000.0,0.6968,11057100.0,69229000.0,0.8403
2022-07-01,3675,德微,2022-07-04,2022-07-19,12,5,191.58,179.03,0.0655,25,5129600.0,6861000.0,0.2524,3522700.0,6861000.0,0.4866,2664900.0,6861000.0,0.6116
2022-07-01,8097,常珵,2022-07-04,2022-07-15,10,20,66.04,59.75,0.0952,24,2525800.0,3674000.0,0.3125,2866500.0,7203000.0,0.602,2595700.0,9874000.0,0.7371
2022-07-04,3228,金麗科,2022-07-05,2022-07-18,10,5,281.3,262.38,0.0673,27,4304800.0,5384000.0,0.2004,3898700.0,5940000.0,0.3437,2697350.0,5940000.0,0.5459
2022-07-06,3675,德微,2022-07-07,2022-07-20,10,20,163.98,147.66,0.0995,21,3245400.0,6861000.0,0.527,3354300.0,6861000.0,0.5111,2591700.0,6861000.0,0.6223
2022-07-08,6143,振曜,2022-07-11,2022-07-22,10,5,38.74,38.83,-0.0023,24,5368400.0,7518000.0,0.2859,7092400.0,17497000.0,0.5947,4228650.0,17497000.0,0.7583
2022-07-08,6225,天瀚,2022-07-11,2022-07-22,10,45,13.15,13.15,0.0,0,35514.2,46145.0,0.2304,29949.0,46145.0,0.351,26203.3,84652.0,0.6905
2022-07-13,6796,晉弘,2022-07-14,2022-07-27,10,5,82.51,84.07,-0.0189,21,1662308.0,2145871.0,0.2253,984531.5,2145871.0,0.5412,698915.45,2145871.0,0.6743
2022-07-21,3362,先進光,2022-07-22,2022-08-08,12,5,75.79,76.79,-0.0132,27,16720600.0,24801000.0,0.3258,10290300.0,24801000.0,0.5851,5406400.0,24801000.0,0.782
2022-07-21,6133,金橋,2022-07-22,2022-08-08,12,5,16.33,17.74,-0.0863,27,36407698.4,76030602.0,0.5211,23982576.6,76030602.0,0.6846,19490740.35,76030602.0,0.7436
2022-07-22,2305,全友,2022-07-25,2022-08-09,12,5,21.05,22.65,-0.076,28,20488101.4,30456573.0,0.3273,11839987.5,30456573.0,0.6113,8769122.15,30456573.0,0.7121
2022-07-26,6225,天瀚,2022-07-27,2022-08-09,10,60,21.41,17.61,0.1775,3,159517.8,268167.0,0.4052,132185.3,268167.0,0.5071,80384.65,268167.0,0.7002
2022-07-27,2305,全友,2022-07-28,2022-08-10,10,20,24.05,23.45,0.0249,21,14590193.2,30456573.0,0.521,12149749.3,30456573.0,0.6011,8138182.65,30456573.0,0.7328
2022-07-27,2388,威盛,2022-07-28,2022-08-12,12,5,72.17,72.87,-0.0097,29,68968879.0,101468032.0,0.3203,40421661.5,101468032.0,0.6016,33569232.3,101468032.0,0.6692
2022-07-28,2380,虹光,2022-07-29,2022-08-11,10,5,12.8,12.56,0.0188,23,3870100.0,6672603.0,0.42,2085850.8,6672603.0,0.6874,1171611.75,6672603.0,0.8244
2022-08-05,9912,偉聯,2022-08-08,2022-08-19,10,5,12.9,13.85,-0.0736,20,2098637.2,2624840.0,0.2005,1289855.3,2624840.0,0.5086,657222.5,2624840.0,0.7496
2022-08-08,6512,啟發電,2022-08-09,2022-08-22,10,5,26.86,27.35,-0.0182,15,823800.0,1396000.0,0.4099,420100.0,1396000.0,0.6991,216250.0,1396000.0,0.8451
2022-08-10,3432,台端,2022-08-11,2022-08-24,10,5,42.89,41.78,0.0259,27,13004016.4,21341608.0,0.3907,7029663.0,21341608.0,0.6706,3783116.6,21341608.0,0.8227
2022-08-11,8097,常珵,2022-08-12,2022-08-25,10,20,70.08,70.98,-0.0128,23,5827200.0,10852000.0,0.463,3814100.0,10852000.0,0.6485,3067850.0,10852000.0,0.7173
2022-08-15,6103,合邦,2022-08-16,2022-08-29,10,45,50.28,50.28,0.0,2,32200.0,50000.0,0.356,17300.0,50000.0,0.654,12400.0,50000.0,0.752
2022-08-16,6643,M31,2022-08-17,2022-08-30,10,5,306.79,298.67,0.0265,24,1571600.0,2763000.0,0.4312,971800.0,2763000.0,0.6483,618250.0,2763000.0,0.7762
2022-08-17,4413,飛寶企業,2022-08-18,2022-08-31,10,5,30.32,28.96,0.0449,8,340600.0,470000.0,0.2753,239200.0,470000.0,0.4911,206800.0,470000.0,0.56
2022-08-18,2364,倫飛,2022-08-19,2022-09-01,10,5,81.33,89.26,-0.0975,27,5282441.4,7482412.0,0.294,4572853.7,7482412.0,0.3889,5829154.05,13231692.0,0.5595
2022-08-18,6472,保瑞,2022-08-19,2022-09-05,12,5,208.59,221.41,-0.0615,28,4975400.0,5998000.0,0.1705,3268500.0,5998000.0,0.4551,2736050.0,5998000.0,0.5438
2022-08-19,1449,佳和,2022-08-22,2022-09-02,10,5,19.46,18.76,0.036,16,1973614.6,5038791.0,0.6083,1073214.1,5038791.0,0.787,559658.4,5038791.0,0.8889
2022-08-22,1539,巨庭,2022-08-23,2022-09-05,10,5,42.14,41.74,0.0095,29,20543138.2,35915502.0,0.428,13803549.6,35915502.0,0.6157,11753648.1,36809392.0,0.6807
2022-08-22,2468,華經,2022-08-23,2022-09-05,10,5,22.45,20.67,0.0793,26,7604065.0,12035263.0,0.3682,5521608.4,12035263.0,0.5412,2775143.7,12035263.0,0.7694
2022-08-23,2230,泰茂,2022-08-24,2022-09-06,10,5,25.86,28.12,-0.0874,24,3267200.0,5728000.0,0.4296,2112000.0,5728000.0,0.6313,1338150.0,5728000.0,0.7664
2022-08-23,5205,中茂,2022-08-24,2022-09-06,10,5,46.75,45.0,0.0374,5,48000.0,59000.0,0.1864,34200.0,59000.0,0.4203,25750.0,59000.0,0.5636
2022-08-23,6461,益得,2022-08-24,2022-09-06,10,5,41.32,39.43,0.0457,27,12190200.0,31246000.0,0.6099,9051700.0,31246000.0,0.7103,14149900.0,56813000.0,0.7509
2022-08-23,8478,東哥遊艇,2022-08-24,2022-09-08,12,5,289.01,317.02,-0.0969,27,12726209.8,18988443.0,0.3298,10192611.9,18988443.0,0.4632,6572693.45,18988443.0,0.6539
2022-08-24,3520,華盈,2022-08-25,2022-09-07,10,5,25.71,24.92,0.0307,28,20603800.0,29584000.0,0.3035,12332100.0,29584000.0,0.5831,7613650.0,29584000.0,0.7426
2022-08-24,6649,台生材,2022-08-25,2022-09-07,10,5,42.25,40.26,0.0471,23,2319800.0,4287000.0,0.4589,1252400.0,4287000.0,0.7079,698950.0,4287000.0,0.837
2022-08-25,3043,科風,2022-08-26,2022-09-08,10,45,40.55,38.5,0.0506,14,3137667.6,6643743.0,0.5277,2175609.4,6643743.0,0.6725,1307490.05,6643743.0,0.8032
2022-08-25,4743,合一,2022-08-26,2022-09-08,10,5,217.01,228.43,-0.0526,29,11914600.0,30768000.0,0.6128,7253300.0,30768000.0,0.7643,4791650.0,30768000.0,0.8443
2022-08-25,4768,晶呈科技,2022-08-26,2022-09-08,10,5,155.58,153.33,0.0145,25,4144600.0,6180000.0,0.3294,2979900.0,6180000.0,0.5178,1607300.0,6180000.0,0.7399
2022-08-25,6767,台微醫,2022-08-26,2022-09-08,10,5,40.6,41.2,-0.0148,19,1548000.0,3582000.0,0.5678,782800.0,3582000.0,0.7815,405600.0,3582000.0,0.8868
2022-08-25,9928,中視,2022-08-26,2022-09-08,10,5,31.1,31.1,0.0,18,1100144.4,3157434.0,0.6516,585069.1,3157434.0,0.8147,315880.95,3157434.0,0.9
2022-08-26,2230,泰茂,2022-08-29,2022-09-12,10,20,30.07,29.62,0.015,12,3365000.0,5728000.0,0.4125,2438200.0,5728000.0,0.5743,1602350.0,5728000.0,0.7203
2022-08-26,4770,上品,2022-08-29,2022-09-12,10,5,345.1,353.98,-0.0257,25,3322560.2,4566053.0,0.2723,1974030.8,4566053.0,0.5677,1056119.25,4566053.0,0.7687
2022-08-30,3043,科風,2022-08-31,2022-09-14,10,60,43.0,42.45,0.0128,12,3710977.4,6643743.0,0.4414,2754268.7,6643743.0,0.5854,1747812.95,6643743.0,0.7369
2022-08-30,4743,合一,2022-08-31,2022-09-14,10,20,253.47,249.07,0.0174,26,14496800.0,30768000.0,0.5288,8564000.0,30768000.0,0.7217,5396500.0,30768000.0,0.8246
2022-09-01,6666,羅麗芬-KY,2022-09-02,2022-09-16,10,5,77.57,74.81,0.0356,15,722266.8,1303302.0,0.4458,382241.5,1303302.0,0.7067,196765.5,1303302.0,0.849
2022-09-01,6683,雍智科技,2022-09-02,2022-09-16,10,5,233.75,231.34,0.0103,25,2229200.0,3641000.0,0.3878,1222500.0,3641000.0,0.6642,734400.0,3641000.0,0.7983
2022-09-02,3383,新世紀,2022-09-05,2022-09-19,10,45,1.43,1.73,-0.2098,7,2357878.8,4866226.0,0.5155,1233349.9,4866226.0,0.7465,663188.15,4866226.0,0.8637
2022-09-06,4168,醣聯,2022-09-07,2022-09-21,10,5,46.9,41.8,0.1087,29,25553600.0,46943000.0,0.4556,13696100.0,46943000.0,0.7082,7768900.0,46943000.0,0.8345
2022-09-07,3373,熱映,2022-09-08,2022-09-22,10,5,29.76,28.73,0.0346,17,3258800.0,6301000.0,0.4828,1696000.0,6301000.0,0.7308,879400.0,6301000.0,0.8604
2022-09-12,2364,倫飛,2022-09-13,2022-09-26,10,20,60.62,57.05,0.0589,24,3166740.4,4392504.0,0.2791,2249833.4,4392504.0,0.4878,2415927.25,6965548.0,0.6532
2022-09-12,3205,佰研,2022-09-13,2022-09-26,10,5,64.1,64.3,-0.0031,21,2908400.0,5656000.0,0.4858,4035200.0,10427000.0,0.613,4908050.0,14363000.0,0.6583
2022-09-12,3523,迎輝,2022-09-13,2022-09-26,10,10,17.6,17.75,-0.0085,8,585200.0,1163000.0,0.4968,313300.0,1163000.0,0.7306,166900.0,1163000.0,0.8565
2022-09-15,8426,紅木-KY,2022-09-16,2022-09-29,10,5,22.0,22.1,-0.0045,18,738200.0,1568000.0,0.5292,413000.0,1568000.0,0.7366,212300.0,1568000.0,0.8646
2022-09-20,8426,紅木-KY,2022-09-21,2022-10-04,10,20,25.1,27.0,-0.0757,14,844600.0,1163000.0,0.2738,659300.0,1568000.0,0.5795,339050.0,1568000.0,0.7838
2022-09-27,5703,亞都,2022-09-28,2022-10-12,10,5,19.3,18.6,0.0363,14,735600.0,1629000.0,0.5484,389800.0,1629000.0,0.7607,217300.0,1629000.0,0.8666
2022-09-28,4304,勝昱,2022-09-29,2022-10-13,10,5,12.75,12.6,0.0118,12,875800.0,2936000.0,0.7017,469700.0,2936000.0,0.84,252000.0,2936000.0,0.9142
2022-10-03,6550,北極星藥業-KY,2022-10-04,2022-10-20,12,5,126.0,119.5,0.0516,29,51907069.2,80265970.0,0.3533,32915364.2,80265970.0,0.5899,19831731.45,80265970.0,0.7529
2022-10-05,2364,倫飛,2022-10-06,2022-10-24,12,20,93.6,92.0,0.0171,28,8198278.4,17555506.0,0.533,4810793.3,17555506.0,0.726,3142926.9,17555506.0,0.821
2022-10-06,3228,金麗科,2022-10-07,2022-10-21,10,5,244.44,244.92,-0.002,28,4655200.0,6186000.0,0.2475,3935300.0,6186000.0,0.3638,3228900.0,6186000.0,0.478
2022-10-11,2540,愛山林,2022-10-12,2022-10-25,10,5,69.84,70.2,-0.0052,13,484212.8,1079384.0,0.5514,404533.3,1079384.0,0.6252,634289.35,1655425.0,0.6168
2022-10-13,3228,金麗科,2022-10-14,2022-10-27,10,20,201.76,188.18,0.0673,22,2046200.0,5801000.0,0.6473,3151700.0,6186000.0,0.4905,2644000.0,6186000.0,0.5726
2022-10-13,6287,元隆,2022-10-14,2022-10-27,10,45,23.0,20.7,0.1,5,32400.0,85000.0,0.6188,62000.0,243000.0,0.7449,74000.0,243000.0,0.6955
2022-10-14,3686,達能,2022-10-17,2022-10-28,10,5,11.55,11.6,-0.0043,16,495964.0,507917.0,0.0235,495964.0,507917.0,0.0235,495964.0,507917.0,0.0235
2022-10-17,3219,倚強科,2022-10-18,2022-10-31,10,5,39.33,35.34,0.1014,3,104200.0,164000.0,0.3646,61600.0,164000.0,0.6244,37500.0,164000.0,0.7713
2022-10-18,3228,金麗科,2022-10-19,2022-11-01,10,20,143.56,144.04,-0.0033,22,1075600.0,1659000.0,0.3517,2426300.0,6186000.0,0.6078,2500650.0,6186000.0,0.5958
2022-10-20,6247,淇譽電,2022-10-21,2022-11-03,10,5,15.25,15.35,-0.0066,14,369400.0,1035000.0,0.6431,190500.0,1035000.0,0.8159,96850.0,1035000.0,0.9064
2022-11-04,3272,東碩,2022-11-07,2022-11-22,12,5,44.85,45.62,-0.0172,26,14834200.0,31279000.0,0.5257,9836300.0,31279000.0,0.6855,7070000.0,31279000.0,0.774
2022-11-04,9928,中視,2022-11-07,2022-11-18,10,5,19.85,19.75,0.005,16,880511.8,2373191.0,0.629,837157.7,2373191.0,0.6472,615295.55,2373191.0,0.7407
2022-11-07,3228,金麗科,2022-11-08,2022-11-23,12,20,169.26,172.17,-0.0172,26,5700200.0,10132000.0,0.4374,3238000.0,10132000.0,0.6804,2074200.0,10132000.0,0.7953
2022-11-08,8033,雷虎,2022-11-09,2022-11-22,10,5,35.08,33.33,0.0499,29,10714776.8,27149741.0,0.6053,8570851.6,27149741.0,0.6843,6090590.3,27149741.0,0.7757
2022-11-09,6556,勝品,2022-11-10,2022-11-23,10,5,110.8,109.84,0.0087,13,211600.0,390000.0,0.4574,114100.0,390000.0,0.7074,61300.0,390000.0,0.8428
2022-11-17,6472,保瑞,2022-11-18,2022-12-05,12,5,324.1,326.77,-0.0082,29,11506600.0,13953000.0,0.1753,8236000.0,13953000.0,0.4097,6293150.0,13953000.0,0.549
2022-11-18,3095,及成,2022-11-21,2022-12-02,10,5,40.8,38.5,0.0564,5,67400.0,128000.0,0.4734,43000.0,128000.0,0.6641,61100.0,147000.0,0.5844
2022-11-23,4943,康控-KY,2022-11-24,2022-12-07,10,45,11.11,11.11,0.0,12,657286.0,3104343.0,0.7883,532577.9,3104343.0,0.8284,434081.95,3104343.0,0.8602
2022-11-28,1795,美時,2022-11-29,2022-12-14,12,5,232.76,243.63,-0.0467,29,50330124.4,64888819.0,0.2244,40074488.3,64888819.0,0.3824,26470624.2,64888819.0,0.5921
2022-11-28,1810,和成,2022-11-29,2022-12-14,12,5,18.62,21.39,-0.1488,28,47547851.6,83660241.0,0.4317,25958332.8,83660241.0,0.6897,14410872.1,83660241.0,0.8277
2022-11-30,8222,寶一,2022-12-01,2022-12-16,12,5,35.7,31.9,0.1064,29,40364886.2,56629328.0,0.2872,22189433.9,56629328.0,0.6082,12554106.85,56629328.0,0.7783
2022-12-02,2719,燦星旅,2022-12-05,2022-12-16,10,5,36.6,37.25,-0.0178,7,104800.0,260000.0,0.5969,57500.0,260000.0,0.7788,32500.0,260000.0,0.875
2022-12-05,4979,華星光,2022-12-06,2022-12-21,12,5,51.41,52.4,-0.0193,29,50729000.0,74569000.0,0.3197,27549700.0,74569000.0,0.6305,15685000.0,74569000.0,0.7897
2022-12-08,1342,八貫,2022-12-09,2022-12-26,12,5,120.51,125.16,-0.0386,22,7817957.2,21037911.0,0.6284,4610860.6,21037911.0,0.7808,3286026.0,21037911.0,0.8438
2022-12-15,3228,金麗科,2022-12-16,2022-12-29,10,20,202.24,194.0,0.0407,27,3381200.0,5857000.0,0.4227,4009900.0,7156000.0,0.4396,2609900.0,7156000.0,0.6353
2022-12-15,3693,營邦,2022-12-16,2023-01-03,12,5,111.78,113.26,-0.0132,24,8115000.0,14610000.0,0.4446,4664700.0,14610000.0,0.6807,2883500.0,14610000.0,0.8026
2022-12-16,1701,中化,2022-12-19,2022-12-30,10,5,27.98,30.11,-0.0761,29,52721712.2,99133044.0,0.4682,27227959.4,99133044.0,0.7253,13763145.1,99133044.0,0.8612
2022-12-26,4747,強生,2022-12-27,2023-01-10,10,5,52.81,52.9,-0.0017,24,5768000.0,7978000.0,0.277,4148400.0,7978000.0,0.48,2094750.0,7978000.0,0.7374
2022-12-26,4943,康控-KY,2022-12-27,2023-01-10,10,60,18.66,19.83,-0.0627,6,595234.6,1592435.0,0.6262,325199.5,1592435.0,0.7958,337332.35,1592435.0,0.7882
2022-12-29,4943,康控-KY,2022-12-30,2023-01-13,10,60,22.18,22.9,-0.0325,9,781169.6,1592435.0,0.5094,471533.2,1592435.0,0.7039,307488.1,1592435.0,0.8069
2023-01-04,4943,康控-KY,2023-01-05,2023-01-30,10,60,30.29,30.29,0.0,6,541805.8,899878.0,0.3979,575288.6,1592435.0,0.6387,340201.15,1592435.0,0.7864
2023-01-09,5340,建榮,2023-01-10,2023-02-02,10,5,40.25,39.95,0.0075,18,1550000.0,5691000.0,0.7276,809900.0,5691000.0,0.8577,423000.0,5691000.0,0.9257
2023-02-02,6612,奈米醫材,2023-02-03,2023-02-16,10,5,123.56,121.11,0.0198,19,1951200.0,2848000.0,0.3149,1222900.0,2848000.0,0.5706,625050.0,2848000.0,0.7805
2023-02-06,2482,連宇,2023-02-07,2023-02-22,12,5,37.13,37.56,-0.0116,29,32171506.4,43095866.0,0.2535,18424962.7,43095866.0,0.5725,11418198.15,43095866.0,0.7351
2023-02-10,8227,巨有科技,2023-02-13,2023-02-24,10,5,127.93,123.46,0.0349,29,8426200.0,17124000.0,0.5079,5191000.0,17124000.0,0.6969,3075500.0,17124000.0,0.8204
2023-02-13,6472,保瑞,2023-02-14,2023-03-03,12,5,417.9,404.17,0.0329,27,9296600.0,12853000.0,0.2767,6208900.0,12853000.0,0.5169,4494550.0,12853000.0,0.6503
2023-02-14,6865,偉康科技,2023-02-15,2023-03-02,10,5,105.02,105.49,-0.0045,22,813800.0,1159000.0,0.2978,434400.0,1159000.0,0.6252,300447.3,1159000.0,0.7408
2023-02-15,2453,凌群,2023-02-16,2023-03-07,12,5,38.11,39.27,-0.0304,27,32346280.6,73701938.0,0.5611,16621065.6,73701938.0,0.7745,8359431.65,73701938.0,0.8866
2023-02-17,2754,亞洲藏壽司,2023-02-20,2023-03-09,12,5,185.67,192.11,-0.0347,27,5541800.0,10174000.0,0.4553,2932100.0,10174000.0,0.7118,1897300.0,10174000.0,0.8135
2023-02-20,6874,倍力,2023-02-21,2023-03-08,10,5,83.84,87.91,-0.0485,18,1118000.0,1517000.0,0.263,605800.0,1517000.0,0.6007,423850.0,1517000.0,0.7206
2023-02-22,2719,燦星旅,2023-02-23,2023-03-10,10,5,54.4,60.1,-0.1048,11,430200.0,690000.0,0.3765,239200.0,690000.0,0.6533,154900.0,690000.0,0.7755
2023-02-22,8940,新天地,2023-02-23,2023-03-10,10,5,23.0,25.9,-0.1261,25,2696949.0,3349680.0,0.1949,1906293.7,3767813.0,0.4941,1058444.35,3767813.0,0.7191
2023-02-23,3058,立德,2023-02-24,2023-03-13,10,5,13.21,14.35,-0.0863,23,4284666.4,6319215.0,0.322,2840675.8,6319215.0,0.5505,1531371.05,6319215.0,0.7577
