stock_id,start_date,end_date,SD_close,ED_close,combination,return_rank
2015,2010-06-01,2010-08-31,17.94,20.87,201006-201009,
2023,2010-06-01,2010-08-31,6.32,6.62,201006-201009,
2027,2010-06-01,2010-08-31,5.67,6.37,201006-201009,
2032,2010-06-01,2010-08-31,11.93,11.87,201006-201009,
2049,2010-06-01,2010-08-31,38.76,41.78,201006-201009,
2059,2010-06-01,2010-08-31,117.43,103.1,201006-201009,
2101,2010-06-01,2010-08-31,24.99,26.37,201006-201009,
2103,2010-06-01,2010-08-31,17.7,20.02,201006-201009,
2104,2010-06-01,2010-08-31,13.04,12.17,201006-201009,
2105,2010-06-01,2010-08-31,22.76,28.54,201006-201009,
2106,2010-06-01,2010-08-31,10.34,13.3,201006-201009,
2107,2010-06-01,2010-08-31,10.6,11.55,201006-201009,
2108,2010-06-01,2010-08-31,6.69,6.99,201006-201009,
2201,2010-06-01,2010-08-31,39.81,57.82,201006-201009,
2204,2010-06-01,2010-08-31,20.81,21.31,201006-201009,
2206,2010-06-01,2010-08-31,7.47,10.07,201006-201009,
2207,2010-06-01,2010-08-31,48.06,57.49,201006-201009,
2208,2010-06-01,2010-08-31,40.78,43.77,201006-201009,
2227,2010-06-01,2010-08-31,36.89,36.63,201006-201009,
2231,2010-06-01,2010-08-31,18.02,25.37,201006-201009,
2301,2010-06-01,2010-08-31,13.47,14.75,201006-201009,
2303,2010-06-01,2010-08-31,6.99,6.36,201006-201009,
2308,2010-06-01,2010-08-31,60.16,75.48,201006-201009,
2311,2010-06-01,2010-08-31,14.64,13.3,201006-201009,
2312,2010-06-01,2010-08-31,6.66,7.25,201006-201009,
2313,2010-06-01,2010-08-31,4.8,4.93,201006-201009,
2315,2010-06-01,2010-08-31,11.93,11.35,201006-201009,
2317,2010-06-01,2010-08-31,56.54,56.98,201006-201009,
2323,2010-06-01,2010-08-31,8.02,7.81,201006-201009,
2324,2010-06-01,2010-08-31,15.4,15.29,201006-201009,
2325,2010-06-01,2010-08-31,22.44,19.93,201006-201009,
2327,2010-06-01,2010-08-31,32.44,29.29,201006-201009,
2328,2010-06-01,2010-08-31,28.41,28.87,201006-201009,
2330,2010-06-01,2010-08-31,37.07,38.39,201006-201009,
2331,2010-06-01,2010-08-31,7.8,7.79,201006-201009,
2332,2010-06-01,2010-08-31,16.4,17.86,201006-201009,
2337,2010-06-01,2010-08-31,28.8,24.73,201006-201009,
2340,2010-06-01,2010-08-31,16.33,14.8,201006-201009,
2344,2010-06-01,2010-08-31,6.19,6.09,201006-201009,
2345,2010-06-01,2010-08-31,7.4,8.2,201006-201009,
2347,2010-06-01,2010-08-31,26.27,28.12,201006-201009,
2349,2010-06-01,2010-08-31,30.47,31.75,201006-201009,
2350,2010-06-01,,20.7,,201006-201009,
2352,2010-06-01,2010-08-31,9.51,10.56,201006-201009,
2353,2010-06-01,2010-08-31,43.95,43.58,201006-201009,
2354,2010-06-01,2010-08-31,54.01,49.51,201006-201009,
2355,2010-06-01,2010-08-31,12.4,13.43,201006-201009,
2356,2010-06-01,2010-08-31,6.97,7.06,201006-201009,
2357,2010-06-24,2010-08-31,75.33,66.87,201006-201009,
2360,2010-06-01,2010-08-31,34.96,44.52,201006-201009,
2362,2010-06-01,2010-08-31,32.47,36.8,201006-201009,
2363,2010-06-01,2010-08-31,22.55,20.79,201006-201009,
2367,2010-06-01,2010-08-31,6.73,8.52,201006-201009,
2368,2010-06-01,2010-08-31,10.03,10.08,201006-201009,
2371,2010-06-01,2010-08-31,14.68,13.55,201006-201009,
2373,2010-06-01,2010-08-31,26.98,37.06,201006-201009,
2374,2010-06-01,2010-08-31,32.54,35.06,201006-201009,
2376,2010-06-01,2010-08-31,13.0,10.78,201006-201009,
2377,2010-06-01,2010-08-31,7.89,7.08,201006-201009,
2379,2010-06-01,2010-08-31,35.04,31.11,201006-201009,
2382,2010-06-01,2010-08-31,24.88,22.02,201006-201009,
2383,2010-06-01,2010-08-31,13.71,15.11,201006-201009,
2384,2010-06-01,2010-08-31,21.07,35.23,201006-201009,
2385,2010-06-01,2010-08-31,25.36,20.74,201006-201009,
2388,2010-06-01,2010-08-31,51.6,43.42,201006-201009,
2392,2010-06-01,2010-08-31,24.41,26.64,201006-201009,
2393,2010-06-01,2010-08-31,38.45,38.28,201006-201009,
2395,2010-06-01,2010-08-31,26.36,30.39,201006-201009,
2401,2010-06-01,2010-08-31,15.77,14.63,201006-201009,
2403,2010-06-01,2010-08-31,41.77,52.5,201006-201009,
2404,2010-06-01,2010-08-31,12.67,21.46,201006-201009,
2408,2010-06-01,2010-08-31,158.36,113.2,201006-201009,
2409,2010-06-01,2010-08-31,21.08,18.84,201006-201009,
2412,2010-06-01,2010-08-31,37.92,42.34,201006-201009,
2439,2010-06-01,2010-08-31,21.42,23.06,201006-201009,
2441,2010-06-01,2010-08-31,12.57,12.35,201006-201009,
2448,2010-06-01,2010-08-31,75.67,70.26,201006-201009,
2449,2010-06-01,2010-08-31,6.38,6.03,201006-201009,
2450,2010-06-01,2010-08-31,21.44,22.42,201006-201009,
2451,2010-06-01,2010-08-31,32.02,31.22,201006-201009,
2454,2010-06-01,2010-08-31,245.28,219.73,201006-201009,
2455,2010-06-01,2010-08-31,37.59,31.28,201006-201009,
2456,2010-06-01,2010-08-31,30.85,32.57,201006-201009,
2457,2010-06-01,2010-08-31,20.35,29.19,201006-201009,
2458,2010-06-01,2010-08-31,30.66,28.6,201006-201009,
2474,2010-06-01,2010-08-31,41.36,37.54,201006-201009,
2475,2010-06-01,2010-08-31,2.11,4.95,201006-201009,
2478,2010-06-01,2010-08-31,29.68,29.32,201006-201009,
2481,2010-06-01,2010-08-31,23.07,22.59,201006-201009,
2485,2010-06-01,2010-08-31,31.16,33.22,201006-201009,
2489,2010-06-01,2010-08-31,14.77,12.6,201006-201009,
2492,2010-06-01,2010-08-31,14.37,13.05,201006-201009,
2495,2010-06-01,2010-08-31,26.13,25.17,201006-201009,
2498,2010-06-01,2010-08-31,310.4,466.18,201006-201009,
2499,2010-06-01,2010-08-31,44.92,39.45,201006-201009,
2501,2010-06-01,2010-08-31,6.35,8.59,201006-201009,
2504,2010-06-01,2010-08-31,8.3,9.26,201006-201009,
2511,2010-06-01,2010-08-31,5.0,6.55,201006-201009,
2514,2010-06-01,2010-08-31,11.77,11.41,201006-201009,
2515,2010-06-01,2010-08-31,4.84,4.95,201006-201009,
2520,2010-06-01,2010-08-31,8.82,11.38,201006-201009,
2534,2010-06-01,2010-08-31,9.37,10.63,201006-201009,
2542,2010-06-01,2010-08-31,8.3,8.98,201006-201009,
2545,2010-06-01,2010-08-31,14.16,19.43,201006-201009,
2547,2010-06-01,2010-08-31,11.84,18.03,201006-201009,
2548,2010-06-01,2010-08-31,21.82,25.44,201006-201009,
2601,2010-06-01,2010-08-31,35.17,44.91,201006-201009,
2603,2010-06-01,2010-08-31,15.7,18.37,201006-201009,
2605,2010-06-01,2010-08-31,20.16,20.62,201006-201009,
2606,2010-06-01,2010-08-31,26.79,28.75,201006-201009,
2607,2010-06-01,2010-08-31,15.06,16.88,201006-201009,
2608,2010-06-01,2010-08-31,12.61,17.56,201006-201009,
2609,2010-06-01,2010-08-31,13.53,20.24,201006-201009,
2610,2010-06-01,2010-08-31,11.97,15.45,201006-201009,
2612,2010-06-01,2010-08-31,45.82,46.78,201006-201009,
2615,2010-06-01,2010-08-31,6.74,8.01,201006-201009,
2617,2010-06-01,2010-08-31,20.08,19.74,201006-201009,
2618,2010-06-01,2010-08-31,10.33,13.21,201006-201009,
2633,2010-06-01,2010-08-31,3.17,3.82,201006-201009,
2637,2010-06-01,2010-08-31,14.52,14.17,201006-201009,
2704,2010-06-01,2010-08-31,28.9,35.48,201006-201009,
2707,2010-06-01,2010-08-31,104.15,165.95,201006-201009,
2801,2010-06-01,2010-08-31,5.48,8.03,201006-201009,
2809,2010-06-01,2010-08-31,5.07,7.99,201006-201009,
2812,2010-06-01,2010-08-31,3.1,3.97,201006-201009,
2820,2010-06-01,2010-08-31,3.52,3.57,201006-201009,
2823,2010-06-01,2010-08-31,8.25,10.12,201006-201009,
2833,2010-06-01,2010-08-31,24.81,28.06,201006-201009,
2834,2010-06-01,2010-08-31,3.51,4.12,201006-201009,
2837,2010-06-01,2010-08-31,10.25,12.49,201006-201009,
2838,2010-06-01,2010-08-31,2.48,3.83,201006-201009,
2845,2010-06-01,2010-08-31,3.57,5.27,201006-201009,
2847,2010-06-01,2010-08-31,4.68,6.29,201006-201009,
2849,2010-06-01,2010-08-31,5.29,7.64,201006-201009,
2854,2010-06-01,2010-08-31,12.06,13.79,201006-201009,
2855,2010-06-01,2010-08-31,6.21,7.04,201006-201009,
2856,2010-06-01,2010-08-31,7.2,8.03,201006-201009,
2880,2010-06-01,2010-08-31,5.97,6.8,201006-201009,
2881,2010-06-01,2010-08-31,13.43,15.31,201006-201009,
2882,2010-06-01,2010-08-31,20.98,22.23,201006-201009,
2883,2010-06-01,2010-08-31,4.22,4.84,201006-201009,
2884,2010-06-01,2010-08-31,3.45,4.15,201006-201009,
2885,2010-06-01,2010-08-31,7.5,8.65,201006-201009,
2886,2010-06-01,2010-08-31,7.63,9.35,201006-201009,
2887,2010-06-01,2010-08-31,3.34,4.3,201006-201009,
2887C,2010-06-01,2010-08-30,28.76,30.38,201006-201009,
2888,2010-06-01,2010-08-31,7.28,7.04,201006-201009,
2889,2010-06-01,2010-08-31,3.91,4.02,201006-201009,
2890,2010-06-01,2010-08-31,3.55,4.26,201006-201009,
2891,2010-06-01,2010-08-31,5.33,6.52,201006-201009,
2892,2010-06-01,2010-08-31,5.71,6.83,201006-201009,
2897,2010-06-01,2010-08-31,5.3,5.54,201006-201009,
2903,2010-06-01,2010-08-31,11.44,14.27,201006-201009,
2905,2010-06-01,2010-08-31,5.78,8.07,201006-201009,
2908,2010-06-01,2010-08-31,8.46,10.57,201006-201009,
2912,2010-06-01,2010-08-31,55.96,76.77,201006-201009,
2913,2010-06-01,2010-08-31,14.07,15.12,201006-201009,
2915,2010-06-01,2010-08-31,48.83,61.83,201006-201009,
3005,2010-06-01,2010-08-31,8.47,7.16,201006-201009,
3006,2010-06-01,2010-08-31,34.63,29.57,201006-201009,
3008,2010-06-01,2010-08-31,365.82,411.0,201006-201009,
3016,2010-06-01,2010-08-31,25.01,29.08,201006-201009,
3017,2010-06-01,2010-08-31,19.01,17.55,201006-201009,
3019,2010-06-01,2010-08-31,36.64,35.05,201006-201009,
3022,2010-06-01,2010-08-31,28.18,27.6,201006-201009,
3023,2010-06-01,2010-08-31,10.78,11.9,201006-201009,
3026,2010-06-01,2010-08-31,28.29,25.81,201006-201009,
3034,2010-06-01,2010-08-31,34.45,30.61,201006-201009,
3035,2010-06-01,2010-08-31,45.6,46.82,201006-201009,
3036,2010-06-01,2010-08-31,11.35,12.83,201006-201009,
3037,2010-06-01,2010-08-31,32.31,35.74,201006-201009,
3041,2010-06-01,2010-08-31,126.02,108.0,201006-201009,
3042,2010-06-01,2010-08-31,20.31,22.5,201006-201009,
3044,2010-06-01,2010-08-31,52.6,48.88,201006-201009,
3045,2010-06-01,2010-08-31,31.77,35.44,201006-201009,
3049,2010-06-01,2010-08-31,27.91,25.71,201006-201009,
3059,2010-06-01,2010-08-31,32.24,35.22,201006-201009,
3060,2010-06-01,2010-08-31,35.38,41.04,201006-201009,
3061,2010-06-01,2010-08-31,39.77,36.81,201006-201009,
3062,2010-06-01,2010-08-31,25.18,24.71,201006-201009,
3149,2010-06-01,2010-08-31,98.59,146.79,201006-201009,
3189,2010-06-01,2010-08-31,45.61,40.28,201006-201009,
3231,2010-06-01,2010-08-31,15.87,16.34,201006-201009,
3311,2010-06-01,2010-08-31,96.96,96.6,201006-201009,
3367,2010-06-01,2010-08-31,22.13,21.97,201006-201009,
3376,2010-06-01,2010-08-31,51.29,38.95,201006-201009,
3383,2010-06-01,2010-08-31,176.7,175.26,201006-201009,
3406,2010-06-01,2010-08-31,73.92,74.57,201006-201009,
3443,2010-06-01,2010-08-31,83.14,74.06,201006-201009,
3474,2010-06-01,2010-08-31,18.65,15.45,201006-201009,
3481,2010-06-01,2010-08-31,26.17,24.54,201006-201009,
3504,2010-06-01,2010-08-31,196.87,143.31,201006-201009,
3514,2010-06-01,2010-08-31,66.04,78.01,201006-201009,
3515,2010-06-01,2010-08-31,46.47,42.81,201006-201009,
3519,2010-06-01,2010-08-31,48.87,64.75,201006-201009,
3532,2010-06-01,2010-08-31,83.16,86.28,201006-201009,
3533,2010-06-01,2010-08-31,97.2,99.53,201006-201009,
3534,2010-06-01,2010-08-31,133.97,108.31,201006-201009,
3561,2010-06-01,2010-08-31,46.85,77.39,201006-201009,
3573,2010-06-01,2010-08-31,111.93,88.07,201006-201009,
3576,2010-06-01,2010-08-31,83.42,128.55,201006-201009,
3622,2010-06-01,2010-08-31,173.41,240.22,201006-201009,
3638,2010-06-01,2010-08-31,161.12,126.81,201006-201009,
3653,2010-06-01,2010-08-31,101.08,92.49,201006-201009,
3698,2010-06-01,2010-08-31,53.38,47.34,201006-201009,
3702,2010-06-01,2010-08-31,23.12,26.44,201006-201009,
4426,2010-06-01,2010-08-31,5.65,8.47,201006-201009,
4532,2010-06-01,2010-08-31,5.49,5.9,201006-201009,
4725,2010-06-01,2010-08-31,97.58,135.11,201006-201009,
4733,2010-06-01,2010-08-31,41.37,41.3,201006-201009,
4736,2010-06-01,2010-08-31,40.49,30.87,201006-201009,
4904,2010-06-01,2010-08-31,18.37,21.35,201006-201009,
4906,2010-06-01,2010-08-31,23.2,23.93,201006-201009,
4915,2010-06-01,2010-08-31,19.49,17.08,201006-201009,
4938,2010-06-25,2010-08-31,16.06,18.51,201006-201009,
5007,2010-06-01,2010-08-31,10.52,10.74,201006-201009,
5203,2010-06-01,2010-08-31,74.11,69.45,201006-201009,
5306,2010-06-01,2010-08-31,3.32,3.69,201006-201009,
5388,2010-06-01,2010-08-31,9.44,10.9,201006-201009,
5434,2010-06-01,2010-08-31,13.01,14.35,201006-201009,
5469,2010-06-01,2010-08-31,13.84,13.66,201006-201009,
5522,2010-06-01,2010-08-31,17.64,21.75,201006-201009,
5531,2010-06-01,2010-08-31,11.61,12.81,201006-201009,
5534,2010-06-01,2010-08-31,17.72,23.77,201006-201009,
5608,2010-06-01,2010-08-31,38.26,37.73,201006-201009,
5854,2010-06-01,2010-08-31,15.06,18.38,201006-201009,
6005,2010-06-01,2010-08-31,5.32,6.04,201006-201009,
6116,2010-06-01,2010-08-31,8.28,8.04,201006-201009,
6120,2010-06-01,2010-08-31,25.57,19.92,201006-201009,
6153,2010-06-01,2010-08-31,20.46,24.06,201006-201009,
6166,2010-06-01,2010-08-31,17.74,20.31,201006-201009,
6176,2010-06-01,2010-08-31,13.02,14.03,201006-201009,
6197,2010-06-01,2010-08-31,49.61,70.61,201006-201009,
6206,2010-06-01,2010-08-31,23.22,24.42,201006-201009,
6213,2010-06-01,2010-08-31,15.86,18.31,201006-201009,
6214,2010-06-01,2010-08-31,15.49,14.95,201006-201009,
6230,2010-06-01,2010-08-31,24.96,25.08,201006-201009,
6239,2010-06-01,2010-08-31,40.79,42.79,201006-201009,
6269,2010-06-01,2010-08-31,15.52,16.99,201006-201009,
6271,2010-06-01,2010-08-31,78.98,90.72,201006-201009,
6278,2010-06-01,2010-08-31,23.11,25.61,201006-201009,
6282,2010-06-01,2010-08-31,9.8,11.46,201006-201009,
6285,2010-06-01,2010-08-31,23.5,25.97,201006-201009,
6286,2010-06-01,2010-08-31,223.11,172.91,201006-201009,
6505,2010-06-01,2010-08-31,46.14,46.0,201006-201009,
6605,2010-06-01,2010-08-31,44.84,51.11,201006-201009,
8008,2010-06-01,2010-08-31,29.0,25.42,201006-201009,
8016,2010-06-01,2010-08-31,18.16,18.42,201006-201009,
8046,2010-06-01,2010-08-31,88.55,71.67,201006-201009,
8078,2010-06-01,2010-08-31,23.56,23.14,201006-201009,
8131,2010-06-01,2010-08-31,17.7,15.07,201006-201009,
8163,2010-06-01,2010-08-31,14.75,15.5,201006-201009,
8201,2010-06-01,2010-08-31,26.66,23.18,201006-201009,
8926,2010-06-01,2010-08-31,6.21,6.95,201006-201009,
9904,2010-06-01,2010-08-31,12.75,14.62,201006-201009,
9907,2010-06-01,2010-08-31,7.43,9.03,201006-201009,
9910,2010-06-01,2010-08-31,9.89,10.69,201006-201009,
9914,2010-06-01,2010-08-31,24.41,30.17,201006-201009,
9917,2010-06-01,2010-08-31,23.42,25.15,201006-201009,
9921,2010-06-01,2010-08-31,59.76,76.49,201006-201009,
9925,2010-06-01,2010-08-31,10.69,11.07,201006-201009,
9930,2010-06-01,2010-08-31,16.39,16.1,201006-201009,
9933,2010-06-01,2010-08-31,14.99,17.36,201006-201009,
9938,2010-06-01,2010-08-31,13.58,15.87,201006-201009,
9939,2010-06-01,2010-08-31,28.5,30.28,201006-201009,
9940,2010-06-01,2010-08-31,11.47,12.25,201006-201009,
9941,2010-06-01,2010-08-31,10.82,13.53,201006-201009,
9945,2010-06-01,2010-08-31,16.93,17.66,201006-201009,
9958,2010-06-01,2010-08-31,6.99,7.08,201006-201009,
1101,2010-07-01,2010-09-30,9.59,12.65,201007-201010,
1102,2010-07-01,2010-09-30,11.26,13.93,201007-201010,
1104,2010-07-01,2010-09-30,5.6,7.24,201007-201010,
1201,2010-07-01,2010-09-30,30.21,30.34,201007-201010,
1210,2010-07-01,2010-09-30,8.44,10.25,201007-201010,
1215,2010-07-01,2010-09-30,6.75,7.79,201007-201010,
1216,2010-07-01,2010-09-30,15.25,19.51,201007-201010,
1227,2010-07-01,2010-09-30,17.83,20.04,201007-201010,
1229,2010-07-01,2010-09-30,4.13,5.22,201007-201010,
1232,2010-07-01,2010-09-30,18.86,19.38,201007-201010,
1234,2010-07-01,2010-09-30,13.83,16.15,201007-201010,
1301,2010-07-01,2010-09-30,33.08,40.57,201007-201010,
1303,2010-07-01,2010-09-30,26.0,36.46,201007-201010,
1304,2010-07-01,2010-09-30,7.88,11.88,201007-201010,
1307,2010-07-01,2010-09-30,13.39,17.1,201007-201010,
1308,2010-07-01,2010-09-30,7.4,10.6,201007-201010,
1312,2010-07-01,2010-09-30,7.17,8.98,201007-201010,
1313,2010-07-01,2010-09-30,7.84,9.63,201007-201010,
1314,2010-07-01,2010-09-30,9.29,12.56,201007-201010,
1319,2010-07-01,2010-09-30,25.41,30.24,201007-201010,
1326,2010-07-01,2010-09-30,37.26,40.94,201007-201010,
1402,2010-07-01,2010-09-30,14.75,20.79,201007-201010,
1409,2010-07-01,2010-09-30,5.44,6.78,201007-201010,
1434,2010-07-01,2010-09-30,11.59,13.43,201007-201010,
1440,2010-07-01,2010-09-30,8.19,11.24,201007-201010,
1476,2010-07-01,2010-09-30,10.04,20.49,201007-201010,
1477,2010-07-01,2010-09-30,29.48,29.85,201007-201010,
1503,2010-07-01,2010-09-30,22.09,23.8,201007-201010,
1504,2010-07-01,2010-09-30,7.14,10.31,201007-201010,
1507,2010-07-01,2010-09-30,16.78,25.32,201007-201010,
1532,2010-07-01,2010-09-30,13.36,14.26,201007-201010,
1536,2010-07-01,2010-09-30,8.65,9.54,201007-201010,
1605,2010-07-01,2010-09-30,7.54,11.88,201007-201010,
1702,2010-07-01,2010-09-30,20.03,24.73,201007-201010,
1704,2010-07-01,2010-09-30,24.86,40.58,201007-201010,
1707,2010-07-01,2010-09-30,25.0,28.07,201007-201010,
1710,2010-07-01,2010-09-30,12.58,15.34,201007-201010,
1714,2010-07-01,2010-09-30,7.4,8.45,201007-201010,
1717,2010-07-01,2010-09-30,12.81,15.18,201007-201010,
1718,2010-07-01,2010-09-30,7.23,8.9,201007-201010,
1722,2010-07-01,2010-09-30,46.95,54.58,201007-201010,
1723,2010-07-01,2010-09-30,48.35,58.87,201007-201010,
1736,2010-07-01,2010-09-30,22.02,24.45,201007-201010,
1795,2010-07-01,2010-09-30,27.43,54.44,201007-201010,
1802,2010-07-01,2010-09-30,19.59,22.71,201007-201010,
1808,2010-07-01,2010-09-30,2.45,3.06,201007-201010,
1903,2010-07-01,2010-09-30,61.1,73.3,201007-201010,
1904,2010-07-01,2010-09-30,5.72,7.07,201007-201010,
1907,2010-07-01,2010-09-30,6.31,8.26,201007-201010,
1909,2010-07-01,2010-09-30,5.05,5.74,201007-201010,
2002,2010-07-01,2010-09-30,15.5,18.07,201007-201010,
2006,2010-07-01,2010-09-30,17.56,20.7,201007-201010,
2014,2010-07-01,2010-09-30,10.25,11.7,201007-201010,
2015,2010-07-01,2010-09-30,18.03,21.85,201007-201010,
2023,2010-07-01,2010-09-30,6.43,6.86,201007-201010,
2027,2010-07-01,2010-09-30,5.71,6.7,201007-201010,
2032,2010-07-01,2010-09-30,11.29,12.72,201007-201010,
2049,2010-07-01,2010-09-30,37.68,42.65,201007-201010,
2059,2010-07-01,2010-09-30,113.41,112.91,201007-201010,
2101,2010-07-01,2010-09-30,24.96,26.46,201007-201010,
2103,2010-07-01,2010-09-30,17.98,20.64,201007-201010,
2104,2010-07-01,2010-09-30,12.15,12.36,201007-201010,
2105,2010-07-01,2010-09-30,22.32,30.16,201007-201010,
2106,2010-07-01,2010-09-30,11.06,13.5,201007-201010,
2107,2010-07-01,2010-09-30,10.46,11.92,201007-201010,
2108,2010-07-01,2010-09-30,6.95,7.45,201007-201010,
2201,2010-07-01,2010-09-30,38.15,69.83,201007-201010,
2204,2010-07-01,2010-09-30,20.7,27.57,201007-201010,
2206,2010-07-01,2010-09-30,8.25,10.78,201007-201010,
2207,2010-07-01,2010-09-30,49.0,58.47,201007-201010,
2208,2010-07-01,2010-09-30,40.46,45.36,201007-201010,
2227,2010-07-01,2010-09-30,35.39,60.13,201007-201010,
2231,2010-07-01,2010-09-30,19.91,24.53,201007-201010,
2301,2010-07-01,2010-09-30,13.15,15.75,201007-201010,
2303,2010-07-01,2010-09-30,6.64,6.77,201007-201010,
2308,2010-07-01,2010-09-30,62.85,81.07,201007-201010,
2311,2010-07-01,2010-09-30,13.53,15.23,201007-201010,
2312,2010-07-01,2010-09-30,6.67,9.0,201007-201010,
2313,2010-07-01,2010-09-30,4.83,6.09,201007-201010,
2315,2010-07-01,2010-09-30,11.36,14.17,201007-201010,
2317,2010-07-01,2010-09-30,51.32,59.25,201007-201010,
2323,2010-07-01,2010-09-30,7.92,8.28,201007-201010,
2324,2010-07-01,2010-09-30,14.79,15.91,201007-201010,
2325,2010-07-01,2010-09-30,22.53,22.66,201007-201010,
2327,2010-07-01,2010-09-30,29.99,31.39,201007-201010,
2328,2010-07-01,2010-09-30,30.78,32.46,201007-201010,
2330,2010-07-01,2010-09-30,37.2,40.41,201007-201010,
2331,2010-07-01,2010-09-30,7.8,8.49,201007-201010,
2332,2010-07-01,2010-09-30,16.33,23.45,201007-201010,
2337,2010-07-01,2010-09-30,28.87,28.2,201007-201010,
2340,2010-07-01,2010-09-30,15.55,16.27,201007-201010,
2344,2010-07-01,2010-09-30,6.04,6.26,201007-201010,
2345,2010-07-01,2010-09-30,7.61,10.95,201007-201010,
2347,2010-07-01,2010-09-30,25.78,30.94,201007-201010,
2349,2010-07-01,2010-09-30,30.36,33.14,201007-201010,
2352,2010-07-01,2010-09-30,9.19,12.93,201007-201010,
2353,2010-07-01,2010-09-30,41.38,46.07,201007-201010,
2354,2010-07-01,2010-09-30,49.31,53.4,201007-201010,
2355,2010-07-01,2010-09-30,12.65,14.98,201007-201010,
2356,2010-07-01,2010-09-30,6.95,7.28,201007-201010,
2357,2010-07-01,2010-09-30,69.85,70.16,201007-201010,
2360,2010-07-01,2010-09-30,36.04,45.06,201007-201010,
2362,2010-07-01,2010-09-30,35.19,39.34,201007-201010,
2363,2010-07-01,2010-09-30,22.44,23.22,201007-201010,
2367,2010-07-01,2010-09-30,6.69,10.41,201007-201010,
2368,2010-07-01,2010-09-30,9.89,10.94,201007-201010,
2371,2010-07-01,2010-09-30,14.08,15.57,201007-201010,
2373,2010-07-01,2010-09-30,27.24,35.09,201007-201010,
2374,2010-07-01,2010-09-30,32.34,36.69,201007-201010,
2376,2010-07-01,2010-09-30,12.1,12.53,201007-201010,
2377,2010-07-01,2010-09-30,7.37,7.57,201007-201010,
2379,2010-07-01,2010-09-30,32.32,35.48,201007-201010,
2382,2010-07-01,2010-09-30,24.29,22.97,201007-201010,
2383,2010-07-01,2010-09-30,13.59,15.14,201007-201010,
2384,2010-07-01,2010-09-30,23.24,43.33,201007-201010,
2385,2010-07-01,2010-09-30,23.46,23.8,201007-201010,
2388,2010-07-01,2010-09-30,47.65,49.1,201007-201010,
2392,2010-07-01,2010-09-30,25.39,29.72,201007-201010,
2393,2010-07-01,2010-09-30,36.58,40.89,201007-201010,
2395,2010-07-01,2010-09-30,27.34,34.41,201007-201010,
2401,2010-07-01,2010-09-30,14.4,15.67,201007-201010,
2403,2010-07-01,2010-09-30,41.9,56.1,201007-201010,
2404,2010-07-01,2010-09-30,13.42,18.8,201007-201010,
2408,2010-07-01,2010-09-30,152.17,130.83,201007-201010,
2409,2010-07-01,2010-09-30,19.35,22.07,201007-201010,
2412,2010-07-01,2010-09-30,39.46,45.25,201007-201010,
2439,2010-07-01,2010-09-30,18.19,24.89,201007-201010,
2441,2010-07-01,2010-09-30,12.01,13.21,201007-201010,
2448,2010-07-01,2010-09-30,68.51,84.04,201007-201010,
2449,2010-07-01,2010-09-30,6.24,6.62,201007-201010,
2450,2010-07-01,2010-09-30,22.35,23.46,201007-201010,
2451,2010-07-01,2010-09-30,32.39,32.75,201007-201010,
2454,2010-07-01,2010-09-30,205.35,220.99,201007-201010,
2455,2010-07-01,2010-09-30,37.08,39.0,201007-201010,
2456,2010-07-01,2010-09-30,33.72,32.08,201007-201010,
2457,2010-07-01,2010-09-30,20.67,32.66,201007-201010,
2458,2010-07-01,2010-09-30,30.3,32.73,201007-201010,
2474,2010-07-01,2010-09-30,36.0,39.27,201007-201010,
2475,2010-07-01,2010-09-30,2.03,4.51,201007-201010,
