Stock_id,Start_Date,End_Date,Start_Price,End_Price,Return,combination,rank
2448,2017-09-01,2018-02-27,30.8,52.8,0.7142857142857142,2017-09-01_2018-02-27,4
2492,2017-09-01,2018-02-27,70.3,86.4,0.22901849217638703,2017-09-01_2018-02-27,27
2498,2017-09-01,2018-02-27,68.9,61.0,-0.11465892597968078,2017-09-01_2018-02-27,165
2439,2017-09-01,2018-02-27,238.0,192.0,-0.19327731092436976,2017-09-01_2018-02-27,185
2542,2017-09-01,2018-02-27,48.3,44.15,-0.08592132505175981,2017-09-01_2018-02-27,154
2603,2017-09-01,2018-02-27,22.4,15.45,-0.31026785714285715,2017-09-01_2018-02-27,192
2412,2017-09-01,2018-02-27,104.5,109.5,0.04784688995215311,2017-09-01_2018-02-27,77
2606,2017-09-01,2018-02-27,37.85,37.3,-0.014531043593130892,2017-09-01_2018-02-27,113
2610,2017-09-01,2018-02-27,12.9,11.5,-0.10852713178294576,2017-09-01_2018-02-27,163
2409,2017-09-01,2018-02-27,12.4,13.1,0.05645161290322575,2017-09-01_2018-02-27,73
2615,2017-09-01,2018-02-27,21.0,18.3,-0.12857142857142853,2017-09-01_2018-02-27,169
2618,2017-09-01,2018-02-27,15.75,15.0,-0.047619047619047616,2017-09-01_2018-02-27,133
2408,2017-09-01,2018-02-27,64.4,80.8,0.25465838509316757,2017-09-01_2018-02-27,22
2633,2017-09-01,2018-02-27,26.4,22.65,-0.14204545454545456,2017-09-01_2018-02-27,174
2723,2017-09-01,2018-02-27,360.0,409.0,0.1361111111111111,2017-09-01_2018-02-27,42
2395,2017-09-01,2018-02-27,221.0,217.5,-0.01583710407239819,2017-09-01_2018-02-27,114
2801,2017-09-01,2018-02-27,16.6,16.8,0.012048192771084293,2017-09-01_2018-02-27,100
2809,2017-09-01,2018-02-27,31.85,39.45,0.23861852433281008,2017-09-01_2018-02-27,26
2812,2017-09-01,2018-02-27,9.6,10.15,0.05729166666666674,2017-09-01_2018-02-27,72
1102,2017-09-01,2018-02-27,27.45,28.4,0.03460837887067393,2017-09-01_2018-02-27,87
2892,2017-09-01,2018-02-27,19.85,20.0,0.00755667506297222,2017-09-01_2018-02-27,103
2354,2017-09-01,2018-02-27,96.3,79.4,-0.17549325025960533,2017-09-01_2018-02-27,182
2325,2017-09-01,2018-02-27,47.7,50.9,0.06708595387840662,2017-09-01_2018-02-27,67
4915,2017-09-01,2018-02-27,74.5,75.0,0.006711409395973154,2017-09-01_2018-02-27,104
2324,2017-09-01,2018-02-27,21.75,20.1,-0.07586206896551717,2017-09-01_2018-02-27,148
4938,2017-09-01,2018-02-27,94.3,75.0,-0.20466595970307527,2017-09-01_2018-02-27,186
4943,2017-09-01,2018-02-27,217.5,261.5,0.20229885057471264,2017-09-01_2018-02-27,30
2317,2017-09-01,2018-02-27,117.5,88.1,-0.25021276595744685,2017-09-01_2018-02-27,189
4958,2017-09-01,2018-02-27,69.6,63.9,-0.08189655172413787,2017-09-01_2018-02-27,153
5264,2017-09-01,2018-02-27,101.5,96.2,-0.052216748768472876,2017-09-01_2018-02-27,135
2313,2017-09-01,2018-02-27,32.55,34.0,0.04454685099846399,2017-09-01_2018-02-27,81
5522,2017-09-01,2018-02-27,36.3,32.45,-0.10606060606060591,2017-09-01_2018-02-27,161
5871,2017-09-01,2018-02-27,81.6,98.2,0.20343137254901972,2017-09-01_2018-02-27,29
2311,2017-09-01,2018-02-27,36.4,39.75,0.09203296703296708,2017-09-01_2018-02-27,59
5880,2017-09-01,2018-02-27,15.95,17.0,0.06583072100313485,2017-09-01_2018-02-27,68
6116,2017-09-01,2018-02-27,12.4,10.05,-0.18951612903225803,2017-09-01_2018-02-27,184
2308,2017-09-01,2018-02-27,164.0,139.0,-0.1524390243902439,2017-09-01_2018-02-27,176
6176,2017-09-01,2018-02-27,75.3,82.5,0.09561752988047813,2017-09-01_2018-02-27,57
6239,2017-09-01,2018-02-27,92.1,90.6,-0.016286644951140065,2017-09-01_2018-02-27,115
2303,2017-09-01,2018-02-27,16.05,14.15,-0.11838006230529596,2017-09-01_2018-02-27,167
6269,2017-09-01,2018-02-27,134.5,112.0,-0.16728624535315986,2017-09-01_2018-02-27,179
2301,2017-09-01,2018-02-27,44.9,42.0,-0.06458797327394207,2017-09-01_2018-02-27,143
6285,2017-09-01,2018-02-27,90.0,81.6,-0.0933333333333334,2017-09-01_2018-02-27,157
4904,2017-09-01,2018-02-27,73.2,74.0,0.01092896174863384,2017-09-01_2018-02-27,101
2912,2017-09-01,2018-02-27,254.0,294.5,0.1594488188976378,2017-09-01_2018-02-27,36
3706,2017-09-01,2018-02-27,35.6,32.45,-0.08848314606741568,2017-09-01_2018-02-27,156
3702,2017-09-01,2018-02-27,39.55,37.5,-0.051833122629582735,2017-09-01_2018-02-27,134
2915,2017-09-01,2018-02-27,48.25,51.3,0.06321243523316056,2017-09-01_2018-02-27,70
3008,2017-09-01,2018-02-27,5870.0,3695.0,-0.37052810902896083,2017-09-01_2018-02-27,194
2353,2017-09-01,2018-02-27,15.9,24.6,0.5471698113207548,2017-09-01_2018-02-27,7
3019,2017-09-01,2018-02-27,128.0,110.0,-0.140625,2017-09-01_2018-02-27,173
3034,2017-09-01,2018-02-27,115.0,126.5,0.1,2017-09-01_2018-02-27,52
2352,2017-09-01,2018-02-27,21.6,20.35,-0.057870370370370364,2017-09-01_2018-02-27,139
3044,2017-09-01,2018-02-27,111.5,97.7,-0.12376681614349773,2017-09-01_2018-02-27,168
3045,2017-09-01,2018-02-27,108.0,107.5,-0.004629629629629629,2017-09-01_2018-02-27,109
2347,2017-09-01,2018-02-27,33.75,38.7,0.14666666666666675,2017-09-01_2018-02-27,39
3189,2017-09-01,2018-02-27,83.9,50.9,-0.3933253873659119,2017-09-01_2018-02-27,195
3231,2017-09-01,2018-02-27,28.2,24.5,-0.13120567375886522,2017-09-01_2018-02-27,171
2345,2017-09-01,2018-02-27,84.5,112.0,0.3254437869822485,2017-09-01_2018-02-27,14
3406,2017-09-01,2018-02-27,547.0,244.0,-0.5539305301645339,2017-09-01_2018-02-27,198
2344,2017-09-01,2018-02-27,23.3,19.9,-0.14592274678111597,2017-09-01_2018-02-27,175
3443,2017-09-01,2018-02-27,211.5,310.0,0.4657210401891253,2017-09-01_2018-02-27,8
3481,2017-09-01,2018-02-27,14.55,13.0,-0.10652920962199317,2017-09-01_2018-02-27,162
2337,2017-09-01,2018-02-27,42.8,43.45,0.0151869158878506,2017-09-01_2018-02-27,98
3532,2017-09-01,2018-02-27,89.2,130.5,0.4630044843049327,2017-09-01_2018-02-27,9
3673,2017-09-01,2018-02-27,128.5,72.6,-0.43501945525291835,2017-09-01_2018-02-27,196
2330,2017-09-01,2018-02-27,216.5,246.0,0.13625866050808313,2017-09-01_2018-02-27,41
3682,2017-09-01,2018-02-27,10.45,9.47,-0.09377990430621998,2017-09-01_2018-02-27,158
2327,2017-09-01,2018-02-27,194.5,330.5,0.699228791773779,2017-09-01_2018-02-27,5
6213,2017-09-01,2018-02-27,58.8,76.5,0.30102040816326536,2017-09-01_2018-02-27,16
2451,2017-09-01,2018-02-27,89.8,84.8,-0.0556792873051225,2017-09-01_2018-02-27,136
1101,2017-10-02,2018-03-31,33.65,36.55,0.08618127786032685,2017-10-02_2018-03-31,72
1710,2017-10-02,2018-03-31,25.05,30.1,0.20159680638722557,2017-10-02_2018-03-31,32
2015,2017-10-02,2018-03-31,52.5,59.5,0.13333333333333333,2017-10-02_2018-03-31,46
1907,2017-10-02,2018-03-31,12.35,12.9,0.044534412955465646,2017-10-02_2018-03-31,90
2006,2017-10-02,2018-03-31,23.75,25.1,0.05684210526315796,2017-10-02_2018-03-31,84
2002,2017-10-02,2018-03-31,24.5,23.45,-0.042857142857142885,2017-10-02_2018-03-31,138
2101,2017-10-02,2018-03-31,26.8,26.0,-0.029850746268656744,2017-10-02_2018-03-31,134
2206,2017-10-02,2018-03-31,21.3,21.25,-0.0023474178403756203,2017-10-02_2018-03-31,120
1909,2017-10-02,2018-03-31,47.8,32.6,-0.3179916317991631,2017-10-02_2018-03-31,193
2362,2017-10-02,2018-03-31,29.35,29.4,0.0017035775127767344,2017-10-02_2018-03-31,116
1507,2017-10-02,2018-03-31,56.9,56.4,-0.008787346221441126,2017-10-02_2018-03-31,123
1802,2017-10-02,2018-03-31,15.35,18.75,0.2214983713355049,2017-10-02_2018-03-31,27
2393,2017-10-02,2018-03-31,47.3,45.0,-0.048625792811839263,2017-10-02_2018-03-31,140
1789,2017-10-02,2018-03-31,33.45,34.35,0.026905829596412512,2017-10-02_2018-03-31,100
2501,2017-10-02,2018-03-31,16.9,15.7,-0.07100591715976327,2017-10-02_2018-03-31,149
2511,2017-10-02,2018-03-31,11.25,11.95,0.06222222222222216,2017-10-02_2018-03-31,80
1723,2017-10-02,2018-03-31,126.0,153.5,0.21825396825396826,2017-10-02_2018-03-31,28
2609,2017-10-02,2018-03-31,12.65,10.55,-0.16600790513833988,2017-10-02_2018-03-31,177
2707,2017-10-02,2018-03-31,154.5,151.5,-0.019417475728155338,2017-10-02_2018-03-31,129
1722,2017-10-02,2018-03-31,39.5,39.05,-0.01139240506329121,2017-10-02_2018-03-31,124
2727,2017-10-02,2018-03-31,163.0,129.0,-0.2085889570552147,2017-10-02_2018-03-31,185
2392,2017-10-02,2018-03-31,41.6,40.75,-0.020432692307692343,2017-10-02_2018-03-31,130
2049,2017-10-02,2018-03-31,281.0,424.0,0.5088967971530249,2017-10-02_2018-03-31,10
1440,2017-10-02,2018-03-31,13.7,13.3,-0.0291970802919707,2017-10-02_2018-03-31,132
9945,2017-10-02,2018-03-31,28.3,34.1,0.2049469964664311,2017-10-02_2018-03-31,30
2227,2017-10-02,2018-03-31,254.5,267.0,0.04911591355599214,2017-10-02_2018-03-31,88
6452,2017-10-02,2018-03-31,424.0,379.5,-0.10495283018867925,2017-10-02_2018-03-31,158
6456,2017-10-02,2018-03-31,312.5,179.5,-0.4256,2017-10-02_2018-03-31,197
2207,2017-10-02,2018-03-31,355.5,295.0,-0.170182841068917,2017-10-02_2018-03-31,179
6505,2017-10-02,2018-03-31,107.0,118.5,0.10747663551401869,2017-10-02_2018-03-31,57
8454,2017-10-02,2018-03-31,215.0,271.0,0.26046511627906976,2017-10-02_2018-03-31,22
2204,2017-10-02,2018-03-31,27.2,27.5,0.011029411764705909,2017-10-02_2018-03-31,112
8464,2017-10-02,2018-03-31,323.5,280.5,-0.13292117465224113,2017-10-02_2018-03-31,167
9904,2017-10-02,2018-03-31,38.1,39.4,0.034120734908136406,2017-10-02_2018-03-31,99
2201,2017-10-02,2018-03-31,25.8,22.6,-0.12403100775193796,2017-10-02_2018-03-31,164
9910,2017-10-02,2018-03-31,138.0,130.5,-0.05434782608695652,2017-10-02_2018-03-31,141
9914,2017-10-02,2018-03-31,136.0,133.5,-0.01838235294117647,2017-10-02_2018-03-31,128
2106,2017-10-02,2018-03-31,42.45,36.75,-0.13427561837455837,2017-10-02_2018-03-31,168
9917,2017-10-02,2018-03-31,89.0,90.4,0.01573033707865175,2017-10-02_2018-03-31,108
2105,2017-10-02,2018-03-31,60.9,47.05,-0.22742200328407228,2017-10-02_2018-03-31,187
9921,2017-10-02,2018-03-31,143.5,153.0,0.06620209059233449,2017-10-02_2018-03-31,78
9933,2017-10-02,2018-03-31,48.35,48.45,0.002068252326783897,2017-10-02_2018-03-31,115
2103,2017-10-02,2018-03-31,32.7,30.6,-0.06422018348623856,2017-10-02_2018-03-31,145
9938,2017-10-02,2018-03-31,138.5,83.0,-0.4007220216606498,2017-10-02_2018-03-31,196
9941,2017-10-02,2018-03-31,103.0,119.5,0.16019417475728157,2017-10-02_2018-03-31,37
2059,2017-10-02,2018-03-31,419.0,405.0,-0.03341288782816229,2017-10-02_2018-03-31,136
2855,2017-10-02,2018-03-31,14.35,14.7,0.024390243902439,2017-10-02_2018-03-31,101
1717,2017-10-02,2018-03-31,30.5,29.55,-0.031147540983606534,2017-10-02_2018-03-31,135
2903,2017-10-02,2018-03-31,15.1,16.25,0.07615894039735102,2017-10-02_2018-03-31,76
3037,2017-10-02,2018-03-31,16.6,18.85,0.1355421686746988,2017-10-02_2018-03-31,44
1229,2017-10-02,2018-03-31,29.35,39.2,0.3356047700170358,2017-10-02_2018-03-31,18
1326,2017-10-02,2018-03-31,91.9,108.5,0.18063112078346022,2017-10-02_2018-03-31,35
2441,2017-10-02,2018-03-31,50.5,57.3,0.1346534653465346,2017-10-02_2018-03-31,45
3026,2017-10-02,2018-03-31,41.35,133.5,2.2285368802902057,2017-10-02_2018-03-31,1
1319,2017-10-02,2018-03-31,64.4,52.2,-0.1894409937888199,2017-10-02_2018-03-31,184
2027,2017-10-02,2018-03-31,17.8,29.7,0.6685393258426965,2017-10-02_2018-03-31,6
1314,2017-10-02,2018-03-31,14.15,12.55,-0.11307420494699644,2017-10-02_2018-03-31,162
2104,2017-10-02,2018-03-31,45.1,46.7,0.0354767184035477,2017-10-02_2018-03-31,98
1210,2017-10-02,2018-03-31,32.9,34.55,0.050151975683890536,2017-10-02_2018-03-31,87
1303,2017-10-02,2018-03-31,74.4,81.6,0.09677419354838694,2017-10-02_2018-03-31,64
2456,2017-10-02,2018-03-31,88.0,112.5,0.2784090909090909,2017-10-02_2018-03-31,20
5269,2017-10-02,2018-03-31,388.5,363.0,-0.06563706563706563,2017-10-02_2018-03-31,147
1301,2017-10-02,2018-03-31,91.8,104.0,0.13289760348583882,2017-10-02_2018-03-31,47
8341,2017-10-02,2018-03-31,186.5,229.5,0.23056300268096513,2017-10-02_2018-03-31,24
1227,2017-10-02,2018-03-31,74.0,67.8,-0.08378378378378382,2017-10-02_2018-03-31,153
2889,2017-10-02,2018-03-31,9.06,10.25,0.13134657836644587,2017-10-02_2018-03-31,48
3005,2017-10-02,2018-03-31,41.6,42.25,0.015624999999999965,2017-10-02_2018-03-31,109
1216,2017-10-02,2018-03-31,62.6,69.0,0.1022364217252396,2017-10-02_2018-03-31,59
3023,2017-10-02,2018-03-31,80.5,82.0,0.018633540372670808,2017-10-02_2018-03-31,105
5534,2017-10-02,2018-03-31,69.9,85.7,0.2260371959942775,2017-10-02_2018-03-31,25
2023,2017-10-02,2018-03-31,11.2,10.75,-0.04017857142857137,2017-10-02_2018-03-31,137
6415,2017-10-02,2018-03-31,705.0,642.0,-0.08936170212765958,2017-10-02_2018-03-31,155
1402,2017-10-02,2018-03-31,24.15,26.45,0.09523809523809527,2017-10-02_2018-03-31,65
1262,2017-10-02,2018-03-31,70.7,48.55,-0.31329561527581334,2017-10-02_2018-03-31,192
1704,2017-10-02,2018-03-31,40.35,44.3,0.09789343246592307,2017-10-02_2018-03-31,62
3060,2017-10-02,2018-03-31,27.7,22.95,-0.17148014440433212,2017-10-02_2018-03-31,180
3576,2017-10-02,2018-03-31,15.6,12.75,-0.18269230769230768,2017-10-02_2018-03-31,183
1605,2017-10-02,2018-03-31,13.85,17.5,0.26353790613718414,2017-10-02_2018-03-31,21
6005,2017-10-02,2018-03-31,10.25,11.25,0.0975609756097561,2017-10-02_2018-03-31,63
1590,2017-10-02,2018-03-31,426.0,494.5,0.1607981220657277,2017-10-02_2018-03-31,36
8046,2017-10-02,2018-03-31,24.6,33.95,0.38008130081300817,2017-10-02_2018-03-31,13
8150,2017-10-02,2018-03-31,30.4,24.05,-0.20888157894736836,2017-10-02_2018-03-31,186
1536,2017-10-02,2018-03-31,144.0,124.0,-0.1388888888888889,2017-10-02_2018-03-31,169
9907,2017-10-02,2018-03-31,13.75,13.1,-0.0472727272727273,2017-10-02_2018-03-31,139
9940,2017-10-02,2018-03-31,32.3,43.1,0.3343653250773995,2017-10-02_2018-03-31,19
1504,2017-10-02,2018-03-31,27.65,24.55,-0.11211573236889685,2017-10-02_2018-03-31,161
1702,2017-10-02,2018-03-31,61.1,60.9,-0.003273322422258639,2017-10-02_2018-03-31,121
1477,2017-10-02,2018-03-31,132.5,137.5,0.03773584905660377,2017-10-02_2018-03-31,96
1589,2017-10-02,2018-03-31,75.8,102.5,0.35224274406332456,2017-10-02_2018-03-31,17
1707,2017-10-02,2018-03-31,181.0,248.5,0.3729281767955801,2017-10-02_2018-03-31,14
1476,2017-10-02,2018-03-31,385.0,342.0,-0.11168831168831168,2017-10-02_2018-03-31,160
2849,2017-10-02,2018-03-31,12.6,13.7,0.08730158730158727,2017-10-02_2018-03-31,70
4137,2017-10-02,2018-03-31,108.5,202.5,0.8663594470046083,2017-10-02_2018-03-31,3
1434,2017-10-02,2018-03-31,30.8,32.1,0.04220779220779223,2017-10-02_2018-03-31,93
2355,2017-10-02,2018-03-31,59.2,51.7,-0.12668918918918917,2017-10-02_2018-03-31,165
6414,2017-10-02,2018-03-31,447.0,495.5,0.10850111856823266,2017-10-02_2018-03-31,56
2231,2017-10-02,2018-03-31,362.0,396.0,0.09392265193370165,2017-10-02_2018-03-31,67
6409,2017-10-02,2018-03-31,558.0,554.0,-0.007168458781362007,2017-10-02_2018-03-31,122
2834,2017-10-02,2018-03-31,8.29,8.72,0.05186972255729813,2017-10-02_2018-03-31,86
2382,2017-10-02,2018-03-31,70.2,59.1,-0.15811965811965814,2017-10-02_2018-03-31,174
2845,2017-10-02,2018-03-31,9.45,9.84,0.04126984126984133,2017-10-02_2018-03-31,94
2867,2017-10-02,2018-03-31,15.25,15.5,0.01639344262295082,2017-10-02_2018-03-31,106
2379,2017-10-02,2018-03-31,108.0,130.0,0.2037037037037037,2017-10-02_2018-03-31,31
2880,2017-10-02,2018-03-31,16.5,17.6,0.06666666666666675,2017-10-02_2018-03-31,77
2881,2017-10-02,2018-03-31,47.45,50.2,0.05795574288724974,2017-10-02_2018-03-31,83
2377,2017-10-02,2018-03-31,65.8,95.2,0.44680851063829796,2017-10-02_2018-03-31,11
2882,2017-10-02,2018-03-31,48.3,52.5,0.0869565217391305,2017-10-02_2018-03-31,71
2883,2017-10-02,2018-03-31,9.18,10.3,0.12200435729847506,2017-10-02_2018-03-31,51
2376,2017-10-02,2018-03-31,38.6,66.8,0.7305699481865283,2017-10-02_2018-03-31,5
2884,2017-10-02,2018-03-31,18.15,19.55,0.07713498622589544,2017-10-02_2018-03-31,75
2885,2017-10-02,2018-03-31,13.1,13.35,0.019083969465648856,2017-10-02_2018-03-31,104
2371,2017-10-02,2018-03-31,12.65,22.25,0.758893280632411,2017-10-02_2018-03-31,4
2886,2017-10-02,2018-03-31,23.9,25.2,0.054393305439330575,2017-10-02_2018-03-31,85
2887,2017-10-02,2018-03-31,13.05,14.25,0.09195402298850569,2017-10-02_2018-03-31,68
2360,2017-10-02,2018-03-31,110.0,169.0,0.5363636363636364,2017-10-02_2018-03-31,8
2888,2017-10-02,2018-03-31,9.28,11.55,0.2446120689655174,2017-10-02_2018-03-31,23
2357,2017-10-02,2018-03-31,247.0,276.0,0.11740890688259109,2017-10-02_2018-03-31,54
2890,2017-10-02,2018-03-31,9.11,10.35,0.1361141602634468,2017-10-02_2018-03-31,43
2891,2017-10-02,2018-03-31,19.05,21.2,0.11286089238845136,2017-10-02_2018-03-31,55
2823,2017-10-02,2018-03-31,28.7,30.05,0.047038327526132455,2017-10-02_2018-03-31,89
2356,2017-10-02,2018-03-31,23.15,23.15,0.0,2017-10-02_2018-03-31,117
2383,2017-10-02,2018-03-31,149.0,93.8,-0.3704697986577181,2017-10-02_2018-03-31,194
2385,2017-10-02,2018-03-31,71.9,75.1,0.04450625869262849,2017-10-02_2018-03-31,91
2454,2017-10-02,2018-03-31,288.0,340.5,0.18229166666666666,2017-10-02_2018-03-31,34
2449,2017-10-02,2018-03-31,30.55,30.5,-0.0016366612111293195,2017-10-02_2018-03-31,118
2474,2017-10-02,2018-03-31,313.0,356.0,0.13738019169329074,2017-10-02_2018-03-31,42
2448,2017-10-02,2018-03-31,39.0,42.7,0.09487179487179495,2017-10-02_2018-03-31,66
2492,2017-10-02,2018-03-31,79.0,120.0,0.5189873417721519,2017-10-02_2018-03-31,9
2498,2017-10-02,2018-03-31,74.3,68.1,-0.08344549125168241,2017-10-02_2018-03-31,152
2439,2017-10-02,2018-03-31,200.0,168.5,-0.1575,2017-10-02_2018-03-31,173
2542,2017-10-02,2018-03-31,40.25,45.15,0.12173913043478257,2017-10-02_2018-03-31,52
2603,2017-10-02,2018-03-31,18.1,15.15,-0.1629834254143647,2017-10-02_2018-03-31,175
2412,2017-10-02,2018-03-31,103.5,113.0,0.09178743961352658,2017-10-02_2018-03-31,69
2606,2017-10-02,2018-03-31,33.85,35.3,0.04283604135893636,2017-10-02_2018-03-31,92
2610,2017-10-02,2018-03-31,11.45,10.8,-0.05676855895196495,2017-10-02_2018-03-31,143
2409,2017-10-02,2018-03-31,12.15,13.6,0.11934156378600817,2017-10-02_2018-03-31,53
2615,2017-10-02,2018-03-31,18.5,17.95,-0.02972972972972977,2017-10-02_2018-03-31,133
2618,2017-10-02,2018-03-31,14.9,15.05,0.010067114093959755,2017-10-02_2018-03-31,113
2408,2017-10-02,2018-03-31,90.7,92.0,0.014332965821389163,2017-10-02_2018-03-31,110
2633,2017-10-02,2018-03-31,24.2,22.4,-0.07438016528925623,2017-10-02_2018-03-31,150
2723,2017-10-02,2018-03-31,328.5,375.0,0.1415525114155251,2017-10-02_2018-03-31,41
2395,2017-10-02,2018-03-31,213.5,210.0,-0.01639344262295082,2017-10-02_2018-03-31,126
2801,2017-10-02,2018-03-31,16.35,16.95,0.03669724770642188,2017-10-02_2018-03-31,97
2809,2017-10-02,2018-03-31,32.25,37.0,0.14728682170542637,2017-10-02_2018-03-31,40
2812,2017-10-02,2018-03-31,9.58,10.2,0.06471816283924835,2017-10-02_2018-03-31,79
1102,2017-10-02,2018-03-31,26.9,28.55,0.06133828996282536,2017-10-02_2018-03-31,81
2892,2017-10-02,2018-03-31,19.5,20.3,0.04102564102564106,2017-10-02_2018-03-31,95
2354,2017-10-02,2018-03-31,88.1,79.6,-0.09648127128263338,2017-10-02_2018-03-31,156
2325,2017-10-02,2018-03-31,48.0,50.8,0.05833333333333327,2017-10-02_2018-03-31,82
4915,2017-10-02,2018-03-31,74.7,62.5,-0.1633199464524766,2017-10-02_2018-03-31,176
2324,2017-10-02,2018-03-31,21.45,19.95,-0.06993006993006994,2017-10-02_2018-03-31,148
4938,2017-10-02,2018-03-31,81.7,73.0,-0.1064871481028152,2017-10-02_2018-03-31,159
4943,2017-10-02,2018-03-31,221.0,301.5,0.36425339366515835,2017-10-02_2018-03-31,15
2317,2017-10-02,2018-03-31,107.0,88.5,-0.17289719626168223,2017-10-02_2018-03-31,181
4958,2017-10-02,2018-03-31,63.2,68.5,0.08386075949367083,2017-10-02_2018-03-31,73
5264,2017-10-02,2018-03-31,101.0,86.2,-0.1465346534653465,2017-10-02_2018-03-31,170
2313,2017-10-02,2018-03-31,35.3,30.05,-0.14872521246458914,2017-10-02_2018-03-31,171
5522,2017-10-02,2018-03-31,33.5,32.9,-0.017910447761194073,2017-10-02_2018-03-31,127
5871,2017-10-02,2018-03-31,76.1,103.5,0.3600525624178713,2017-10-02_2018-03-31,16
2311,2017-10-02,2018-03-31,37.2,42.0,0.12903225806451604,2017-10-02_2018-03-31,49
5880,2017-10-02,2018-03-31,15.65,17.2,0.0990415335463258,2017-10-02_2018-03-31,61
6116,2017-10-02,2018-03-31,12.15,10.0,-0.1769547325102881,2017-10-02_2018-03-31,182
2308,2017-10-02,2018-03-31,154.5,130.5,-0.1553398058252427,2017-10-02_2018-03-31,172
6176,2017-10-02,2018-03-31,71.7,71.9,0.0027894002789400673,2017-10-02_2018-03-31,114
6239,2017-10-02,2018-03-31,89.7,91.7,0.02229654403567447,2017-10-02_2018-03-31,103
2303,2017-10-02,2018-03-31,15.15,15.5,0.02310231023102308,2017-10-02_2018-03-31,102
6269,2017-10-02,2018-03-31,119.5,99.2,-0.16987447698744768,2017-10-02_2018-03-31,178
2301,2017-10-02,2018-03-31,44.15,41.4,-0.0622876557191393,2017-10-02_2018-03-31,144
6285,2017-10-02,2018-03-31,89.2,77.7,-0.12892376681614348,2017-10-02_2018-03-31,166
4904,2017-10-02,2018-03-31,72.3,78.2,0.08160442600276634,2017-10-02_2018-03-31,74
2912,2017-10-02,2018-03-31,254.0,294.0,0.15748031496062992,2017-10-02_2018-03-31,38
3706,2017-10-02,2018-03-31,36.6,34.2,-0.06557377049180324,2017-10-02_2018-03-31,146
3702,2017-10-02,2018-03-31,40.55,38.3,-0.05548705302096178,2017-10-02_2018-03-31,142
2915,2017-10-02,2018-03-31,46.1,56.4,0.22342733188720168,2017-10-02_2018-03-31,26
3008,2017-10-02,2018-03-31,5455.0,3350.0,-0.38588450962419796,2017-10-02_2018-03-31,195
2353,2017-10-02,2018-03-31,15.3,24.7,0.6143790849673202,2017-10-02_2018-03-31,7
3019,2017-10-02,2018-03-31,116.0,102.5,-0.11637931034482758,2017-10-02_2018-03-31,163
3034,2017-10-02,2018-03-31,114.5,132.5,0.1572052401746725,2017-10-02_2018-03-31,39
2352,2017-10-02,2018-03-31,21.65,22.0,0.016166281755196372,2017-10-02_2018-03-31,107
3044,2017-10-02,2018-03-31,106.0,98.0,-0.07547169811320754,2017-10-02_2018-03-31,151
3045,2017-10-02,2018-03-31,108.5,110.0,0.013824884792626729,2017-10-02_2018-03-31,111
2347,2017-10-02,2018-03-31,36.4,43.5,0.1950549450549451,2017-10-02_2018-03-31,33
3189,2017-10-02,2018-03-31,73.6,55.8,-0.2418478260869565,2017-10-02_2018-03-31,189
3231,2017-10-02,2018-03-31,24.95,24.9,-0.0020040080160320926,2017-10-02_2018-03-31,119
2345,2017-10-02,2018-03-31,99.5,96.6,-0.029145728643216136,2017-10-02_2018-03-31,131
3406,2017-10-02,2018-03-31,402.5,308.5,-0.23354037267080746,2017-10-02_2018-03-31,188
2344,2017-10-02,2018-03-31,27.35,19.55,-0.28519195612431447,2017-10-02_2018-03-31,190
3443,2017-10-02,2018-03-31,226.5,318.0,0.40397350993377484,2017-10-02_2018-03-31,12
3481,2017-10-02,2018-03-31,14.3,13.1,-0.08391608391608399,2017-10-02_2018-03-31,154
2337,2017-10-02,2018-03-31,48.35,53.2,0.1003102378490176,2017-10-02_2018-03-31,60
3532,2017-10-02,2018-03-31,106.5,117.5,0.10328638497652583,2017-10-02_2018-03-31,58
3673,2017-10-02,2018-03-31,103.5,72.8,-0.29661835748792276,2017-10-02_2018-03-31,191
2330,2017-10-02,2018-03-31,220.5,247.5,0.12244897959183673,2017-10-02_2018-03-31,50
3682,2017-10-02,2018-03-31,10.2,9.14,-0.10392156862745086,2017-10-02_2018-03-31,157
2327,2017-10-02,2018-03-31,213.0,522.0,1.4507042253521127,2017-10-02_2018-03-31,2
6213,2017-10-02,2018-03-31,59.1,71.9,0.21658206429780041,2017-10-02_2018-03-31,29
2451,2017-10-02,2018-03-31,87.7,86.4,-0.014823261117445806,2017-10-02_2018-03-31,125
1101,2017-11-01,2018-04-30,33.6,40.85,0.2157738095238095,2017-11-01_2018-04-30,21
1710,2017-11-01,2018-04-30,25.9,32.0,0.23552123552123558,2017-11-01_2018-04-30,19
2015,2017-11-01,2018-04-30,52.1,59.8,0.14779270633397304,2017-11-01_2018-04-30,33
1907,2017-11-01,2018-04-30,11.9,12.7,0.06722689075630243,2017-11-01_2018-04-30,66
2006,2017-11-01,2018-04-30,24.4,24.65,0.010245901639344263,2017-11-01_2018-04-30,96
2002,2017-11-01,2018-04-30,24.5,23.5,-0.04081632653061224,2017-11-01_2018-04-30,120
2101,2017-11-01,2018-04-30,27.25,25.0,-0.08256880733944955,2017-11-01_2018-04-30,137
2206,2017-11-01,2018-04-30,22.0,21.2,-0.0363636363636364,2017-11-01_2018-04-30,117
1909,2017-11-01,2018-04-30,44.6,34.75,-0.22085201793721976,2017-11-01_2018-04-30,171
