stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank
1605,2018-02-01,2018-04-30,12.08,14.47,201802-201805,0.1978476821192053,46.15728776239562,winner,6.0
2049,2018-02-01,2018-04-30,289.82,349.65,201802-201805,0.2064384790559657,46.8038888419178,winner,4.0
2207,2018-02-01,2018-04-30,310.57,243.04,201802-201805,-0.2174389026628457,14.900030023928505,loser,138.0
2231,2018-02-01,2018-04-30,183.36,236.14,201802-201805,0.2878490401396159,52.9313944818131,winner,2.0
2303,2018-02-01,2018-04-30,9.54,10.6,201802-201805,0.1111111111111111,39.628910842217216,winner,11.0
2308,2018-02-01,2018-04-30,118.61,87.15,201802-201805,-0.265239018632493,11.302272235590577,loser,143.0
2327,2018-02-01,2018-04-30,254.07,412.69,201802-201805,0.6243161333490771,78.25616787530106,winner,1.0
2344,2018-02-01,2018-04-30,19.3,14.65,201802-201805,-0.2409326424870466,13.131733363657297,loser,141.0
2383,2018-02-01,2018-04-30,83.99,57.04,201802-201805,-0.3208715323252767,7.114995586510391,loser,147.0
2408,2018-02-01,2018-04-30,60.37,69.15,201802-201805,0.1454364750703993,42.212468287987456,winner,8.0
2439,2018-02-01,2018-04-30,126.19,92.54,201802-201805,-0.2666613836278627,11.195215492397736,loser,144.0
2448,2018-02-01,2018-04-30,51.54,39.4,201802-201805,-0.2355452076057431,13.537227898768487,loser,140.0
2454,2018-02-01,2018-04-30,208.46,230.87,201802-201805,0.1075026383958553,39.357312948530925,winner,14.0
2723,2018-02-01,2018-04-30,304.25,244.19,201802-201805,-0.1974034511092851,16.40803268056352,loser,136.0
2888,2018-02-01,2018-04-30,8.39,9.58,201802-201805,0.1418355184743741,41.94143610791819,winner,9.0
2915,2018-02-01,2018-04-30,41.43,46.5,201802-201805,0.1223750905141202,40.476713589193544,winner,10.0
3037,2018-02-01,2018-04-30,17.83,14.19,201802-201805,-0.2041503084688726,15.900218878863237,loser,137.0
3673,2018-02-01,2018-04-30,89.11,57.24,201802-201805,-0.3576478509707103,4.34696282866053,loser,148.0
4915,2018-02-01,2018-04-30,54.15,40.0,201802-201805,-0.2613111726685134,11.597908305119628,loser,142.0
5264,2018-02-01,2018-04-30,97.99,67.48,201802-201805,-0.3113583018675374,7.831025208558143,loser,146.0
5871,2018-02-01,2018-04-30,62.62,69.37,201802-201805,0.107793037368253,39.379170325725,winner,12.0
6116,2018-02-01,2018-04-30,8.67,6.64,201802-201805,-0.2341407151095732,13.642939437626803,loser,139.0
6269,2018-02-01,2018-04-30,80.08,56.09,201802-201805,-0.2995754245754245,8.717883695965321,loser,145.0
6285,2018-02-01,2018-04-30,62.58,50.79,201802-201805,-0.1883988494726749,17.085779481210743,loser,135.0
6446,2018-02-01,2018-04-30,146.18,175.61,201802-201805,0.2013271309344644,46.41917445074949,winner,5.0
9933,2018-02-01,2018-04-30,31.43,34.81,201802-201805,0.1075405663378938,39.36016766020048,winner,13.0
9941,2018-02-01,2018-04-30,48.51,56.2,201802-201805,0.1585240156668729,43.19752449875168,winner,7.0
1101,2018-03-01,2018-05-31,20.1,23.68,201803-201806,0.1781094527363183,12.456506950206583,winner,10.0
1102,2018-03-01,2018-05-31,18.8,22.03,201803-201806,0.1718085106382978,12.280396089611473,winner,12.0
1476,2018-03-01,2018-05-31,250.47,300.57,201803-201806,0.2000239549646664,13.069015649208954,winner,7.0
1605,2018-03-01,2018-05-31,12.79,17.9,201803-201806,0.3995308835027365,18.6452193871491,winner,2.0
2049,2018-03-01,2018-05-31,294.09,330.22,201803-201806,0.1228535482335341,10.91210855016358,winner,14.0
2303,2018-03-01,2018-05-31,9.28,11.03,201803-201806,0.1885775862068965,12.749090498134624,winner,8.0
2308,2018-03-01,2018-05-31,112.56,89.57,201803-201806,-0.2042466240227435,1.7696831888896334,loser,138.0
2327,2018-03-01,2018-05-31,227.74,625.95,201803-201806,1.748529024325986,56.34961657502673,winner,1.0
2337,2018-03-01,2018-05-31,33.44,38.49,201803-201806,0.1510167464114833,11.699267833818544,winner,13.0
2345,2018-03-01,2018-05-31,97.11,71.93,201803-201806,-0.2592935845947893,0.2311247560905807,loser,146.0
2347,2018-03-01,2018-05-31,25.07,30.74,201803-201806,0.2261667331471878,13.799704345033865,winner,6.0
2377,2018-03-01,2018-05-31,63.97,88.95,201803-201806,0.3904955447866188,18.39268234549565,winner,3.0
2408,2018-03-01,2018-05-31,58.52,74.05,201803-201806,0.2653793574846205,14.895694263815612,winner,5.0
2439,2018-03-01,2018-05-31,121.15,98.6,201803-201806,-0.1861328931077178,2.275960613821942,loser,137.0
2448,2018-03-01,2018-05-31,51.54,39.26,201803-201806,-0.2382615444315095,0.8189687063452151,loser,143.0
2723,2018-03-01,2018-05-31,287.9,221.08,201803-201806,-0.2320944772490447,0.9913377730587356,loser,141.0
2915,2018-03-01,2018-05-31,41.83,49.41,201803-201806,0.1812096581400908,12.543157459477491,winner,9.0
3044,2018-03-01,2018-05-31,69.98,57.34,201803-201806,-0.1806230351529008,2.4299607317542224,loser,135.0
3443,2018-03-01,2018-05-31,273.79,225.22,201803-201806,-0.1773987362577158,2.5200796448331535,loser,133.0
3532,2018-03-01,2018-05-31,202.69,260.38,201803-201806,0.2846218363017416,15.433520108228777,winner,4.0
3702,2018-03-01,2018-05-31,27.1,31.78,201803-201806,0.1726937269372693,12.305137818990906,winner,11.0
4915,2018-03-01,2018-05-31,48.93,38.55,201803-201806,-0.2121397915389332,1.5490697468879635,loser,139.0
5264,2018-03-01,2018-05-31,90.59,69.52,201803-201806,-0.232586378187438,0.9775891786040745,loser,142.0
6176,2018-03-01,2018-05-31,46.57,35.32,201803-201806,-0.2415718273566673,0.7264465460565206,loser,144.0
6269,2018-03-01,2018-05-31,82.6,62.34,201803-201806,-0.245278450363196,0.6228467101230216,loser,145.0
8454,2018-03-01,2018-05-31,132.34,102.53,201803-201806,-0.2252531358621732,1.1825527533781683,loser,140.0
8464,2018-03-01,2018-05-31,220.52,180.6,201803-201806,-0.1810266642481408,2.4186793287166877,loser,136.0
9921,2018-03-01,2018-05-31,130.13,106.73,201803-201806,-0.1798201798201797,2.452400478284079,loser,134.0
