Stock_id,Combination,Start_Date,End_Date,Start_Price,End_Price,Return,RT_Percentile_Rank,Remark,RT_Rank,RT_6M_After
2382,201605-201610,2016-05-03,2016-10-31,52.5,64.0,0.219047619047619,0.8241206030150754,,35.0,
2845,201605-201610,2016-05-03,2016-10-31,9.29,8.98,-0.0333692142088265,0.2412060301507537,,151.0,
2867,201605-201610,2016-05-03,2016-10-31,15.25,15.2,-0.0032786885245902,0.3417085427135678,,131.0,
2379,201605-201610,2016-05-03,2016-10-31,91.3,107.0,0.171960569550931,0.7788944723618091,,44.0,
2880,201605-201610,2016-05-03,2016-10-31,15.8,16.05,0.0158227848101265,0.4221105527638191,,115.0,
2881,201605-201610,2016-05-03,2016-10-31,38.95,44.8,0.1501925545571243,0.7336683417085427,,53.0,
2377,201605-201610,2016-05-03,2016-10-31,51.2,90.9,0.775390625,0.984924623115578,Winner,3.0,-0.3202247191011236
2882,201605-201610,2016-05-03,2016-10-31,36.25,40.95,0.1296551724137931,0.6934673366834171,,61.0,
2883,201605-201610,2016-05-03,2016-10-31,8.12,7.91,-0.0258620689655171,0.2562814070351759,,148.0,
2376,201605-201610,2016-05-03,2016-10-31,33.95,41.55,0.2238586156111927,0.8291457286432161,,34.0,
2884,201605-201610,2016-05-03,2016-10-31,17.7,17.95,0.0141242937853107,0.414572864321608,,116.0,
2885,201605-201610,2016-05-03,2016-10-31,10.65,11.8,0.107981220657277,0.6331658291457286,,73.0,
2371,201605-201610,2016-05-03,2016-10-31,4.97,8.31,0.6720321931589539,0.9748743718592964,Winner,5.0,0.3426488456865127
2886,201605-201610,2016-05-03,2016-10-31,23.1,21.6,-0.0649350649350649,0.135678391959799,,172.0,
2887,201605-201610,2016-05-03,2016-10-31,12.0,11.55,-0.0374999999999999,0.2211055276381909,,155.0,
2360,201605-201610,2016-05-03,2016-10-31,72.0,80.1,0.1124999999999999,0.6432160804020101,,71.0,
2888,201605-201610,2016-05-03,2016-10-31,6.49,6.85,0.0554699537750384,0.5175879396984925,,96.0,
2357,201605-201610,2016-05-03,2016-10-31,274.0,276.5,0.0091240875912408,0.3969849246231156,,120.0,
2890,201605-201610,2016-05-03,2016-10-31,9.53,9.11,-0.0440713536201469,0.185929648241206,,162.0,
2891,201605-201610,2016-05-03,2016-10-31,16.5,17.0,0.0303030303030303,0.4623115577889447,,107.0,
2823,201605-201610,2016-05-03,2016-10-31,24.25,29.15,0.202061855670103,0.8090452261306532,,38.0,
2356,201605-201610,2016-05-03,2016-10-31,20.7,24.7,0.1932367149758454,0.7989949748743719,,40.0,
2383,201605-201610,2016-05-03,2016-10-31,57.6,88.1,0.5295138888888887,0.9547738693467336,Winner,9.0,0.386651323360184
2385,201605-201610,2016-05-03,2016-10-31,76.1,80.8,0.0617608409986859,0.5376884422110553,,92.0,
2454,201605-201610,2016-05-03,2016-10-31,211.0,240.0,0.1374407582938388,0.7085427135678392,,58.0,
2449,201605-201610,2016-05-03,2016-10-31,27.45,27.75,0.0109289617486339,0.4070351758793969,,118.0,
2474,201605-201610,2016-05-03,2016-10-31,220.0,247.5,0.125,0.6633165829145728,,67.0,
2448,201605-201610,2016-05-03,2016-10-31,20.55,21.5,0.046228710462287,0.4974874371859296,,100.0,
2492,201605-201610,2016-05-03,2016-10-31,27.2,38.3,0.4080882352941176,0.9346733668341708,Winner,13.0,0.4896907216494846
2498,201605-201610,2016-05-03,2016-10-31,81.8,92.4,0.1295843520782397,0.6884422110552764,,62.0,
2439,201605-201610,2016-05-03,2016-10-31,64.0,122.0,0.90625,0.9899497487437184,Winner,2.0,0.4435483870967742
2542,201605-201610,2016-05-03,2016-10-31,46.8,46.75,-0.001068376068376,0.3517587939698492,,129.0,
2603,201605-201610,2016-05-03,2016-10-31,11.8,11.8,0.0,0.3592964824120603,,127.0,
2412,201605-201610,2016-05-03,2016-10-31,110.5,108.0,-0.0226244343891402,0.2763819095477386,,144.0,
2606,201605-201610,2016-05-03,2016-10-31,25.6,21.9,-0.1445312500000001,0.0653266331658291,Loser,186.0,0.3981693363844393
2610,201605-201610,2016-05-03,2016-10-31,10.55,9.55,-0.0947867298578199,0.1055276381909547,,178.0,
2409,201605-201610,2016-05-03,2016-10-31,9.02,12.0,0.3303769401330377,0.9045226130653268,Winner,19.0,0.0285714285714285
2615,201605-201610,2016-05-03,2016-10-31,17.35,15.55,-0.1037463976945245,0.0954773869346733,Loser,180.0,0.0844155844155843
2618,201605-201610,2016-05-03,2016-10-31,15.75,15.2,-0.0349206349206349,0.2311557788944723,,153.0,
2408,201605-201610,2016-05-03,2016-10-31,37.4,40.95,0.0949197860962568,0.6080402010050251,,78.0,
2633,201605-201610,2016-05-03,2016-10-31,15.5,20.85,0.3451612903225807,0.9095477386934674,Winner,18.0,0.144607843137255
2723,201605-201610,2016-05-03,2016-10-31,273.0,283.0,0.0366300366300366,0.4773869346733668,,104.0,
2395,201605-201610,2016-05-03,2016-10-31,229.5,257.0,0.1198257080610021,0.6582914572864321,,68.0,
2801,201605-201610,2016-05-03,2016-10-31,16.6,16.15,-0.0271084337349399,0.2512562814070351,,149.0,
2809,201605-201610,2016-05-03,2016-10-31,22.35,25.85,0.1565995525727069,0.7537688442211056,,49.0,
2812,201605-201610,2016-05-03,2016-10-31,9.09,8.99,-0.0110011001100109,0.3165829145728643,,136.0,
1102,201605-201610,2016-05-03,2016-10-31,28.65,27.55,-0.038394415357766,0.2110552763819095,,157.0,
2892,201605-201610,2016-05-03,2016-10-31,16.25,16.55,0.0184615384615385,0.4371859296482412,,112.0,
2354,201605-201610,2016-05-03,2016-10-31,66.8,91.6,0.3712574850299401,0.9246231155778896,Winner,15.0,0.0109890109890109
2325,201605-201610,2016-05-03,2016-10-31,46.5,47.75,0.0268817204301075,0.4522613065326633,,109.0,
4915,201605-201610,2016-05-03,2016-10-31,37.0,50.0,0.3513513513513513,0.914572864321608,Winner,17.0,-0.0137254901960784
2324,201605-201610,2016-05-03,2016-10-31,18.65,18.8,0.0080428954423593,0.3819095477386934,,123.0,
4938,201605-201610,2016-05-03,2016-10-31,67.0,85.0,0.2686567164179104,0.8492462311557789,,30.0,
4943,201605-201610,2016-05-03,2016-10-31,43.16,71.44,0.6552363299351252,0.964824120603015,Winner,7.0,0.7822333611807297
2317,201605-201610,2016-05-03,2016-10-31,75.6,85.3,0.1283068783068783,0.678391959798995,,64.0,
4958,201605-201610,2016-05-03,2016-10-31,66.6,71.9,0.0795795795795797,0.5829145728643216,,83.0,
5264,201605-201610,2016-05-03,2016-10-31,139.5,101.5,-0.2724014336917563,0.0201005025125628,Loser,195.0,-0.1094527363184079
2313,201605-201610,2016-05-03,2016-10-31,17.4,16.65,-0.043103448275862,0.1909547738693467,,161.0,
5522,201605-201610,2016-05-03,2016-10-31,37.65,36.3,-0.0358565737051793,0.2261306532663316,,154.0,
5871,201605-201610,2016-05-03,2016-10-31,53.4,54.6,0.0224719101123596,0.4472361809045226,,110.0,
2311,201605-201610,2016-05-03,2016-10-31,31.05,37.1,0.1948470209339774,0.8040201005025126,,39.0,
5880,201605-201610,2016-05-03,2016-10-31,14.15,13.85,-0.0212014134275618,0.2864321608040201,,142.0,
6116,201605-201610,2016-05-03,2016-10-31,3.67,7.91,1.1553133514986378,1.0,Exclude,,
2308,201605-201610,2016-05-03,2016-10-31,146.0,166.5,0.1404109589041096,0.7185929648241206,,56.0,
6176,201605-201610,2016-05-03,2016-10-31,47.2,53.3,0.1292372881355931,0.6834170854271356,,63.0,
6239,201605-201610,2016-05-03,2016-10-31,65.1,90.1,0.3840245775729647,0.9296482412060302,Winner,14.0,0.0628507295173962
2303,201605-201610,2016-05-03,2016-10-31,11.65,11.75,0.0085836909871244,0.3919597989949748,,121.0,
6269,201605-201610,2016-05-03,2016-10-31,72.5,89.9,0.24,0.8391959798994975,,32.0,
2301,201605-201610,2016-05-03,2016-10-31,37.5,45.3,0.2079999999999999,0.8190954773869347,,36.0,
6285,201605-201610,2016-05-03,2016-10-31,83.1,87.9,0.0577617328519857,0.5276381909547738,,94.0,
4904,201605-201610,2016-05-03,2016-10-31,74.0,74.6,0.008108108108108,0.3869346733668342,,122.0,
2912,201605-201610,2016-05-03,2016-10-31,224.0,236.0,0.0535714285714285,0.5125628140703518,,97.0,
3706,201605-201610,2016-05-03,2016-10-31,22.5,29.9,0.3288888888888888,0.8994974874371859,Winner,20.0,0.0634390651085142
3702,201605-201610,2016-05-03,2016-10-31,34.4,37.0,0.0755813953488372,0.5628140703517588,,87.0,
2915,201605-201610,2016-05-03,2016-10-31,44.05,50.9,0.1555051078320091,0.7437185929648241,,51.0,
3008,201605-201610,2016-05-03,2016-10-31,2295.0,3735.0,0.6274509803921569,0.9597989949748744,Winner,8.0,0.373972602739726
2353,201605-201610,2016-05-03,2016-10-31,11.2,14.5,0.2946428571428572,0.8743718592964824,,25.0,
3019,201605-201610,2016-05-03,2016-10-31,23.35,29.1,0.2462526766595288,0.8442211055276382,,31.0,
3034,201605-201610,2016-05-03,2016-10-31,110.0,118.5,0.0772727272727272,0.5728643216080402,,85.0,
2352,201605-201610,2016-05-03,2016-10-31,10.05,13.3,0.3233830845771144,0.8894472361809045,,22.0,
3044,201605-201610,2016-05-03,2016-10-31,58.5,74.7,0.276923076923077,0.8592964824120602,,28.0,
3045,201605-201610,2016-05-03,2016-10-31,107.5,110.5,0.027906976744186,0.457286432160804,,108.0,
2347,201605-201610,2016-05-03,2016-10-31,31.3,33.7,0.0766773162939297,0.5678391959798995,,86.0,
3189,201605-201610,2016-05-03,2016-10-31,62.3,72.9,0.1701444622792939,0.7738693467336684,,45.0,
3231,201605-201610,2016-05-03,2016-10-31,18.7,23.8,0.2727272727272728,0.8542713567839196,,29.0,
2345,201605-201610,2016-05-03,2016-10-31,29.3,50.4,0.720136518771331,0.9798994974874372,Winner,4.0,0.3866396761133603
3406,201605-201610,2016-05-03,2016-10-31,44.8,50.4,0.125,0.6683417085427136,,66.0,
2344,201605-201610,2016-05-03,2016-10-31,8.6,9.92,0.1534883720930233,0.7386934673366834,,52.0,
3443,201605-201610,2016-05-03,2016-10-31,73.5,80.5,0.0952380952380952,0.6180904522613065,,76.0,
3481,201605-201610,2016-05-03,2016-10-31,9.8,10.65,0.0867346938775509,0.5979899497487438,,80.0,
2337,201605-201610,2016-05-03,2016-10-31,3.35,4.37,0.3044776119402985,0.8793969849246231,,24.0,
3532,201605-201610,2016-05-03,2016-10-31,30.95,35.25,0.1389337641357027,0.7135678391959799,,57.0,
3673,201605-201610,2016-05-03,2016-10-31,68.2,50.5,-0.2595307917888563,0.0251256281407035,Loser,194.0,1.0809248554913296
2330,201605-201610,2016-05-03,2016-10-31,147.5,188.5,0.2779661016949152,0.864321608040201,,27.0,
3682,201605-201610,2016-05-03,2016-10-31,10.15,10.15,0.0,0.3592964824120603,,127.0,
2327,201605-201610,2016-05-03,2016-10-31,52.7,63.6,0.206831119544592,0.8140703517587939,,37.0,
6213,201605-201610,2016-05-03,2016-10-31,30.15,34.2,0.1343283582089553,0.6984924623115578,,60.0,
2451,201605-201610,2016-05-03,2016-10-31,90.6,87.2,-0.0375275938189844,0.2160804020100502,,156.0,
1101,201606-201611,2016-06-01,2016-11-30,29.9,36.85,0.2324414715719064,0.8781725888324873,,24.0,
1710,201606-201611,2016-06-01,2016-11-30,19.85,22.2,0.1183879093198991,0.6802030456852792,,63.0,
2015,201606-201611,2016-06-01,2016-11-30,44.65,45.3,0.0145576707726763,0.482233502538071,,102.0,
1907,201606-201611,2016-06-01,2016-11-30,9.78,9.61,-0.0173824130879345,0.3807106598984771,,122.0,
2006,201606-201611,2016-06-01,2016-11-30,18.95,21.8,0.1503957783641162,0.751269035532995,,49.0,
2002,201606-201611,2016-06-01,2016-11-30,20.95,25.0,0.1933174224343676,0.8324873096446701,,33.0,
2101,201606-201611,2016-06-01,2016-11-30,26.9,29.3,0.0892193308550186,0.649746192893401,,69.0,
2206,201606-201611,2016-06-01,2016-11-30,21.4,21.05,-0.0163551401869157,0.3857868020304568,,121.0,
1909,201606-201611,2016-06-01,2016-11-30,13.25,16.2,0.2226415094339622,0.8527918781725888,,29.0,
2362,201606-201611,2016-06-01,2016-11-30,27.85,27.8,-0.0017953321364452,0.4213197969543147,,114.0,
1507,201606-201611,2016-06-01,2016-11-30,47.7,44.65,-0.0639412997903564,0.2081218274111675,,156.0,
1802,201606-201611,2016-06-01,2016-11-30,13.75,13.5,-0.0181818181818181,0.3756345177664975,,123.0,
2393,201606-201611,2016-06-01,2016-11-30,46.95,46.5,-0.0095846645367412,0.4010152284263959,,118.0,
1789,201606-201611,2016-06-01,2016-11-30,46.55,39.5,-0.1514500537056927,0.0761421319796954,Loser,182.0,0.0392405063291138
2501,201606-201611,2016-06-01,2016-11-30,13.85,18.6,0.3429602888086644,0.9238578680203046,Winner,15.0,0.0267379679144385
2511,201606-201611,2016-06-01,2016-11-30,11.5,10.8,-0.0608695652173912,0.2182741116751269,,154.0,
1723,201606-201611,2016-06-01,2016-11-30,110.0,111.0,0.009090909090909,0.4517766497461929,,108.0,
2609,201606-201611,2016-06-01,2016-11-30,7.9,5.75,-0.2721518987341772,0.0304568527918781,Loser,191.0,1.2799295774647887
2707,201606-201611,2016-06-01,2016-11-30,189.5,170.5,-0.100263852242744,0.1319796954314721,,171.0,
1722,201606-201611,2016-06-01,2016-11-30,43.25,40.55,-0.0624277456647399,0.2131979695431472,,155.0,
2727,201606-201611,2016-06-01,2016-11-30,119.0,138.0,0.1596638655462184,0.766497461928934,,46.0,
2392,201606-201611,2016-06-01,2016-11-30,41.55,36.0,-0.1335740072202165,0.0862944162436548,Loser,180.0,0.1811894882434302
2049,201606-201611,2016-06-01,2016-11-30,140.5,132.5,-0.0569395017793594,0.2385786802030456,,150.0,
1440,201606-201611,2016-06-01,2016-11-30,12.85,12.3,-0.0428015564202333,0.2791878172588832,,142.0,
9945,201606-201611,2016-06-01,2016-11-30,37.4,38.1,0.018716577540107,0.5076142131979695,,97.0,
2227,201606-201611,2016-06-01,2016-11-30,215.0,200.0,-0.0697674418604651,0.2030456852791878,,157.0,
6452,201606-201611,2016-06-01,2016-11-30,367.0,420.5,0.1457765667574931,0.7360406091370558,,52.0,
6456,201606-201611,2016-06-01,2016-11-30,91.8,91.4,-0.0043572984749454,0.4111675126903553,,116.0,
2207,201606-201611,2016-06-01,2016-11-30,314.5,366.5,0.1653418124006359,0.7766497461928934,,44.0,
6505,201606-201611,2016-06-01,2016-11-30,87.9,107.5,0.222980659840728,0.8578680203045685,,28.0,
8454,201606-201611,2016-06-01,2016-11-30,229.5,194.5,-0.1525054466230936,0.065989847715736,Loser,184.0,0.1839378238341968
2204,201606-201611,2016-06-01,2016-11-30,24.0,26.8,0.1166666666666667,0.6751269035532995,,64.0,
8464,201606-201611,2016-06-01,2016-11-30,286.5,357.0,0.2460732984293193,0.8934010152284264,,21.0,
9904,201606-201611,2016-06-01,2016-11-30,43.55,39.85,-0.0849598163030997,0.1624365482233502,,165.0,
2201,201606-201611,2016-06-01,2016-11-30,27.85,27.65,-0.007181328545781,0.4060913705583756,,117.0,
9910,201606-201611,2016-06-01,2016-11-30,136.5,119.5,-0.1245421245421245,0.1015228426395939,Loser,177.0,-0.0526315789473684
9914,201606-201611,2016-06-01,2016-11-30,147.0,139.5,-0.0510204081632653,0.2538071065989847,,147.0,
2106,201606-201611,2016-06-01,2016-11-30,52.0,46.4,-0.1076923076923077,0.1269035532994923,,172.0,
9917,201606-201611,2016-06-01,2016-11-30,90.0,87.0,-0.0333333333333333,0.3401015228426396,,130.0,
2105,201606-201611,2016-06-01,2016-11-30,67.7,60.0,-0.1137370753323486,0.1116751269035533,,175.0,
9921,201606-201611,2016-06-01,2016-11-30,197.0,190.0,-0.0355329949238578,0.3248730964467005,,133.0,
