"編號","證券代號","證券名稱","累計次數","注意交易資訊","日期","收盤價","本益比",
"155","2359","所羅門","16",="01月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.84%，且01月07日當日沖銷成交量占該日總成交量比率72.32%﹝第十三款﹞","114.01.08","161.50    ","-----     ",
"155","2365","昆盈","16",="01月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.69%，且01月07日當日沖銷成交量占該日總成交量比率70.69%﹝第十三款﹞","114.01.08","45.50     ","85.85     ",
"155","2374","佳能","16",="01月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率69.80%，且01月07日當日沖銷成交量占該日總成交量比率69.21%﹝第十三款﹞","114.01.08","64.20     ","38.91     ",
"155","2466","冠西電","16","最近三十個營業日起迄兩個營業日之收盤價漲幅達154.59% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達140.33% ﹝第二款﹞。","114.01.08","85.80     ","-----     ",
"155","3041","揚智","16","最近六個營業日之累積週轉率為50.73%。且01月08日之週轉率為19.85%﹝第十款﹞。","114.01.08","40.00     ","-----     ",
"155","3450","聯鈞","16",="01月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率70.18%，且01月07日當日沖銷成交量占該日總成交量比率62.40%﹝第十三款﹞","114.01.08","312.50    ","173.61    ",
"155","3645","達邁","16","最近六個營業日累積收盤價漲幅達28.90%。且01月08日之成交量為最近六十個營業日日平均成交量之12.00 倍﹝第三款﹞。且01月08日之週轉率為30.64%﹝第四款﹞。01月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率70.23%，且01月07日當日沖銷成交量占該日總成交量比率76.59%﹝第十三款﹞","114.01.08","64.60     ","65.25     ",
"155","4576","大銀微系統","16",="01月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率69.41%，且01月07日當日沖銷成交量占該日總成交量比率74.76%﹝第十三款﹞","114.01.08","148.00    ","616.67    ",
"155","4977","眾達-KY","16",="01月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率72.26%，且01月07日當日沖銷成交量占該日總成交量比率72.12%﹝第十三款﹞","114.01.08","157.50    ","159.09    ",
"155","6442","光聖","16",="01月08日之本益比為71.46，且股價淨值比為14.84 。另當日週轉率為 7.28%，且其股價淨值比較該類股股價淨值比四倍以上﹝第六款﹞。","114.01.08","616.00    ","71.46     ",
"155","6477","安集","16","最近六個營業日累積收盤價漲幅達37.83%﹝第一款﹞。且01月08日之成交量為最近六十個營業日日平均成交量之18.27 倍﹝第三款﹞。且01月08日之週轉率為18.24%﹝第四款﹞。01月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.33%，且01月07日當日沖銷成交量占該日總成交量比率68.81%﹝第十三款﹞","114.01.08","40.60     ","-----     ",
"155","6558","興能高","16",="01月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率78.41%，且01月07日當日沖銷成交量占該日總成交量比率81.92%﹝第十三款﹞","114.01.08","45.20     ","-----     ",
"155","6689","伊雲谷","16","最近六個營業日之累積週轉率為58.20%。且01月08日之週轉率為11.91%﹝第十款﹞。","114.01.08","119.50    ","43.93     ",
"155","6854","錼創科技-KY創","16","最近九十個營業日起迄兩個營業日之收盤價漲幅達190.80% ﹝第二款﹞。","114.01.08","224.50    ","-----     ",
"155","8045","達運光電","16","最近六個營業日累積收盤價漲幅達38.49%﹝第一款﹞。","114.01.08","107.50    ","16.82     ",
"155","9103","美德醫療-DR","16","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價91.38 % ﹝第八款﹞。","114.01.08","6.97      ","-----     ",
"156","1597","直得","13",="01月06日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率74.51%，且01月06日當日沖銷成交量占該日總成交量比率62.85%﹝第十三款﹞","114.01.07","115.50    ","167.39    ",
"156","3013","晟銘電","13","最近六個營業日之累積週轉率為50.87%。且01月07日之週轉率為23.50%﹝第十款﹞。","114.01.07","156.50    ","63.88     ",
"156","3694","海華","13",="01月06日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率67.34%，且01月06日當日沖銷成交量占該日總成交量比率68.41%﹝第十三款﹞","114.01.07","57.30     ","22.92     ",
"156","3701","大眾控","13",="01月06日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.01%，且01月06日當日沖銷成交量占該日總成交量比率73.68%﹝第十三款﹞","114.01.07","43.45     ","1448.33   ",
"156","4540","全球傳動","13","最近六個營業日之累積週轉率為55.19%。且01月07日之週轉率為37.29%﹝第十款﹞。","114.01.07","58.30     ","-----     ",
"156","4576","大銀微系統","13",="01月06日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率69.52%，且01月06日當日沖銷成交量占該日總成交量比率66.10%﹝第十三款﹞","114.01.07","143.50    ","597.92    ",
"156","4977","眾達-KY","13","最近六個營業日之累積週轉率為162.49% 。且01月07日之週轉率為20.07%﹝第十款﹞。","114.01.07","149.50    ","151.01    ",
"156","6191","精成科","13",="01月06日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.71%，且01月06日當日沖銷成交量占該日總成交量比率76.86%﹝第十三款﹞","114.01.07","70.10     ","10.87     ",
"156","6215","和椿","13",="01月06日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率74.09%，且01月06日當日沖銷成交量占該日總成交量比率82.22%﹝第十三款﹞","114.01.07","108.00    ","69.23     ",
"156","6442","光聖","13",="01月07日之本益比為68.33，且股價淨值比為14.19 。另當日週轉率為 5.43%，且其股價淨值比較該類股股價淨值比四倍以上﹝第六款﹞。","114.01.07","589.00    ","68.33     ",
"156","6477","安集","13","最近六個營業日累積收盤價漲幅達35.01%﹝第一款﹞。且01月07日之成交量為最近六十個營業日日平均成交量之36.06 倍﹝第三款﹞。且01月07日之週轉率為25.12%﹝第四款﹞。","114.01.07","39.55     ","-----     ",
"156","6558","興能高","13","最近六個營業日之累積週轉率為150.47% 。且01月07日之週轉率為71.49%﹝第十款﹞。","114.01.07","42.95     ","-----     ",
"156","6928","攸泰科技","13",="01月06日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率69.06%，且01月06日當日沖銷成交量占該日總成交量比率78.72%﹝第十三款﹞","114.01.07","74.10     ","-----     ",
"157",="057596","訊芯群益45購01","11","最近六個營業日累積收盤價漲幅達48.53%﹝第一款﹞。","114.01.06","4.67      ","-----     ",
"157","2401","凌陽","11",="01月03日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率17.51%，且01月03日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.11倍﹝第十二款﹞","114.01.06","28.65     ","-----     ",
"157","3025","星通","11","最近六個營業日之累積週轉率為71.98%。且01月06日之週轉率為40.64%﹝第十款﹞。","114.01.06","88.00     ","20.05     ",
"157","3450","聯鈞","11",="01月06日之本益比為 153.61，且股價淨值比為9.77。另當日週轉率為12.83%，暨美商高盛證券商成交賣出金額達新臺幣壹億元以上，且占當日該有價證券總成交金額比率為10.71%。單一投資人當日賣出該有價證券之成交金額占當日該有價證券總成交金額比率10%以上，且達新台幣壹億元以上﹝第六款﹞。","114.01.06","276.50    ","153.61    ",
"157","3645","達邁","11","最近六個營業日之累積週轉率為52.97%。且01月06日之週轉率為12.70%﹝第十款﹞。","114.01.06","54.80     ","55.35     ",
"157","6191","精成科","11","最近六個營業日累積收盤價漲幅達29.44%。且01月06日之成交量為最近六十個營業日日平均成交量之12.15 倍﹝第三款﹞。且01月06日之週轉率為16.32%﹝第四款﹞。","114.01.06","70.50     ","10.93     ",
"157","6215","和椿","11","最近六個營業日之累積週轉率為219.28% 。且01月06日之週轉率為99.52%﹝第十款﹞。","114.01.06","105.00    ","67.31     ",
"157","6442","光聖","11",="01月06日之本益比為66.36，且股價淨值比為13.78 。另當日週轉率為 6.21%，且其股價淨值比較該類股股價淨值比四倍以上﹝第六款﹞。","114.01.06","572.00    ","66.36     ",
"157","6477","安集","11","最近六個營業日累積收盤價漲幅達29.44%。且01月06日之成交量為最近六十個營業日日平均成交量之5.68倍﹝第三款﹞。","114.01.06","37.40     ","-----     ",
"157","6854","錼創科技-KY創","11","最近九十個營業日起迄兩個營業日之收盤價漲幅達182.66% ﹝第二款﹞。","114.01.06","212.00    ","-----     ",
"157","911608","明輝-DR","11","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價143.06% ﹝第八款﹞。","114.01.06","3.61      ","-----     ",
"158",="057596","訊芯群益45購01","10","最近六個營業日累積收盤價漲幅達38.90%﹝第一款﹞。","114.01.03","4.00      ","-----     ",
"158","1325","恆大","10","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.40倍。當日之成交量較最近六十個營業日之平均成交量放大為6.08倍﹝第九款﹞。","114.01.03","31.65     ","-----     ",
"158","2233","宇隆","10","最近六個營業日之累積週轉率為91.10%。且01月03日之週轉率為12.14%﹝第十款﹞。","114.01.03","271.00    ","24.59     ",
"158","3450","聯鈞","10","最近六個營業日之累積週轉率為122.96% 。且01月03日之週轉率為19.14%﹝第十款﹞。","114.01.03","283.50    ","157.50    ",
"158","3694","海華","10","最近六個營業日之累積週轉率為73.08%。且01月03日之週轉率為31.47%﹝第十款﹞。","114.01.03","62.50     ","25.00     ",
"158","6141","柏承","10","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.97倍。當日之成交量較最近六十個營業日之平均成交量放大為 12.53倍﹝第九款﹞。","114.01.03","16.40     ","-----     ",
"158","6191","精成科","10","最近六個營業日累積收盤價漲幅達28.38%。且01月03日之成交量為最近六十個營業日日平均成交量之16.88 倍﹝第三款﹞。且01月03日之週轉率為18.21%﹝第四款﹞。","114.01.03","69.50     ","10.78     ",
"158","6442","光聖","10",="01月03日之本益比為66.13，且股價淨值比為13.73 。另當日週轉率為 6.08%，且其股價淨值比較該類股股價淨值比四倍以上﹝第六款﹞。","114.01.03","570.00    ","66.13     ",
"158","8033","雷虎","10",="01月03日之本益比為 264.23，且股價淨值比為7.83。另當日週轉率為13.34%，且其股價淨值比較該類股股價淨值比四倍以上﹝第六款﹞。","114.01.03","68.70     ","264.23    ",
"158","9103","美德醫療-DR","10","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價98.79 % ﹝第八款﹞。","114.01.03","6.82      ","-----     ",
"159","2491","吉祥全","6","最近六個營業日累積收盤價漲幅達26.41%。且01月02日之成交量為最近六十個營業日日平均成交量之6.50倍﹝第三款﹞。","114.01.02","14.90     ","-----     ",
"159","2630","亞航","6","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.05倍。當日之成交量較最近六十個營業日之平均成交量放大為 28.78倍﹝第九款﹞。","114.01.02","39.15     ","56.74     ",
"159","6442","光聖","6",="01月02日之本益比為69.49，且股價淨值比為14.43 。另當日週轉率為 8.15%，且其股價淨值比較該類股股價淨值比四倍以上﹝第六款﹞。","114.01.02","599.00    ","69.49     ",
"159","6854","錼創科技-KY創","6","最近九十個營業日起迄兩個營業日之收盤價漲幅達189.58% ﹝第二款﹞。","114.01.02","208.50    ","-----     ",
